frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.7,88.6,8.1,3.4,5.9,2249.8,16214.9,85.9,2400.0,917510
200,29.3,98.8,8.8,2.8,5.6,2261.5,16214.9,87.5,2400.0,917510
300,29.6,99.2,11.7,3.4,5.1,2277.5,16214.9,85.9,2400.0,917510
400,28.7,99.3,9.2,2.2,3.6,2285.5,16214.9,85.9,2400.0,917510
500,29.0,33.9,12.3,67.7,2.8,2289.8,16214.9,86.5,2400.0,917510
600,28.9,0.8,12.2,99.2,1.9,2292.4,16214.9,87.0,2400.0,917510
700,28.8,3.1,12.2,99.1,0.5,2290.6,16214.9,87.0,2400.0,917510
800,28.5,1.5,11.6,90.0,10.4,2292.3,16214.9,86.5,2400.0,917510
900,28.8,3.4,10.3,1.3,99.1,2289.9,16214.9,87.0,2400.0,917510
1000,30.6,4.0,11.8,7.3,99.0,2304.2,16214.9,86.5,2400.0,917510
1100,29.1,4.7,11.4,1.6,99.1,2302.1,16214.9,85.4,2400.0,917510
1200,28.7,3.6,10.8,1.0,99.4,2298.3,16214.9,87.0,2400.0,917510
1300,29.2,4.7,11.4,1.3,99.0,2293.2,16214.9,85.9,2400.0,917510
1400,28.7,10.2,3.6,1.9,99.3,2280.8,16214.9,86.5,2400.0,917510
