# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.170,0.069,0.101,0.011,0.001,0.073,0.000,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.156,0.056,0.100,0.012,0.000,0.065,0.000,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.338,0.070,0.268,0.011,0.001,0.123,0.091,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.404,0.043,0.361,0.012,0.000,0.142,0.165,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.473,0.042,0.431,0.011,0.001,0.201,0.162,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.524,0.041,0.483,0.011,0.001,0.268,0.133,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.697,0.042,0.655,0.012,0.001,0.328,0.233,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.627,0.039,0.588,0.011,0.001,0.362,0.118,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.677,0.044,0.633,0.012,0.000,0.402,0.110,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.800,0.043,0.757,0.011,0.001,0.499,0.123,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.936,0.042,0.894,0.012,0.000,0.640,0.108,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.159,0.041,1.118,0.011,0.000,0.783,0.177,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.265,0.045,1.220,0.012,0.000,0.937,0.111,0.160,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.553,0.043,0.510,0.011,0.001,0.211,0.113,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.283,0.040,1.243,0.012,0.001,0.926,0.108,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.363,0.041,1.322,0.012,0.000,0.997,0.115,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.318,0.043,1.275,0.012,0.001,0.935,0.113,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.297,0.044,1.253,0.012,0.001,0.898,0.114,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.303,0.041,1.262,0.012,0.000,0.895,0.114,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.846,0.041,0.805,0.012,0.000,0.374,0.165,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.002,0.038,0.964,0.012,0.000,0.576,0.110,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.396,0.046,1.350,0.012,0.001,0.948,0.110,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.427,0.051,1.376,0.011,0.001,0.943,0.117,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,4.702,3.247,1.455,0.012,0.000,0.986,0.128,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,8.322,6.840,1.482,0.012,0.001,0.997,0.131,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,12.293,11.176,1.117,0.012,0.000,0.637,0.127,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,15.802,14.814,0.988,0.012,0.000,0.454,0.129,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,22.638,20.191,2.447,0.023,0.001,1.810,0.231,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,9.659,8.343,1.316,0.011,0.001,0.787,0.112,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,16.114,14.825,1.289,0.012,0.001,0.745,0.118,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,23.641,22.161,1.480,0.023,0.001,0.787,0.216,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,10.542,9.121,1.421,0.012,0.001,0.781,0.145,0.480,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,16.991,15.603,1.388,0.012,0.000,0.790,0.111,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,3840,0,0.1,23.862,21.472,2.390,0.023,0.001,1.545,0.300,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,12.113,10.704,1.409,0.012,0.001,0.775,0.111,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,1920,0,0.1,17.300,16.359,0.941,0.012,0.001,0.184,0.152,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,3840,0,0.1,23.758,21.509,2.249,0.023,0.001,1.391,0.228,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,10.069,8.633,1.436,0.011,0.001,0.741,0.118,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,1920,0,0.1,15.064,13.543,1.521,0.012,0.000,0.817,0.113,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,3840,0,0.1,21.217,19.136,2.081,0.040,0.001,1.214,0.213,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,1920,0,0.1,5.922,4.520,1.402,0.012,0.000,0.631,0.146,0.610,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,1920,0,0.1,10.748,8.955,1.793,0.011,0.000,1.015,0.121,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,1920,0,0.1,16.202,14.400,1.802,0.012,0.000,0.995,0.137,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,3840,0,0.1,22.282,19.514,2.768,0.023,0.000,1.867,0.214,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
45,1920,0,0.1,8.528,7.072,1.456,0.011,0.001,0.628,0.126,0.688,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
