frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.7,5.2,10.4,27.7,63.8,2275.3,16214.9,86.5,2400.0,917510
200,29.6,6.8,10.1,2.0,99.2,2285.0,16214.9,86.5,2400.0,917510
300,29.2,5.2,9.7,1.7,99.6,2292.8,16214.9,85.9,2400.0,917510
400,28.7,5.9,7.8,0.4,99.3,2316.8,16214.9,85.9,2400.0,917510
500,29.1,6.5,8.8,2.1,99.1,2324.5,16214.9,86.5,2400.0,917510
600,28.8,5.7,9.0,1.1,99.3,2324.7,16214.9,86.5,2400.0,917510
700,29.1,5.1,10.0,1.8,99.5,2326.5,16214.9,87.0,2400.0,917510
800,28.8,4.9,10.2,0.4,99.3,2326.6,16214.9,86.5,2400.0,917510
900,28.5,4.7,8.6,0.8,99.2,2328.9,16214.9,86.5,2400.0,917510
1000,28.7,2.8,8.0,4.1,99.3,2327.8,16214.9,87.0,2400.0,917510
1100,28.8,2.8,7.7,4.5,99.4,2327.6,16214.9,87.0,2400.0,917510
1200,29.0,2.5,8.8,4.7,99.1,2328.0,16214.9,85.4,2400.0,917510
1300,28.6,2.4,8.2,3.8,99.3,2327.0,16214.9,85.9,2400.0,917510
1400,28.7,2.3,9.2,3.2,99.4,2326.6,16214.9,86.5,2400.0,917510
