frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.2,3.9,0.9,89.3,14.0,2282.7,16214.9,85.9,2400.0,917510
200,29.8,4.2,10.0,98.7,6.6,2271.5,16214.9,86.5,2400.0,917510
300,29.0,1.8,14.0,99.1,0.9,2302.5,16214.9,86.5,2400.0,917510
400,28.7,6.1,9.1,99.1,0.4,2311.7,16214.9,86.5,2400.0,917510
500,29.1,12.0,5.0,99.2,0.8,2313.6,16214.9,86.5,2400.0,917510
600,28.6,10.8,2.7,99.0,0.7,2315.0,16214.9,86.5,2400.0,917510
700,29.1,10.5,5.0,99.6,1.3,2321.1,16214.9,85.9,2400.0,917510
800,29.1,10.0,5.5,99.0,3.1,2324.1,16214.9,87.5,2400.0,917510
900,27.6,8.5,4.0,95.7,1.4,2325.2,16214.9,86.5,2400.0,917510
1000,29.1,10.6,4.3,99.0,2.3,2340.2,16214.9,86.5,2400.0,917510
1100,28.5,8.7,4.3,99.4,1.2,2348.5,16214.9,86.5,2400.0,917510
1200,28.5,9.0,4.0,99.1,2.1,2347.3,16214.9,87.0,2400.0,917510
1300,28.5,8.6,4.4,99.3,1.0,2353.4,16214.9,86.5,2400.0,917510
1400,28.5,9.2,3.9,99.0,1.6,2361.1,16214.9,85.4,2400.0,917510
