frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.5,2.1,86.9,11.0,6.0,2314.5,16214.9,84.8,2400.0,917510
200,29.0,1.6,99.2,10.5,3.7,2315.3,16214.9,84.3,2400.0,917510
300,28.2,1.2,94.9,10.0,6.9,2311.0,16214.9,85.9,2400.0,917510
400,29.0,2.9,99.3,9.5,4.4,2313.6,16214.9,85.9,2400.0,917510
500,29.1,2.1,99.2,9.8,4.5,2306.9,16214.9,86.5,2400.0,917510
600,29.0,1.8,99.3,8.3,5.4,2304.2,16214.9,86.5,2400.0,917510
700,28.8,1.8,98.9,7.7,6.1,2304.0,16214.9,86.5,2400.0,917510
800,28.6,1.9,99.3,7.8,4.4,2303.3,16214.9,85.9,2400.0,917510
900,28.7,2.0,99.3,8.8,4.7,2301.4,16214.9,84.8,2400.0,917510
1000,29.0,1.9,99.3,9.0,5.2,2300.6,16214.9,86.5,2400.0,917510
1100,29.0,3.1,99.4,9.9,4.1,2300.6,16214.9,86.5,2400.0,917510
1200,28.7,1.5,99.1,8.9,4.9,2300.4,16214.9,86.5,2400.0,917510
1300,28.8,1.1,99.3,9.1,4.9,2298.1,16214.9,87.5,2400.0,917510
