frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.2,8.8,87.7,10.2,3.2,2273.3,16214.9,85.4,2400.0,917510
200,29.8,6.3,99.2,10.0,2.1,2286.8,16214.9,86.5,2400.0,917510
300,29.4,4.4,98.8,9.2,3.6,2292.4,16214.9,85.9,2400.0,917510
400,29.2,6.5,99.2,8.2,2.1,2315.4,16214.9,84.3,2400.0,917510
500,29.5,5.9,99.6,10.4,2.5,2315.5,16214.9,85.9,2400.0,917510
600,29.0,5.5,98.9,8.8,2.5,2316.3,16214.9,86.5,2400.0,917510
700,29.1,4.3,99.2,9.4,3.0,2319.3,16214.9,85.9,2400.0,917510
800,29.0,4.5,99.3,9.6,3.0,2319.9,16214.9,87.5,2400.0,917510
900,29.2,6.1,99.2,8.3,2.1,2320.9,16214.9,86.5,2400.0,917510
1000,28.9,3.3,99.3,10.1,2.9,2322.2,16214.9,87.5,2400.0,917510
1100,29.0,4.5,99.3,9.6,2.4,2325.0,16214.9,86.5,2400.0,917510
1200,28.4,5.2,6.2,7.7,94.1,2323.2,16214.9,87.0,2400.0,917510
1300,28.7,6.7,0.6,25.4,82.1,2319.6,16214.9,87.0,2400.0,917510
1400,28.8,13.6,0.8,99.2,1.7,2318.5,16214.9,87.0,2400.0,917510
