frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.0,4.4,11.1,90.6,1.2,2287.1,16214.9,84.3,2400.0,917510
200,29.5,4.3,12.0,98.9,3.2,2293.0,16214.9,85.4,2400.0,917510
300,28.8,3.3,9.4,99.1,2.4,2315.3,16214.9,84.8,2400.0,917510
400,29.0,4.6,9.1,99.1,3.3,2317.2,16214.9,84.8,2400.0,917510
500,28.6,3.2,9.6,99.1,1.8,2317.8,16214.9,86.5,2400.0,917510
600,28.9,4.5,9.0,99.4,2.7,2318.4,16214.9,86.5,2400.0,917510
700,28.2,3.0,10.4,3.5,94.2,2320.5,16214.9,85.4,2400.0,917510
800,28.7,4.3,9.4,0.9,99.4,2318.2,16214.9,87.0,2400.0,917510
900,28.4,4.9,7.6,1.2,99.1,2317.6,16214.9,85.9,2400.0,917510
1000,28.5,4.9,8.3,1.8,99.4,2316.0,16214.9,86.5,2400.0,917510
1100,28.6,5.9,7.2,2.2,99.1,2315.4,16214.9,86.5,2400.0,917510
1200,28.3,3.3,7.8,1.6,99.0,2307.7,16214.9,87.0,2400.0,917510
