frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.1,1.8,88.8,1.7,10.9,1646.1,16214.9,87.5,2400.0,917510
200,28.7,2.7,98.8,3.4,10.7,1648.4,16214.9,89.2,2400.0,917510
300,27.9,1.5,99.3,1.9,8.5,1654.1,16214.9,90.3,2400.0,917510
400,27.4,1.8,99.0,1.4,6.1,1665.8,16214.9,88.7,2400.0,917510
500,28.0,1.5,99.2,1.9,10.0,1662.1,16214.9,89.8,2400.0,917510
600,27.7,1.4,99.3,4.8,4.5,1663.0,16214.9,89.2,2400.0,917510
700,28.0,1.4,99.3,7.9,2.8,1658.9,16214.9,90.3,2400.0,917510
800,27.8,1.4,99.3,6.9,2.6,1662.0,16214.9,89.8,2400.0,917510
900,27.5,1.3,99.4,5.8,2.9,1659.7,16214.9,90.3,2400.0,917510
1000,27.9,1.3,99.1,6.2,3.7,1665.0,16214.9,88.7,2400.0,917510
1100,27.7,0.6,99.4,6.2,3.8,1656.7,16214.9,90.3,2400.0,917510
1200,27.5,1.2,99.4,4.9,3.9,1658.6,16214.9,90.3,2400.0,917510
1300,27.7,1.3,99.4,6.3,3.5,1658.7,16214.9,89.8,2400.0,917510
