# platform=macos kernel=darwin host=gyeongjinui-MacBookAir-3.local device=unknown git_commit=40af12c sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,noise_floor,ref_peak,noise_ratio,sync_lost,beat_missed
34,1920,0,0.1,14.024,13.713,0.311,0.007,0.000,0.209,0.023,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.000339,0.067770,0.005005,0,0
35,960,0,0.0,8.756,8.552,0.204,0.003,0.000,0.106,0.012,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.000417,0.067770,0.006153,0,0
36,1920,0,0.1,14.683,14.457,0.226,0.007,0.001,0.087,0.057,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.000421,0.067770,0.006210,0,0
37,1920,0,0.1,11.867,11.619,0.248,0.006,0.001,0.131,0.027,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.000510,0.067770,0.007525,0,0
38,960,0,0.0,8.038,7.828,0.210,0.008,0.001,0.101,0.014,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.000462,0.067770,0.006812,0,0
39,1920,0,0.1,15.860,15.525,0.335,0.006,0.000,0.212,0.027,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.000366,0.067770,0.005407,0,0
40,1920,0,0.1,16.612,16.260,0.352,0.007,0.000,0.215,0.026,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.000271,0.067770,0.004003,0,0
41,1920,0,0.1,17.005,16.646,0.359,0.007,0.000,0.225,0.027,0.100,0.0,0.0,0.0,0.0,0.0,0.0,0.000246,0.067770,0.003630,0,0
42,1920,0,0.1,19.108,18.764,0.344,0.006,0.000,0.212,0.027,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.000246,0.067770,0.003625,0,0
43,1920,0,0.1,19.473,19.282,0.191,0.007,0.000,0.049,0.026,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.000246,0.067770,0.003625,0,0
44,2880,0,0.1,20.639,20.176,0.463,0.010,0.000,0.299,0.037,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.000389,0.067770,0.005746,0,0
45,1920,0,0.1,11.654,11.297,0.357,0.007,0.000,0.197,0.027,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.000386,0.067770,0.005694,0,0
46,1920,0,0.1,12.940,12.575,0.365,0.007,0.000,0.203,0.029,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.000272,0.067770,0.004012,0,0
47,1920,0,0.1,15.957,15.612,0.345,0.009,0.000,0.175,0.029,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.000266,0.067770,0.003926,0,0
48,1920,0,0.1,17.927,17.617,0.310,0.007,0.001,0.153,0.027,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.000315,0.067770,0.004649,0,0
49,1920,0,0.1,19.942,19.727,0.215,0.007,0.000,0.046,0.027,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.000318,0.061045,0.005209,0,0
50,2880,0,0.1,21.463,21.005,0.458,0.011,0.000,0.269,0.041,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.000366,0.061045,0.006002,0,0
51,1920,0,0.1,14.278,13.924,0.354,0.008,0.000,0.175,0.026,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.000314,0.061045,0.005143,0,0
52,1920,0,0.1,15.418,15.074,0.344,0.007,0.000,0.171,0.025,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.000246,0.061045,0.004038,0,0
53,1920,0,0.1,17.747,17.271,0.476,0.007,0.000,0.175,0.148,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.000243,0.061045,0.003982,0,0
54,1920,0,0.1,19.625,19.308,0.317,0.015,0.000,0.122,0.028,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.000242,0.061045,0.003966,0,0
55,2880,0,0.1,21.028,20.643,0.385,0.010,0.000,0.174,0.045,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.000328,0.061775,0.005307,0,0
56,1920,0,0.1,12.512,12.133,0.379,0.007,0.000,0.173,0.028,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.000359,0.061775,0.005805,0,0
57,1920,0,0.1,14.095,13.696,0.399,0.008,0.000,0.187,0.030,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.000314,0.061775,0.005083,0,0
58,1920,0,0.1,17.457,17.071,0.386,0.007,0.000,0.180,0.029,0.170,0.0,0.0,0.0,0.0,0.0,0.0,0.000243,0.061775,0.003935,0,0
59,1920,0,0.1,19.363,18.961,0.402,0.008,0.000,0.195,0.027,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.000266,0.061775,0.004307,0,0
60,2880,0,0.1,20.499,20.139,0.360,0.011,0.000,0.127,0.041,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.000314,0.061045,0.005136,0,0
61,1920,0,0.1,11.610,11.178,0.432,0.006,0.001,0.215,0.028,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.000354,0.061045,0.005797,0,0
62,1920,0,0.1,12.622,12.192,0.430,0.007,0.000,0.213,0.028,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.000314,0.061045,0.005140,0,0
63,1920,0,0.1,15.196,14.735,0.461,0.007,0.001,0.215,0.024,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.061045,0.003893,0,0
64,1920,0,0.1,17.002,16.569,0.433,0.007,0.001,0.205,0.026,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.000233,0.061045,0.003815,0,0
65,1920,0,0.1,19.718,19.233,0.485,0.007,0.000,0.204,0.029,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.000233,0.061045,0.003815,0,0
66,1920,0,0.1,20.033,19.750,0.283,0.007,0.000,0.053,0.029,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.000233,0.061045,0.003815,0,0
67,1920,0,0.1,19.993,19.547,0.446,0.007,0.000,0.178,0.029,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.000315,0.061775,0.005101,0,0
68,960,0,0.0,10.334,10.023,0.311,0.004,0.000,0.101,0.014,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.000343,0.061775,0.005546,0,0
69,960,0,0.0,19.811,19.495,0.316,0.004,0.000,0.097,0.015,0.200,0.0,0.0,0.0,0.0,0.0,0.0,0.000343,0.061775,0.005546,0,0
70,1920,0,0.1,19.463,19.024,0.439,0.007,0.000,0.195,0.031,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.000281,0.061775,0.004553,0,0
71,1920,0,0.1,20.127,19.683,0.444,0.006,0.001,0.205,0.027,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.000233,0.061775,0.003770,0,0
72,960,0,0.0,10.679,10.364,0.315,0.003,0.000,0.102,0.012,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.000233,0.061775,0.003770,0,0
73,1920,0,0.1,10.844,10.411,0.433,0.006,0.000,0.176,0.038,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.000250,0.061775,0.004051,0,0
74,1920,0,0.1,11.917,11.592,0.325,0.007,0.000,0.054,0.035,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.000255,0.061822,0.004121,0,0
75,1920,0,0.1,12.857,12.394,0.463,0.007,0.000,0.189,0.026,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.000334,0.061822,0.005405,0,0
76,1920,0,0.1,13.366,12.934,0.432,0.007,0.000,0.177,0.027,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.000296,0.061822,0.004792,0,0
77,1920,0,0.1,14.536,14.112,0.424,0.007,0.000,0.160,0.031,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.061822,0.003844,0,0
78,1920,0,0.1,15.509,15.067,0.442,0.007,0.000,0.148,0.030,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.000234,0.061822,0.003784,0,0
79,1920,0,0.1,16.961,16.551,0.410,0.007,0.000,0.139,0.027,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.000234,0.061822,0.003784,0,0
80,1920,0,0.1,17.785,17.474,0.311,0.007,0.000,0.040,0.028,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.000234,0.061822,0.003784,0,0
81,1920,0,0.1,18.022,17.609,0.413,0.006,0.001,0.136,0.027,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.000301,0.061869,0.004865,0,0
82,1920,0,0.1,19.518,19.072,0.446,0.007,0.001,0.155,0.029,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.000334,0.061869,0.005401,0,0
83,1920,0,0.1,20.296,19.863,0.433,0.007,0.000,0.149,0.027,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.000286,0.061869,0.004618,0,0
84,960,0,0.0,10.576,10.247,0.329,0.003,0.000,0.073,0.014,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.000241,0.061869,0.003900,0,0
85,1920,0,0.1,11.870,11.418,0.452,0.007,0.001,0.150,0.030,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.000239,0.061869,0.003857,0,0
86,1920,0,0.1,11.530,11.084,0.446,0.006,0.001,0.130,0.026,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.000288,0.061869,0.004650,0,0
87,1920,0,0.1,13.204,12.863,0.341,0.007,0.000,0.047,0.026,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.000297,0.061822,0.004797,0,0
88,1920,0,0.1,14.165,13.306,0.859,0.007,0.000,0.136,0.438,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.000359,0.061822,0.005807,0,0
89,1920,0,0.1,14.314,13.684,0.630,0.007,0.000,0.134,0.032,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.000328,0.061822,0.005306,0,0
90,1920,0,0.1,15.500,15.036,0.464,0.007,0.000,0.148,0.035,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.000266,0.061822,0.004297,0,0
91,1920,0,0.1,16.243,15.750,0.493,0.007,0.000,0.166,0.032,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.000231,0.061822,0.003743,0,0
92,1920,0,0.1,17.736,17.251,0.485,0.006,0.001,0.166,0.029,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.000231,0.061822,0.003743,0,0
93,1920,0,0.1,18.916,18.548,0.368,0.006,0.001,0.042,0.033,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.000231,0.061822,0.003743,0,0
94,1920,0,0.1,18.492,17.991,0.501,0.007,0.000,0.167,0.030,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.000334,0.061869,0.005398,0,0
95,2880,0,0.1,22.328,21.666,0.662,0.010,0.001,0.296,0.048,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.000377,0.061869,0.006097,0,0
96,1920,0,0.1,14.025,13.475,0.550,0.007,0.000,0.201,0.032,0.310,0.0,0.0,0.0,0.0,0.0,0.0,0.000284,0.061869,0.004592,0,0
97,1920,0,0.1,17.490,16.935,0.555,0.007,0.000,0.197,0.030,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.000265,0.061869,0.004284,0,0
98,1920,0,0.1,19.643,19.103,0.540,0.007,0.000,0.180,0.033,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.000310,0.061869,0.005003,0,0
99,2880,0,0.1,21.558,21.017,0.541,0.011,0.000,0.150,0.046,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.000390,0.061822,0.006304,0,0
100,1920,0,0.1,13.889,13.336,0.553,0.008,0.000,0.188,0.030,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.000390,0.061822,0.006304,0,0
101,1920,0,0.1,17.154,16.502,0.652,0.007,0.001,0.213,0.033,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.000291,0.061822,0.004703,0,0
102,1920,0,0.1,20.314,19.734,0.580,0.007,0.000,0.207,0.031,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.000244,0.061822,0.003941,0,0
103,960,0,0.0,10.752,10.303,0.449,0.004,0.000,0.104,0.014,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.000244,0.061822,0.003941,0,0
104,1920,0,0.1,12.931,12.217,0.714,0.008,0.001,0.250,0.043,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.000244,0.061822,0.003941,0,0
105,1920,0,0.1,16.021,15.589,0.432,0.007,0.000,0.047,0.031,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.000244,0.061822,0.003941,0,0
106,1920,0,0.1,16.622,16.041,0.581,0.007,0.001,0.187,0.035,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.000315,0.061869,0.005098,0,0
107,1920,0,0.1,19.387,18.787,0.600,0.008,0.000,0.211,0.028,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.000335,0.061869,0.005411,0,0
108,2880,0,0.1,21.899,21.086,0.813,0.011,0.000,0.318,0.116,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.000246,0.061869,0.003976,0,0
109,1920,0,0.1,15.123,14.533,0.590,0.007,0.000,0.197,0.031,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.000233,0.061869,0.003767,0,0
110,1920,0,0.1,16.950,16.364,0.586,0.007,0.000,0.172,0.035,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.000267,0.061869,0.004314,0,0
111,1920,0,0.1,20.023,18.924,1.099,0.007,0.000,0.057,0.664,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.000274,0.062016,0.004412,0,0
112,960,0,0.0,10.497,10.002,0.495,0.004,0.010,0.101,0.015,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.000309,0.062016,0.004981,0,0
113,2880,0,0.1,21.809,21.038,0.771,0.011,0.029,0.304,0.045,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.000292,0.062016,0.004710,0,0
114,1920,0,0.1,14.356,13.694,0.662,0.007,0.020,0.204,0.038,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.000240,0.062016,0.003871,0,0
115,1920,0,0.1,16.941,16.274,0.667,0.007,0.021,0.210,0.030,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.000239,0.062016,0.003851,0,0
116,1920,0,0.1,19.472,18.803,0.669,0.007,0.020,0.206,0.029,0.397,0.0,0.0,0.0,57.8,96143.5,1663.0,0.000239,0.062016,0.003851,0,0
117,2880,0,0.1,24.404,23.855,0.549,0.011,0.031,0.058,0.043,0.406,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000239,0.062016,0.003851,0,0
118,1920,0,0.1,16.291,15.622,0.669,0.007,0.024,0.142,0.094,0.401,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000270,0.062164,0.004349,0,0
119,2880,0,0.1,26.811,26.023,0.788,0.011,0.031,0.287,0.044,0.415,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000272,0.062164,0.004382,0,0
120,1920,0,0.1,18.230,17.543,0.687,0.007,0.019,0.200,0.033,0.427,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000235,0.062164,0.003777,0,0
121,2880,0,0.1,21.930,21.148,0.782,0.011,0.030,0.277,0.041,0.423,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000248,0.062164,0.003996,0,0
122,1920,0,0.1,12.788,12.273,0.515,0.007,0.020,0.026,0.036,0.426,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000248,0.062164,0.003996,0,0
123,1920,0,0.1,16.065,15.398,0.667,0.007,0.021,0.100,0.104,0.434,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000257,0.062100,0.004140,0,0
124,2880,0,0.1,24.370,23.539,0.831,0.011,0.030,0.307,0.044,0.439,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000257,0.062100,0.004140,0,0
125,1920,0,0.1,17.355,16.646,0.709,0.007,0.020,0.207,0.030,0.445,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000223,0.062100,0.003583,0,0
126,1920,0,0.1,19.606,18.920,0.686,0.007,0.019,0.201,0.032,0.426,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000202,0.062100,0.003252,0,0
127,2880,0,0.1,22.164,21.482,0.682,0.010,0.030,0.142,0.046,0.453,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000193,0.062100,0.003115,0,0
128,1920,0,0.1,13.351,12.729,0.622,0.008,0.022,0.057,0.090,0.445,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000196,0.062100,0.003163,0,0
129,2880,0,0.1,23.017,22.137,0.880,0.010,0.031,0.292,0.047,0.499,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000204,0.062100,0.003283,0,0
130,1920,0,0.1,14.819,14.124,0.695,0.007,0.020,0.190,0.031,0.447,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000204,0.062100,0.003283,0,0
131,1920,0,0.1,18.015,17.317,0.698,0.007,0.020,0.190,0.031,0.450,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000209,0.062100,0.003363,0,0
132,2880,0,0.1,22.469,21.651,0.818,0.010,0.030,0.203,0.051,0.523,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000209,0.062100,0.003358,0,0
133,1920,0,0.1,16.901,16.301,0.600,0.007,0.023,0.027,0.031,0.511,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000209,0.062100,0.003358,0,0
134,1920,0,0.1,19.542,18.779,0.763,0.008,0.020,0.177,0.088,0.470,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000210,0.062100,0.003378,0,0
135,2880,0,0.1,27.919,27.067,0.852,0.010,0.030,0.277,0.042,0.492,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000211,0.062100,0.003398,0,0
136,2880,0,0.1,21.483,20.601,0.882,0.010,0.029,0.291,0.046,0.504,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000193,0.062100,0.003107,0,0
137,1920,0,0.1,13.945,13.277,0.668,0.007,0.021,0.112,0.030,0.497,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000187,0.062100,0.003008,0,0
138,1920,0,0.1,16.170,15.569,0.601,0.007,0.022,0.031,0.029,0.511,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000187,0.062100,0.003008,0,0
139,1920,0,0.1,17.120,16.346,0.774,0.007,0.019,0.126,0.093,0.528,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000194,0.062100,0.003121,0,0
140,2880,0,0.1,26.820,25.971,0.849,0.010,0.031,0.256,0.046,0.506,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000201,0.062100,0.003232,0,0
141,1920,0,0.1,18.206,17.452,0.754,0.010,0.020,0.179,0.029,0.515,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000204,0.062100,0.003288,0,0
142,2880,0,0.1,21.548,20.660,0.888,0.010,0.038,0.256,0.046,0.538,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000213,0.062100,0.003437,0,0
143,1920,0,0.1,12.985,12.395,0.590,0.007,0.020,0.029,0.031,0.503,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000213,0.062100,0.003437,0,0
144,1920,0,0.1,15.453,14.712,0.741,0.007,0.022,0.089,0.085,0.537,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000219,0.062100,0.003531,0,0
145,2880,0,0.1,23.386,22.517,0.869,0.011,0.029,0.266,0.042,0.521,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000230,0.062100,0.003703,0,0
146,1920,0,0.1,15.789,15.046,0.743,0.007,0.020,0.169,0.029,0.517,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000227,0.062100,0.003659,0,0
147,1920,0,0.1,17.466,16.591,0.875,0.008,0.021,0.182,0.031,0.631,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000203,0.062100,0.003261,0,0
148,1920,0,0.1,20.719,19.921,0.798,0.007,0.028,0.125,0.029,0.608,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000200,0.062100,0.003215,0,0
149,960,0,0.0,11.319,10.701,0.618,0.014,0.028,0.014,0.012,0.550,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000200,0.062100,0.003215,0,0
150,1920,0,0.1,13.210,11.855,1.355,0.007,0.023,0.057,0.160,1.108,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000201,0.061952,0.003240,0,0
151,2880,0,0.1,22.377,21.436,0.941,0.010,0.031,0.281,0.042,0.575,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000219,0.061952,0.003540,0,0
152,1920,0,0.1,11.471,10.631,0.840,0.007,0.020,0.190,0.031,0.592,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000222,0.061952,0.003588,0,0
153,1920,0,0.1,12.936,12.153,0.783,0.006,0.020,0.183,0.032,0.541,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000226,0.061952,0.003641,0,0
154,1920,0,0.1,13.748,12.961,0.787,0.007,0.020,0.163,0.034,0.562,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000222,0.061952,0.003588,0,0
155,1920,0,0.1,13.398,12.755,0.643,0.007,0.020,0.027,0.033,0.556,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000222,0.061952,0.003588,0,0
156,1920,0,0.1,14.560,13.757,0.803,0.006,0.026,0.095,0.095,0.579,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000228,0.062100,0.003678,0,0
157,2880,0,0.1,21.715,20.793,0.922,0.011,0.030,0.273,0.041,0.567,100.6,96573.7,960.0,57.8,96143.5,1663.0,0.000228,0.062100,0.003678,0,0
