# platform=macos kernel=darwin host=gyeongjinui-MacBookAir-3.local device=unknown git_commit=40af12c sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,noise_floor,ref_peak,noise_ratio,sync_lost,beat_missed
56,1920,0,0.1,11.107,10.747,0.360,0.007,0.000,0.159,0.031,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.000350,0.061782,0.005662,0,0
57,1920,0,0.1,12.083,11.706,0.377,0.007,0.000,0.171,0.030,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.000261,0.061782,0.004220,0,0
58,1920,0,0.1,13.360,12.974,0.386,0.007,0.000,0.179,0.025,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.000240,0.061782,0.003887,0,0
59,1920,0,0.1,13.723,13.330,0.393,0.007,0.000,0.183,0.027,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.000299,0.061782,0.004843,0,0
60,1920,0,0.1,15.520,15.251,0.269,0.007,0.000,0.047,0.033,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.000309,0.061048,0.005068,0,0
61,1920,0,0.1,16.081,15.644,0.437,0.007,0.000,0.219,0.026,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.000350,0.061048,0.005730,0,0
62,1920,0,0.1,16.891,16.444,0.447,0.007,0.000,0.218,0.030,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.000312,0.061048,0.005105,0,0
63,1920,0,0.1,18.860,18.431,0.429,0.007,0.000,0.205,0.033,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.061048,0.003898,0,0
64,1920,0,0.1,19.947,19.496,0.451,0.007,0.000,0.208,0.034,0.200,0.0,0.0,0.0,0.0,0.0,0.0,0.000229,0.061048,0.003752,0,0
65,2880,0,0.1,24.875,24.374,0.501,0.011,0.000,0.246,0.042,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.000229,0.061048,0.003754,0,0
66,1920,0,0.1,16.801,16.453,0.348,0.007,0.000,0.100,0.028,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.000249,0.061782,0.004026,0,0
67,1920,0,0.1,18.767,18.285,0.482,0.007,0.000,0.213,0.030,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.000341,0.061782,0.005519,0,0
68,1920,0,0.1,19.713,19.266,0.447,0.007,0.000,0.193,0.028,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.000332,0.061782,0.005376,0,0
69,2880,0,0.1,20.969,20.377,0.592,0.010,0.000,0.313,0.042,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.000229,0.061782,0.003709,0,0
70,1920,0,0.1,12.045,11.574,0.471,0.007,0.001,0.214,0.028,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.061782,0.003852,0,0
71,1920,0,0.1,12.766,12.417,0.349,0.008,0.000,0.091,0.027,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.000240,0.061782,0.003887,0,0
72,1920,0,0.1,14.448,14.046,0.402,0.007,0.000,0.135,0.028,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.000314,0.061825,0.005084,0,0
73,1920,0,0.1,14.571,14.125,0.446,0.007,0.000,0.187,0.025,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.000324,0.061825,0.005235,0,0
74,1920,0,0.1,16.465,15.957,0.508,0.008,0.000,0.205,0.031,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.000241,0.061825,0.003899,0,0
75,1920,0,0.1,18.739,18.289,0.450,0.007,0.000,0.159,0.028,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.000235,0.061825,0.003801,0,0
76,2880,0,0.1,20.580,20.078,0.502,0.011,0.000,0.215,0.039,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.000232,0.061825,0.003746,0,0
77,2880,0,0.1,29.138,28.708,0.430,0.011,0.000,0.107,0.040,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.000248,0.061868,0.004012,0,0
78,9600,0,0.3,94.169,92.882,1.287,0.040,0.000,0.759,0.134,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.061868,0.004632,0,0
79,1920,0,0.1,16.952,16.593,0.359,0.007,0.000,0.048,0.029,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.000296,0.061825,0.004784,0,0
80,2880,0,0.1,22.255,21.194,1.061,0.011,0.000,0.231,0.514,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.000352,0.061825,0.005687,0,0
81,1920,0,0.1,17.028,16.301,0.727,0.007,0.000,0.167,0.042,0.510,0.0,0.0,0.0,0.0,0.0,0.0,0.000295,0.061825,0.004771,0,0
82,2880,0,0.1,21.210,20.605,0.605,0.011,0.000,0.254,0.044,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.000228,0.061825,0.003695,0,0
83,1920,0,0.1,15.192,14.652,0.540,0.007,0.000,0.186,0.027,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.000228,0.061825,0.003695,0,0
84,1920,0,0.1,19.055,18.656,0.399,0.007,0.000,0.048,0.030,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.000228,0.061825,0.003695,0,0
85,2880,0,0.1,21.656,21.041,0.615,0.010,0.000,0.266,0.042,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.000379,0.061868,0.006118,0,0
86,1920,0,0.1,14.141,13.589,0.552,0.006,0.001,0.206,0.029,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.000374,0.061868,0.006049,0,0
87,1920,0,0.1,16.394,15.854,0.540,0.007,0.000,0.199,0.029,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.000278,0.061868,0.004501,0,0
88,1920,0,0.1,19.832,19.294,0.538,0.006,0.001,0.193,0.028,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.000262,0.061868,0.004243,0,0
89,2880,0,0.1,21.268,20.681,0.587,0.011,0.000,0.197,0.045,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.000305,0.061868,0.004938,0,0
90,1920,0,0.1,14.925,14.437,0.488,0.007,0.000,0.135,0.028,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.000395,0.061825,0.006385,0,0
91,1920,0,0.1,16.017,15.454,0.563,0.007,0.000,0.197,0.029,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.000395,0.061825,0.006385,0,0
92,1920,0,0.1,18.686,18.113,0.573,0.007,0.000,0.198,0.032,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.061825,0.004643,0,0
93,2880,0,0.1,22.644,21.947,0.697,0.011,0.000,0.309,0.042,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.000237,0.061825,0.003837,0,0
94,1920,0,0.1,14.033,13.455,0.578,0.006,0.000,0.201,0.028,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.000237,0.061825,0.003837,0,0
95,1920,0,0.1,15.746,15.327,0.419,0.007,0.000,0.046,0.033,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.000237,0.061825,0.003837,0,0
96,1920,0,0.1,14.963,14.408,0.555,0.007,0.000,0.181,0.034,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.000311,0.061868,0.005029,0,0
97,1920,0,0.1,16.217,15.636,0.581,0.007,0.000,0.204,0.030,0.340,0.0,0.0,0.0,0.0,0.0,0.0,0.000335,0.061868,0.005421,0,0
98,1920,0,0.1,16.264,15.672,0.592,0.006,0.000,0.207,0.030,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.000269,0.061868,0.004340,0,0
99,1920,0,0.1,17.046,16.470,0.576,0.006,0.001,0.193,0.028,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.000226,0.061868,0.003650,0,0
100,1920,0,0.1,19.699,19.128,0.571,0.007,0.000,0.185,0.029,0.350,0.0,0.0,0.0,0.0,0.0,0.0,0.000237,0.061868,0.003837,0,0
101,1920,0,0.1,19.482,19.010,0.472,0.007,0.000,0.084,0.028,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.000265,0.061868,0.004276,0,0
102,2880,0,0.1,21.801,20.554,1.247,0.010,0.000,0.226,0.659,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.000327,0.062018,0.005270,0,0
103,1920,0,0.1,19.042,18.432,0.610,0.007,0.019,0.190,0.032,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.000294,0.062018,0.004739,0,0
104,1920,0,0.1,19.634,19.019,0.615,0.007,0.022,0.189,0.028,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.000241,0.062018,0.003893,0,0
105,1920,0,0.1,20.558,19.940,0.618,0.007,0.019,0.198,0.028,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.000237,0.062018,0.003827,0,0
106,960,0,0.0,11.028,10.545,0.483,0.003,0.010,0.094,0.013,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.000237,0.062018,0.003827,0,0
107,1920,0,0.1,11.775,11.214,0.561,0.007,0.019,0.126,0.034,0.374,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000237,0.062018,0.003827,0,0
108,1920,0,0.1,13.132,12.673,0.459,0.007,0.019,0.026,0.029,0.378,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000237,0.062018,0.003827,0,0
109,1920,0,0.1,12.673,12.040,0.633,0.007,0.020,0.132,0.095,0.378,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000269,0.062168,0.004319,0,0
110,2880,0,0.1,21.038,20.294,0.744,0.010,0.030,0.273,0.045,0.386,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000273,0.062168,0.004389,0,0
111,960,0,0.0,10.535,10.024,0.511,0.003,0.010,0.094,0.019,0.385,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000261,0.062168,0.004197,0,0
112,960,0,0.0,1.320,0.810,0.510,0.004,0.010,0.095,0.014,0.387,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000232,0.062168,0.003734,0,0
113,1920,0,0.1,12.458,11.815,0.643,0.007,0.020,0.192,0.029,0.395,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000229,0.062168,0.003681,0,0
114,1920,0,0.1,11.990,11.448,0.542,0.006,0.020,0.093,0.027,0.396,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000246,0.062168,0.003963,0,0
115,1920,0,0.1,12.742,12.253,0.489,0.006,0.020,0.025,0.035,0.402,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000246,0.062168,0.003963,0,0
116,1920,0,0.1,13.443,12.736,0.707,0.007,0.020,0.179,0.092,0.409,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000254,0.062104,0.004089,0,0
117,2880,0,0.1,21.246,20.457,0.789,0.010,0.030,0.293,0.045,0.410,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000248,0.062104,0.003994,0,0
118,1920,0,0.1,11.771,11.109,0.662,0.007,0.019,0.193,0.028,0.415,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000209,0.062104,0.003362,0,0
119,1920,0,0.1,12.868,12.208,0.660,0.007,0.019,0.187,0.029,0.418,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000193,0.062104,0.003104,0,0
120,1920,0,0.1,14.236,13.686,0.550,0.007,0.021,0.045,0.030,0.447,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000193,0.062104,0.003104,0,0
121,1920,0,0.1,16.185,15.531,0.654,0.007,0.021,0.054,0.119,0.453,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000195,0.062104,0.003136,0,0
122,2880,0,0.1,25.918,25.079,0.839,0.011,0.032,0.290,0.052,0.454,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000206,0.062104,0.003314,0,0
123,1920,0,0.1,17.552,16.832,0.720,0.008,0.020,0.202,0.030,0.459,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000206,0.062104,0.003314,0,0
124,2880,0,0.1,21.592,20.671,0.921,0.011,0.035,0.321,0.051,0.503,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000207,0.062104,0.003341,0,0
125,1920,0,0.1,13.786,13.168,0.618,0.007,0.022,0.087,0.031,0.471,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000206,0.062104,0.003314,0,0
126,1920,0,0.1,17.086,16.426,0.660,0.007,0.019,0.027,0.031,0.576,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000206,0.062104,0.003314,0,0
127,1920,0,0.1,19.302,18.537,0.765,0.008,0.023,0.175,0.086,0.472,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000207,0.062104,0.003341,0,0
128,2880,0,0.1,27.921,26.972,0.949,0.011,0.037,0.322,0.045,0.533,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000209,0.062104,0.003362,0,0
129,2880,0,0.1,21.699,20.841,0.858,0.010,0.031,0.285,0.044,0.487,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000190,0.062104,0.003067,0,0
130,1920,0,0.1,13.675,13.013,0.662,0.007,0.021,0.114,0.029,0.490,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000180,0.062104,0.002906,0,0
131,1920,0,0.1,16.457,15.879,0.578,0.007,0.019,0.028,0.030,0.494,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000180,0.062104,0.002906,0,0
132,1920,0,0.1,17.732,16.981,0.751,0.007,0.024,0.124,0.101,0.495,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000195,0.062104,0.003136,0,0
133,2880,0,0.1,27.581,26.757,0.824,0.010,0.029,0.254,0.042,0.488,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000199,0.062104,0.003203,0,0
134,1920,0,0.1,18.980,18.196,0.784,0.007,0.024,0.180,0.035,0.536,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000201,0.062104,0.003234,0,0
135,2880,0,0.1,22.921,22.071,0.850,0.011,0.030,0.252,0.042,0.515,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000210,0.062104,0.003380,0,0
136,1920,0,0.1,14.874,14.268,0.606,0.007,0.021,0.027,0.029,0.521,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000210,0.062104,0.003380,0,0
137,1920,0,0.1,18.553,17.819,0.734,0.007,0.020,0.094,0.088,0.524,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000215,0.062104,0.003468,0,0
138,2880,0,0.1,26.776,25.912,0.864,0.011,0.031,0.259,0.042,0.521,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000226,0.062104,0.003634,0,0
139,2880,0,0.1,21.189,20.287,0.902,0.010,0.029,0.269,0.044,0.550,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000207,0.062104,0.003339,0,0
140,1920,0,0.1,13.474,12.672,0.802,0.008,0.020,0.199,0.036,0.538,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000199,0.062104,0.003198,0,0
141,1920,0,0.1,15.507,14.863,0.644,0.007,0.020,0.048,0.030,0.539,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000198,0.062104,0.003184,0,0
142,1920,0,0.1,16.804,15.415,1.389,0.007,0.019,0.056,0.156,1.151,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000199,0.061953,0.003206,0,0
143,2880,0,0.1,25.949,25.028,0.921,0.010,0.032,0.276,0.044,0.557,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000216,0.061953,0.003494,0,0
144,1920,0,0.1,14.771,13.952,0.819,0.007,0.022,0.188,0.034,0.567,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000219,0.061953,0.003529,0,0
145,1920,0,0.1,16.173,15.378,0.795,0.007,0.019,0.188,0.031,0.549,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000222,0.061953,0.003581,0,0
146,1920,0,0.1,16.788,15.998,0.790,0.007,0.020,0.166,0.033,0.564,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000219,0.061953,0.003529,0,0
147,1920,0,0.1,16.585,15.898,0.687,0.007,0.020,0.029,0.033,0.597,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000219,0.061953,0.003529,0,0
148,1920,0,0.1,18.077,17.269,0.808,0.007,0.020,0.095,0.097,0.589,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000226,0.062104,0.003634,0,0
149,2880,0,0.1,24.582,23.657,0.925,0.010,0.034,0.271,0.042,0.568,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000226,0.062104,0.003634,0,0
150,1920,0,0.1,16.131,15.309,0.822,0.007,0.021,0.185,0.032,0.575,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000219,0.062104,0.003520,0,0
151,1920,0,0.1,16.529,15.720,0.809,0.007,0.019,0.183,0.029,0.571,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000201,0.062104,0.003231,0,0
152,1920,0,0.1,18.777,17.999,0.778,0.008,0.020,0.124,0.032,0.594,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000198,0.062104,0.003194,0,0
153,1920,0,0.1,19.796,19.088,0.708,0.007,0.020,0.027,0.030,0.624,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000198,0.062104,0.003194,0,0
154,1920,0,0.1,20.165,19.306,0.859,0.007,0.023,0.128,0.100,0.600,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000204,0.062104,0.003285,0,0
155,960,0,0.0,10.915,10.178,0.737,0.003,0.010,0.103,0.014,0.607,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000212,0.062104,0.003407,0,0
156,1920,0,0.1,18.221,17.316,0.905,0.008,0.020,0.174,0.030,0.672,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000212,0.062104,0.003409,0,0
157,1920,0,0.1,17.884,17.023,0.861,0.007,0.020,0.175,0.027,0.632,100.6,96621.8,960.0,53.3,96670.0,1812.0,0.000212,0.062104,0.003419,0,0
