# platform=macos kernel=darwin host=gyeongjinui-MacBookAir-3.local device=unknown git_commit=40af12c sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,noise_floor,ref_peak,noise_ratio,sync_lost,beat_missed
861,960,0,0.0,56.805,55.013,1.792,0.003,0.074,0.023,0.014,1.676,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003440,0.063485,0.054184,0,0
862,4800,0,0.2,43.230,41.089,2.141,0.019,0.170,0.066,0.064,1.821,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003440,0.063485,0.054184,0,0
863,4800,0,0.2,43.185,40.549,2.636,0.017,0.472,0.301,0.135,1.710,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003456,0.062136,0.055618,0,0
864,4800,0,0.2,50.417,48.364,2.053,0.017,0.166,0.082,0.063,1.723,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003440,0.062136,0.055360,0,0
865,960,0,0.0,42.256,40.390,1.866,0.003,0.071,0.017,0.013,1.762,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003440,0.062136,0.055360,0,0
866,3840,0,0.1,38.695,36.146,2.549,0.014,0.391,0.218,0.137,1.787,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003512,0.062136,0.056526,0,0
867,5760,0,0.2,55.460,53.026,2.434,0.020,0.178,0.381,0.080,1.775,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003456,0.062136,0.055618,0,0
868,4800,0,0.2,43.758,41.517,2.241,0.017,0.170,0.107,0.146,1.800,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003436,0.062136,0.055299,0,0
869,4800,0,0.2,52.157,49.548,2.609,0.017,0.472,0.258,0.064,1.798,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003456,0.062136,0.055618,0,0
870,960,0,0.0,43.945,42.126,1.819,0.004,0.076,0.014,0.011,1.714,100.1,96095.6,960.0,23.0,95904.1,4173.0,0.003456,0.062136,0.055618,0,0
871,4800,0,0.2,44.994,42.813,2.181,0.018,0.167,0.110,0.068,1.818,100.0,96000.0,960.0,23.0,95904.1,4173.0,0.003463,0.062136,0.055733,0,0
872,3840,0,0.1,41.417,38.793,2.624,0.014,0.401,0.282,0.115,1.812,100.0,96000.0,960.0,23.0,95904.1,4173.0,0.003511,0.062210,0.056437,0,0
873,960,0,0.0,33.380,31.402,1.978,0.004,0.071,0.102,0.014,1.787,100.0,96000.0,960.0,23.0,95904.1,4173.0,0.003493,0.062210,0.056155,0,0
874,960,0,0.0,15.001,13.026,1.975,0.004,0.071,0.099,0.020,1.780,100.0,96000.0,960.0,23.0,95904.1,4173.0,0.003464,0.062210,0.055674,0,0
875,4800,0,0.2,52.936,50.701,2.235,0.018,0.167,0.103,0.075,1.870,100.0,96000.0,960.0,23.0,95904.1,4173.0,0.003464,0.062210,0.055674,0,0
876,3840,0,0.1,39.898,37.337,2.561,0.014,0.415,0.185,0.129,1.818,100.0,96000.0,960.0,23.0,95904.1,4173.0,0.003463,0.062653,0.055273,0,0
877,5760,0,0.2,56.864,54.481,2.383,0.030,0.180,0.250,0.087,1.834,100.0,96000.0,960.0,23.0,95904.1,4173.0,0.003396,0.062653,0.054211,0,0
878,4800,0,0.2,43.297,41.084,2.213,0.017,0.176,0.073,0.077,1.869,100.0,96000.0,960.0,23.0,95904.1,4173.0,0.003396,0.062653,0.054211,0,0
879,3840,0,0.1,41.986,39.212,2.774,0.014,0.420,0.390,0.137,1.812,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003368,0.062653,0.053762,0,0
880,960,0,0.0,33.871,31.989,1.882,0.004,0.072,0.014,0.014,1.778,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003368,0.062653,0.053762,0,0
881,4800,0,0.2,51.940,49.506,2.434,0.021,0.301,0.078,0.090,1.943,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003368,0.062653,0.053762,0,0
882,960,0,0.0,43.943,41.910,2.033,0.004,0.077,0.013,0.032,1.906,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003368,0.062653,0.053762,0,0
883,3840,0,0.1,40.580,37.819,2.761,0.018,0.429,0.266,0.138,1.910,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003368,0.062743,0.053685,0,0
884,960,0,0.0,32.635,30.568,2.067,0.003,0.076,0.097,0.028,1.862,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003368,0.062743,0.053672,0,0
885,960,0,0.0,17.567,15.600,1.967,0.004,0.073,0.047,0.012,1.831,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003368,0.062743,0.053685,0,0
886,4800,0,0.2,52.472,50.162,2.310,0.018,0.164,0.098,0.106,1.924,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003356,0.062743,0.053496,0,0
887,3840,0,0.1,37.638,35.299,2.339,0.014,0.104,0.132,0.149,1.940,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003335,0.062743,0.053156,0,0
888,5760,0,0.2,54.212,51.360,2.852,0.021,0.484,0.336,0.104,1.907,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003261,0.062743,0.051974,0,0
889,3840,0,0.1,39.756,37.537,2.219,0.014,0.105,0.051,0.075,1.973,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003261,0.062743,0.051974,0,0
890,4800,0,0.2,45.903,43.069,2.834,0.018,0.470,0.265,0.164,1.917,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003335,0.061892,0.053887,0,0
891,4800,0,0.2,51.343,49.018,2.325,0.018,0.168,0.112,0.100,1.927,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003327,0.061892,0.053752,0,0
892,960,0,0.0,43.302,41.306,1.996,0.003,0.071,0.029,0.021,1.870,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003317,0.061892,0.053598,0,0
893,3840,0,0.1,39.042,36.690,2.352,0.014,0.108,0.127,0.150,1.951,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003327,0.061892,0.053752,0,0
894,5760,0,0.2,55.039,52.038,3.001,0.025,0.488,0.405,0.107,1.976,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003258,0.061892,0.052645,0,0
895,3840,0,0.1,40.878,38.587,2.291,0.013,0.106,0.115,0.077,1.980,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003228,0.061892,0.052152,0,0
896,960,0,0.0,32.939,30.867,2.072,0.003,0.079,0.017,0.020,1.953,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003228,0.061892,0.052152,0,0
897,3840,0,0.1,40.509,37.628,2.881,0.013,0.431,0.342,0.134,1.960,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003240,0.061892,0.052345,0,0
898,960,0,0.0,32.578,30.502,2.076,0.003,0.071,0.095,0.020,1.887,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003297,0.061892,0.053271,0,0
899,960,0,0.0,17.660,15.563,2.097,0.003,0.078,0.058,0.026,1.932,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003297,0.061892,0.053271,0,0
900,4800,0,0.2,55.237,53.574,1.663,0.017,0.174,0.068,0.104,1.299,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003297,0.061892,0.053271,0,0
901,4800,0,0.2,42.571,40.543,2.028,0.018,0.497,0.323,0.172,1.017,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003331,0.061892,0.053816,0,0
902,4800,0,0.2,49.846,48.419,1.427,0.022,0.173,0.115,0.078,1.038,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003297,0.061892,0.053271,0,0
903,4800,0,0.2,46.941,45.470,1.471,0.016,0.186,0.115,0.134,1.019,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003282,0.061892,0.053021,0,0
904,5760,0,0.2,53.602,51.684,1.918,0.024,0.521,0.288,0.077,1.008,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003277,0.061892,0.052943,0,0
905,3840,0,0.1,39.175,37.919,1.256,0.013,0.103,0.068,0.050,1.021,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003277,0.061892,0.052943,0,0
906,4800,0,0.2,44.550,42.525,2.025,0.018,0.499,0.311,0.133,1.064,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003292,0.062743,0.052470,0,0
907,4800,0,0.2,50.447,48.834,1.613,0.017,0.176,0.267,0.072,1.080,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003319,0.062743,0.052903,0,0
908,960,0,0.0,42.597,41.425,1.172,0.003,0.074,0.019,0.021,1.055,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003319,0.062743,0.052903,0,0
909,3840,0,0.1,36.650,35.223,1.427,0.013,0.108,0.097,0.126,1.083,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003331,0.064464,0.051669,0,0
910,4800,0,0.2,50.276,48.317,1.959,0.017,0.513,0.274,0.064,1.091,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003297,0.064464,0.051146,0,0
911,960,0,0.0,41.459,40.241,1.218,0.004,0.073,0.040,0.013,1.088,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003297,0.064464,0.051146,0,0
912,3840,0,0.1,39.951,38.531,1.420,0.014,0.108,0.103,0.054,1.140,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003292,0.064464,0.051069,0,0
913,4800,0,0.2,45.930,43.700,2.230,0.020,0.540,0.318,0.151,1.200,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003292,0.064464,0.051069,0,0
914,5760,0,0.2,52.022,50.433,1.589,0.021,0.186,0.165,0.087,1.129,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003319,0.064464,0.051490,0,0
915,3840,0,0.1,36.018,34.545,1.473,0.014,0.111,0.094,0.123,1.130,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003319,0.064464,0.051490,0,0
916,4800,0,0.2,51.030,48.774,2.256,0.019,0.520,0.476,0.071,1.168,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003382,0.064464,0.052470,0,0
917,960,0,0.0,42.331,41.013,1.318,0.007,0.076,0.081,0.013,1.141,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003380,0.064464,0.052430,0,0
918,3840,0,0.1,35.854,34.477,1.377,0.014,0.108,0.056,0.056,1.143,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003380,0.064464,0.052430,0,0
919,3840,0,0.1,39.843,37.966,1.877,0.014,0.443,0.204,0.112,1.104,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003295,0.063715,0.051717,0,0
920,5760,0,0.2,52.451,50.792,1.659,0.021,0.193,0.202,0.068,1.175,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003337,0.063715,0.052377,0,0
921,3840,0,0.1,34.925,33.486,1.439,0.017,0.109,0.068,0.052,1.193,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003337,0.063715,0.052377,0,0
922,3840,0,0.1,38.028,35.362,2.666,0.014,0.432,0.320,0.774,1.125,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003367,0.063715,0.052849,0,0
923,5760,0,0.2,52.096,50.447,1.649,0.020,0.186,0.232,0.065,1.145,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003319,0.063715,0.052095,0,0
924,3840,0,0.1,35.135,33.587,1.548,0.014,0.106,0.125,0.121,1.180,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003317,0.065503,0.050641,0,0
925,4800,0,0.2,47.456,45.444,2.012,0.018,0.494,0.298,0.052,1.150,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003382,0.065503,0.051638,0,0
926,3840,0,0.1,38.702,37.330,1.372,0.013,0.107,0.066,0.042,1.143,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003382,0.065503,0.051638,0,0
927,4800,0,0.2,42.665,40.639,2.026,0.016,0.490,0.249,0.125,1.145,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003325,0.065503,0.050769,0,0
928,4800,0,0.2,45.185,43.508,1.677,0.017,0.175,0.269,0.051,1.161,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003337,0.065503,0.050948,0,0
929,3840,0,0.1,38.076,36.693,1.383,0.014,0.102,0.059,0.042,1.166,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003337,0.065503,0.050948,0,0
930,4800,0,0.2,42.560,40.406,2.154,0.017,0.499,0.346,0.119,1.172,100.0,96000.0,960.0,24.2,95952.5,3957.0,0.003348,0.063858,0.052427,0,0
931,4800,0,0.2,46.190,44.608,1.582,0.018,0.172,0.139,0.052,1.200,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003348,0.063858,0.052427,0,0
932,3840,0,0.1,39.788,38.255,1.533,0.014,0.133,0.090,0.105,1.191,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003317,0.062393,0.053164,0,0
933,4800,0,0.2,51.707,49.602,2.105,0.017,0.509,0.317,0.054,1.208,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003367,0.062393,0.053969,0,0
934,960,0,0.0,43.439,42.143,1.296,0.004,0.074,0.013,0.011,1.194,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003367,0.062393,0.053969,0,0
935,3840,0,0.1,37.767,36.321,1.446,0.014,0.104,0.059,0.043,1.225,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003367,0.062393,0.053969,0,0
936,3840,0,0.1,41.169,39.196,1.973,0.014,0.431,0.195,0.113,1.219,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003376,0.062393,0.054114,0,0
937,960,0,0.0,32.555,31.156,1.399,0.003,0.083,0.087,0.011,1.215,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003377,0.062393,0.054120,0,0
938,960,0,0.0,12.728,11.332,1.396,0.004,0.076,0.089,0.012,1.215,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003387,0.062393,0.054278,0,0
939,3840,0,0.1,46.186,44.647,1.539,0.014,0.110,0.069,0.046,1.299,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003388,0.062393,0.054296,0,0
940,3840,0,0.1,40.077,38.495,1.582,0.015,0.109,0.053,0.045,1.360,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003388,0.062393,0.054296,0,0
941,960,0,0.0,31.793,30.068,1.725,0.004,0.088,0.063,0.104,1.465,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.062393,0.054670,0,0
942,4800,0,0.2,45.301,43.071,2.230,0.018,0.530,0.311,0.055,1.315,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.062393,0.054670,0,0
943,3840,0,0.1,41.395,39.633,1.762,0.017,0.121,0.062,0.052,1.510,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.062393,0.054670,0,0
944,960,0,0.0,32.958,31.372,1.586,0.004,0.093,0.015,0.011,1.462,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.062393,0.054670,0,0
945,3840,0,0.1,39.295,36.918,2.377,0.014,0.495,0.212,0.125,1.531,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.063208,0.053966,0,0
946,5760,0,0.2,56.047,53.873,2.174,0.027,0.219,0.307,0.074,1.547,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003378,0.063208,0.053448,0,0
947,3840,0,0.1,38.980,37.265,1.715,0.014,0.110,0.053,0.053,1.484,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003378,0.063208,0.053448,0,0
948,4800,0,0.2,44.384,41.963,2.421,0.017,0.536,0.325,0.125,1.417,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003486,0.062393,0.055866,0,0
949,5760,0,0.2,53.066,51.142,1.924,0.020,0.197,0.217,0.066,1.423,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.062393,0.054671,0,0
950,3840,0,0.1,37.314,35.101,2.213,0.018,0.458,0.208,0.118,1.409,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003407,0.063208,0.053897,0,0
951,5760,0,0.2,54.002,52.032,1.970,0.021,0.201,0.230,0.065,1.453,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003387,0.063208,0.053578,0,0
952,3840,0,0.1,37.804,36.139,1.665,0.014,0.112,0.063,0.048,1.427,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003387,0.063208,0.053578,0,0
953,4800,0,0.2,43.586,40.991,2.595,0.016,0.548,0.446,0.126,1.457,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003407,0.062393,0.054600,0,0
954,4800,0,0.2,48.446,46.505,1.941,0.017,0.185,0.210,0.060,1.469,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003365,0.062393,0.053930,0,0
955,4800,0,0.2,42.435,40.087,2.348,0.019,0.546,0.225,0.127,1.430,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003395,0.061725,0.055004,0,0
956,4800,0,0.2,47.941,46.046,1.895,0.017,0.187,0.150,0.059,1.482,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003358,0.061725,0.054399,0,0
957,4800,0,0.2,42.013,40.203,1.810,0.016,0.185,0.069,0.061,1.478,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003358,0.061725,0.054399,0,0
958,3840,0,0.1,36.323,34.033,2.290,0.013,0.456,0.270,0.110,1.439,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003407,0.061725,0.055192,0,0
959,5760,0,0.2,53.600,51.813,1.787,0.022,0.195,0.077,0.065,1.428,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003407,0.061725,0.055192,0,0
960,3840,0,0.1,37.006,35.137,1.869,0.014,0.113,0.131,0.121,1.489,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.061725,0.055263,0,0
961,4800,0,0.2,51.812,49.473,2.339,0.022,0.551,0.262,0.054,1.449,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.061725,0.055263,0,0
962,960,0,0.0,43.351,41.786,1.565,0.003,0.079,0.021,0.011,1.451,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.061725,0.055263,0,0
963,3840,0,0.1,38.112,36.325,1.787,0.014,0.117,0.079,0.052,1.525,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003411,0.061725,0.055263,0,0
964,4800,0,0.2,42.668,40.103,2.565,0.021,0.555,0.351,0.123,1.515,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003407,0.061725,0.055192,0,0
965,4800,0,0.2,48.394,46.465,1.929,0.017,0.190,0.104,0.058,1.559,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003414,0.061725,0.055311,0,0
966,4800,0,0.2,43.645,41.610,2.035,0.018,0.193,0.142,0.130,1.552,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003395,0.061725,0.055006,0,0
967,4800,0,0.2,49.702,47.222,2.480,0.017,0.558,0.264,0.054,1.586,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003423,0.061725,0.055451,0,0
968,4800,0,0.2,43.313,41.404,1.909,0.018,0.196,0.065,0.057,1.572,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003423,0.061725,0.055451,0,0
969,3840,0,0.1,37.535,35.115,2.420,0.013,0.465,0.241,0.107,1.593,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003467,0.061725,0.056176,0,0
970,5760,0,0.2,55.694,53.667,2.027,0.021,0.208,0.128,0.064,1.605,100.0,96000.0,960.0,25.5,96328.9,3784.0,0.003423,0.061725,0.055451,0,0
971,3840,0,0.1,41.047,39.222,1.825,0.014,0.117,0.051,0.048,1.595,100.0,95952.0,960.0,25.5,96328.9,3784.0,0.003423,0.061725,0.055451,0,0
972,960,0,0.0,32.884,31.040,1.844,0.004,0.088,0.087,0.070,1.595,100.0,95952.0,960.0,25.5,96328.9,3784.0,0.003467,0.061725,0.056176,0,0
973,4800,0,0.2,48.962,46.324,2.638,0.021,0.574,0.351,0.059,1.633,100.0,95952.0,960.0,25.5,96328.9,3784.0,0.003422,0.061725,0.055436,0,0
974,4800,0,0.2,46.615,44.606,2.009,0.017,0.193,0.105,0.055,1.639,100.0,95952.0,960.0,25.5,96328.9,3784.0,0.003423,0.061725,0.055451,0,0
975,4800,0,0.2,44.784,42.042,2.742,0.020,0.573,0.360,0.129,1.659,100.0,95952.0,960.0,25.5,96328.9,3784.0,0.003422,0.061804,0.055364,0,0
976,5760,0,0.2,51.759,49.751,2.008,0.021,0.195,0.185,0.064,1.543,100.0,95952.0,960.0,25.5,96328.9,3784.0,0.003385,0.061804,0.054773,0,0
977,3840,0,0.1,38.930,36.869,2.061,0.014,0.123,0.129,0.119,1.675,100.0,95952.0,960.0,25.5,96328.9,3784.0,0.003370,0.062472,0.053936,0,0
978,5760,0,0.2,55.943,53.258,2.685,0.025,0.583,0.362,0.065,1.650,100.0,95952.0,960.0,25.5,96328.9,3784.0,0.003349,0.062472,0.053612,0,0
979,4800,0,0.2,42.786,40.767,2.019,0.017,0.198,0.072,0.054,1.677,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003356,0.062472,0.053723,0,0
980,3840,0,0.1,41.038,38.407,2.631,0.014,0.496,0.328,0.112,1.680,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003467,0.061804,0.056104,0,0
981,960,0,0.0,32.821,31.029,1.792,0.003,0.089,0.089,0.011,1.599,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003386,0.061804,0.054787,0,0
982,960,0,0.0,18.048,16.288,1.760,0.003,0.087,0.013,0.011,1.646,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003386,0.061804,0.054787,0,0
983,4800,0,0.2,57.402,55.186,2.216,0.020,0.216,0.096,0.062,1.819,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003410,0.061804,0.055182,0,0
984,4800,0,0.2,45.540,42.795,2.745,0.018,0.580,0.301,0.131,1.715,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003341,0.061698,0.054156,0,0
985,5760,0,0.2,53.106,50.872,2.234,0.020,0.204,0.222,0.066,1.721,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003370,0.061698,0.054613,0,0
986,3840,0,0.1,41.241,39.254,1.987,0.014,0.119,0.092,0.118,1.643,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003370,0.061557,0.054738,0,0
987,960,0,0.0,33.445,31.226,2.219,0.003,0.453,0.089,0.011,1.663,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003357,0.061557,0.054535,0,0
988,960,0,0.0,15.066,13.140,1.926,0.004,0.092,0.091,0.012,1.727,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003357,0.061557,0.054535,0,0
989,4800,0,0.2,53.647,51.455,2.192,0.017,0.200,0.144,0.057,1.773,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003340,0.061557,0.054253,0,0
990,3840,0,0.1,41.340,39.337,2.003,0.013,0.118,0.076,0.047,1.749,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003340,0.061557,0.054253,0,0
991,960,0,0.0,33.198,31.328,1.870,0.003,0.088,0.013,0.018,1.747,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003340,0.061557,0.054253,0,0
992,3840,0,0.1,41.891,39.102,2.789,0.014,0.509,0.389,0.127,1.750,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003377,0.061557,0.054868,0,0
993,960,0,0.0,33.815,31.884,1.931,0.003,0.086,0.090,0.015,1.737,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003385,0.061557,0.054992,0,0
994,4800,0,0.2,51.811,49.626,2.185,0.017,0.207,0.085,0.057,1.818,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003401,0.061557,0.055252,0,0
995,960,0,0.0,43.705,41.838,1.867,0.004,0.088,0.014,0.012,1.749,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003401,0.061557,0.055252,0,0
996,4800,0,0.2,45.393,42.381,3.012,0.019,0.606,0.377,0.133,1.876,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003473,0.061557,0.056412,0,0
997,5760,0,0.2,59.511,57.136,2.375,0.021,0.210,0.261,0.068,1.814,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003494,0.061557,0.056754,0,0
998,4800,0,0.2,47.736,45.000,2.736,0.016,0.571,0.222,0.125,1.801,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003494,0.061557,0.056754,0,0
999,5760,0,0.2,56.188,53.889,2.299,0.020,0.208,0.297,0.066,1.707,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003473,0.061557,0.056412,0,0
1000,4800,0,0.2,43.733,41.371,2.362,0.017,0.204,0.184,0.132,1.823,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003494,0.061557,0.056754,0,0
1001,4800,0,0.2,51.412,48.452,2.960,0.018,0.590,0.451,0.055,1.846,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003439,0.061557,0.055866,0,0
1002,960,0,0.0,43.329,41.399,1.930,0.003,0.088,0.012,0.015,1.812,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003439,0.061557,0.055866,0,0
1003,3840,0,0.1,39.500,37.438,2.062,0.014,0.118,0.071,0.046,1.812,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003439,0.061557,0.055866,0,0
1004,4800,0,0.2,44.144,41.414,2.730,0.018,0.562,0.286,0.129,1.734,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003471,0.061557,0.056379,0,0
1005,4800,0,0.2,48.125,45.934,2.191,0.018,0.193,0.178,0.051,1.750,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003514,0.061557,0.057085,0,0
1006,3840,0,0.1,41.682,39.703,1.979,0.014,0.114,0.059,0.043,1.749,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003514,0.061557,0.057085,0,0
1007,960,0,0.0,33.633,31.662,1.971,0.004,0.083,0.053,0.088,1.743,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003514,0.061557,0.057085,0,0
1008,4800,0,0.2,47.118,44.272,2.846,0.017,0.567,0.450,0.052,1.760,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003471,0.061557,0.056379,0,0
1009,4800,0,0.2,44.302,42.169,2.133,0.016,0.198,0.097,0.054,1.767,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003471,0.061557,0.056379,0,0
1010,3840,0,0.1,40.305,37.705,2.600,0.014,0.494,0.197,0.116,1.778,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003450,0.062332,0.055346,0,0
1011,960,0,0.0,32.232,30.289,1.943,0.003,0.083,0.089,0.011,1.757,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003433,0.062332,0.055075,0,0
1012,960,0,0.0,13.969,12.000,1.969,0.003,0.087,0.090,0.011,1.778,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003439,0.062332,0.055171,0,0
1013,3840,0,0.1,47.710,45.586,2.124,0.014,0.116,0.156,0.043,1.795,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003437,0.062332,0.055146,0,0
1014,3840,0,0.1,41.688,39.706,1.982,0.013,0.113,0.049,0.041,1.765,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003437,0.062332,0.055146,0,0
1015,960,0,0.0,33.642,31.661,1.981,0.003,0.083,0.052,0.090,1.753,100.0,95952.0,960.0,23.7,96094.7,4060.0,0.003439,0.062580,0.054952,0,0
