frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.8,11.1,5.3,1.7,88.7,2329.4,16214.9,85.4,2400.0,917510
200,30.0,12.4,6.4,1.7,99.1,2324.8,16214.9,86.5,2400.0,917510
300,29.6,10.3,8.0,2.0,99.2,2325.4,16214.9,85.4,2400.0,917510
400,29.1,11.1,4.2,1.1,99.0,2326.0,16214.9,85.9,2400.0,917510
500,29.3,10.7,4.1,3.7,99.2,2319.6,16214.9,86.5,2400.0,917510
600,29.0,10.5,1.9,3.9,99.2,2315.1,16214.9,86.5,2400.0,917510
700,28.8,6.2,4.5,4.1,99.2,2307.8,16214.9,85.4,2400.0,917510
800,28.7,3.1,9.3,4.2,99.3,2310.0,16214.9,86.5,2400.0,917510
900,28.5,0.8,9.3,3.2,99.2,2312.0,16214.9,88.1,2400.0,917510
1000,28.9,3.1,10.0,4.3,99.2,2313.3,16214.9,86.5,2400.0,917510
1100,28.9,2.2,8.1,5.1,99.4,2314.1,16214.9,88.1,2400.0,917510
1200,28.5,1.6,9.2,3.2,99.1,2312.2,16214.9,87.0,2400.0,917510
1300,28.9,2.9,8.4,4.4,99.3,2310.5,16214.9,86.5,2400.0,917510
1400,28.6,2.4,6.9,5.1,99.3,2309.5,16214.9,87.0,2400.0,917510
