frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.5,9.4,4.3,3.0,89.3,1632.8,16214.9,89.2,2400.0,917510
200,28.9,8.7,5.8,2.2,98.9,1641.3,16214.9,88.1,2400.0,917510
300,28.1,6.4,3.6,2.1,99.3,1646.7,16214.9,88.1,2400.0,917510
400,27.7,4.6,2.0,4.3,99.0,1663.4,16214.9,89.8,2400.0,917510
500,27.7,4.8,1.3,4.1,99.4,1660.9,16214.9,89.2,2400.0,917510
600,27.8,5.7,1.3,4.4,99.3,1655.8,16214.9,89.2,2400.0,917510
700,27.7,5.6,2.1,3.4,99.4,1658.4,16214.9,89.8,2400.0,917510
800,27.7,6.6,0.6,3.7,99.4,1652.2,16214.9,90.9,2400.0,917510
900,27.9,6.8,1.0,3.6,99.4,1651.8,16214.9,88.1,2400.0,917510
1000,27.5,5.6,1.5,3.8,99.4,1651.5,16214.9,90.3,2400.0,917510
1100,27.9,6.2,1.1,5.1,99.4,1656.2,16214.9,89.2,2400.0,917510
1200,27.7,5.9,0.6,4.6,99.1,1655.3,16214.9,88.7,2400.0,917510
