frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.1,2.2,6.7,6.6,89.0,1583.9,16214.9,88.7,2400.0,917510
200,28.8,2.4,9.8,3.7,98.8,1592.3,16214.9,89.2,2400.0,917510
300,28.5,1.7,9.1,4.1,99.2,1604.2,16214.9,87.5,2400.0,917510
400,28.5,0.8,8.6,4.1,99.2,1605.0,16214.9,88.1,2400.0,917510
500,28.2,1.7,7.9,4.1,99.2,1610.6,16214.9,87.5,2400.0,917510
600,28.2,4.1,8.1,1.5,99.3,1611.3,16214.9,89.2,2400.0,917510
700,28.6,3.9,9.8,2.0,99.2,1616.8,16214.9,88.7,2400.0,917510
800,28.6,5.0,7.9,2.5,99.3,1609.1,16214.9,90.3,2400.0,917510
900,28.4,3.5,8.8,1.2,99.2,1612.5,16214.9,89.2,2400.0,917510
1000,28.3,4.5,7.8,2.2,99.2,1610.1,16214.9,89.8,2400.0,917510
1100,28.1,4.0,6.9,1.5,99.4,1614.0,16214.9,89.2,2400.0,917510
1200,28.1,3.3,8.2,1.0,99.3,1609.8,16214.9,89.2,2400.0,917510
1300,28.1,4.0,6.9,2.0,99.3,1609.4,16214.9,89.2,2400.0,917510
1400,27.8,2.8,7.1,1.7,99.3,1620.6,16214.9,88.7,2400.0,917510
