frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.9,2.2,4.7,9.6,89.7,2301.8,16214.9,84.8,2400.0,917510
200,32.6,10.9,4.8,14.7,98.5,2306.8,16214.9,86.5,2400.0,917510
300,29.5,4.2,3.4,12.1,99.2,2306.3,16214.9,86.5,2400.0,917510
400,29.0,0.7,4.8,10.5,99.0,2306.5,16214.9,86.5,2400.0,917510
500,29.5,2.8,4.1,11.2,99.6,2306.1,16214.9,86.5,2400.0,917510
600,28.6,1.8,3.3,10.0,98.9,2305.9,16214.9,87.0,2400.0,917510
700,29.0,1.6,5.6,9.1,99.2,2308.3,16214.9,86.5,2400.0,917510
800,29.2,4.0,5.4,8.9,99.3,2310.8,16214.9,86.5,2400.0,917510
900,28.6,2.4,4.2,7.7,99.3,2312.7,16214.9,85.9,2400.0,917510
1000,28.8,5.0,74.5,26.8,9.0,2308.0,16214.9,87.0,2400.0,917510
1100,28.7,11.4,2.0,99.3,2.0,2308.5,16214.9,87.5,2400.0,917510
1200,28.7,11.8,1.8,99.1,1.5,2307.7,16214.9,87.5,2400.0,917510
1300,28.6,11.5,1.8,99.3,1.1,2305.7,16214.9,87.0,2400.0,917510
1400,28.4,11.1,1.0,99.4,1.6,2306.3,16214.9,87.5,2400.0,917510
