# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.157,0.063,0.094,0.011,0.001,0.065,0.000,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.151,0.046,0.105,0.012,0.001,0.069,0.001,0.020,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.416,0.084,0.332,0.012,0.001,0.103,0.152,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.396,0.049,0.347,0.012,0.000,0.141,0.152,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.441,0.046,0.395,0.011,0.001,0.183,0.147,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.518,0.068,0.450,0.012,0.001,0.234,0.134,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.694,0.052,0.642,0.012,0.001,0.302,0.246,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.682,0.052,0.630,0.011,0.001,0.348,0.175,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.704,0.052,0.652,0.012,0.001,0.424,0.108,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.849,0.055,0.794,0.012,0.000,0.544,0.113,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.962,0.057,0.905,0.012,0.001,0.638,0.119,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.103,0.049,1.054,0.012,0.001,0.734,0.161,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
