# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.188,0.088,0.100,0.012,0.000,0.068,0.001,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,13.322,13.160,0.162,0.013,0.002,0.075,0.000,0.070,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,3.337,2.990,0.347,0.012,0.002,0.107,0.131,0.090,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.485,0.062,0.423,0.012,0.001,0.146,0.216,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.470,0.036,0.434,0.012,0.000,0.202,0.164,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.505,0.035,0.470,0.012,0.000,0.270,0.118,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.717,0.036,0.681,0.011,0.001,0.327,0.260,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.612,0.036,0.576,0.012,0.000,0.356,0.114,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.671,0.036,0.635,0.012,0.000,0.402,0.114,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.782,0.040,0.742,0.012,0.001,0.500,0.109,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.949,0.068,0.881,0.011,0.001,0.642,0.116,0.110,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.809,0.037,0.772,0.008,0.000,0.535,0.121,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.249,0.036,1.213,0.012,0.001,0.937,0.106,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.562,0.040,0.522,0.012,0.001,0.211,0.109,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.272,0.046,1.226,0.012,0.001,0.928,0.101,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.354,0.047,1.307,0.011,0.001,0.988,0.107,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.313,0.044,1.269,0.011,0.001,0.931,0.116,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
