# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.165,0.066,0.099,0.012,0.000,0.071,0.000,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.160,0.052,0.108,0.012,0.001,0.066,0.001,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.337,0.078,0.259,0.012,0.001,0.096,0.103,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.473,0.066,0.407,0.012,0.001,0.143,0.199,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.477,0.047,0.430,0.011,0.001,0.200,0.163,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.548,0.044,0.504,0.012,0.000,0.271,0.150,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.979,0.055,0.924,0.017,0.001,0.485,0.305,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.904,0.064,0.840,0.017,0.001,0.527,0.158,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.992,0.063,0.929,0.018,0.000,0.603,0.153,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,1.189,0.053,1.136,0.018,0.000,0.740,0.183,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,1.419,0.079,1.340,0.017,0.001,0.961,0.161,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.136,0.037,1.099,0.012,0.001,0.772,0.169,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.236,0.033,1.203,0.012,0.000,0.923,0.107,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.542,0.041,0.501,0.012,0.000,0.210,0.108,0.170,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.254,0.037,1.217,0.012,0.000,0.914,0.106,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.328,0.036,1.292,0.012,0.001,0.975,0.108,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.292,0.038,1.254,0.011,0.001,0.926,0.106,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.287,0.033,1.254,0.011,0.001,0.908,0.104,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.303,0.040,1.263,0.012,0.000,0.900,0.102,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.812,0.034,0.778,0.012,0.000,0.366,0.146,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.000,0.038,0.962,0.012,0.001,0.578,0.106,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.397,0.052,1.345,0.012,0.000,0.923,0.114,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.485,0.058,1.427,0.012,0.000,0.984,0.122,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,4.524,3.066,1.458,0.012,0.001,0.988,0.128,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,7.982,6.474,1.508,0.012,0.001,1.027,0.129,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,11.796,10.635,1.161,0.012,0.001,0.642,0.133,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,16.321,15.356,0.965,0.011,0.001,0.450,0.136,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,22.577,20.110,2.467,0.023,0.001,1.829,0.225,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,9.296,7.970,1.326,0.012,0.000,0.792,0.110,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,17.112,15.819,1.293,0.012,0.001,0.745,0.115,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,25.909,24.347,1.562,0.023,0.000,0.851,0.231,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,14.924,13.555,1.369,0.011,0.000,0.771,0.122,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,3840,0,0.1,23.450,21.121,2.329,0.023,0.001,1.565,0.254,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,1920,0,0.1,10.672,9.166,1.506,0.012,0.001,0.769,0.178,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,19.206,17.724,1.482,0.012,0.001,0.838,0.109,0.520,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,3840,0,0.1,25.332,23.685,1.647,0.024,0.000,0.859,0.218,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,1920,0,0.1,13.768,12.333,1.435,0.012,0.001,0.709,0.121,0.590,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,3840,0,0.1,21.511,19.179,2.332,0.024,0.000,1.495,0.236,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,1920,0,0.1,9.398,7.803,1.595,0.012,0.000,0.870,0.108,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,15.303,14.164,1.139,0.012,0.001,0.363,0.126,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,1920,0,0.1,19.108,17.717,1.391,0.012,0.001,0.617,0.135,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,3840,0,0.1,24.084,21.238,2.846,0.023,0.000,1.967,0.215,0.638,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,1920,0,0.1,9.497,7.778,1.719,0.012,0.000,0.915,0.129,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,1920,0,0.1,16.736,14.965,1.771,0.012,0.001,0.902,0.139,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
45,3840,0,0.1,22.309,20.290,2.019,0.023,0.001,1.025,0.256,0.712,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
46,1920,0,0.1,7.665,5.867,1.798,0.012,0.001,0.898,0.130,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
47,1920,0,0.1,12.819,10.939,1.880,0.013,0.001,0.952,0.144,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
48,1920,0,0.1,18.431,16.597,1.834,0.013,0.000,0.947,0.126,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
49,3840,0,0.1,25.612,22.819,2.793,0.023,0.001,1.790,0.219,0.757,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
50,1920,0,0.1,9.525,8.307,1.218,0.012,0.001,0.205,0.168,0.831,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
51,1920,0,0.1,13.671,11.872,1.799,0.012,0.001,0.865,0.114,0.805,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
52,1920,0,0.1,20.431,18.710,1.721,0.012,0.000,0.781,0.114,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
53,1920,0,0.1,2.095,0.479,1.616,0.012,0.000,0.694,0.109,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
54,1920,0,0.1,8.003,6.342,1.661,0.012,0.000,0.628,0.135,0.883,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
55,1920,0,0.1,16.138,14.514,1.624,0.012,0.000,0.613,0.150,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
56,3840,0,0.1,22.188,20.355,1.833,0.024,0.000,0.704,0.216,0.884,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
57,1920,0,0.1,10.480,8.738,1.742,0.012,0.000,0.669,0.130,0.928,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
58,1920,0,0.1,16.606,14.895,1.711,0.012,0.000,0.669,0.122,0.906,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
59,3840,0,0.1,24.664,22.140,2.524,0.023,0.001,1.332,0.216,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
60,1920,0,0.1,13.420,11.998,1.422,0.012,0.001,0.279,0.172,0.956,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
61,1920,0,0.1,19.981,18.290,1.691,0.011,0.000,0.530,0.202,0.946,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
62,1920,0,0.1,1.980,0.335,1.645,0.012,0.001,0.595,0.114,0.921,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
63,1920,0,0.1,10.060,8.281,1.779,0.012,0.001,0.648,0.123,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
64,1920,0,0.1,18.251,16.358,1.893,0.012,0.001,0.752,0.124,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
65,3840,0,0.1,25.078,22.505,2.573,0.023,0.001,1.259,0.232,1.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
66,1920,0,0.1,13.029,11.447,1.582,0.012,0.000,0.367,0.139,1.061,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
67,1920,0,0.1,20.404,18.332,2.072,0.012,0.001,0.852,0.112,1.092,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
68,1920,0,0.1,2.874,0.825,2.049,0.012,0.001,0.906,0.109,1.018,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
69,1920,0,0.1,11.764,9.617,2.147,0.012,0.000,0.898,0.156,1.077,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
70,1920,0,0.1,19.929,17.798,2.131,0.012,0.001,0.912,0.117,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
71,3840,0,0.1,28.962,26.587,2.375,0.023,0.001,0.992,0.236,1.121,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
