# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.202,0.110,0.092,0.012,0.000,0.060,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,12.987,12.846,0.141,0.013,0.001,0.090,0.000,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,2.488,2.251,0.237,0.013,0.001,0.095,0.083,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.502,0.047,0.455,0.012,0.001,0.143,0.248,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.480,0.053,0.427,0.012,0.001,0.205,0.154,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.525,0.045,0.480,0.012,0.000,0.269,0.116,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.700,0.044,0.656,0.012,0.000,0.326,0.236,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.619,0.045,0.574,0.012,0.000,0.355,0.111,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.681,0.051,0.630,0.012,0.001,0.402,0.108,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.805,0.047,0.758,0.012,0.001,0.511,0.115,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.964,0.063,0.901,0.012,0.001,0.641,0.109,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.829,0.038,0.791,0.008,0.001,0.547,0.127,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.896,0.035,0.861,0.008,0.001,0.657,0.076,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.404,0.038,0.366,0.008,0.001,0.148,0.082,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.926,0.041,0.885,0.009,0.000,0.659,0.078,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.970,0.037,0.933,0.008,0.000,0.697,0.082,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.315,0.045,1.270,0.011,0.000,0.933,0.113,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.294,0.043,1.251,0.012,0.000,0.898,0.114,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.333,0.072,1.261,0.011,0.000,0.905,0.103,0.240,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.845,0.051,0.794,0.012,0.000,0.366,0.161,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.000,0.040,0.960,0.011,0.001,0.575,0.107,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.384,0.056,1.328,0.012,0.001,0.918,0.111,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.667,0.156,1.511,0.013,0.002,1.030,0.146,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,4.172,2.696,1.476,0.014,0.001,1.001,0.131,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,8.207,6.701,1.506,0.012,0.001,1.022,0.127,0.340,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,12.656,11.471,1.185,0.013,0.002,0.689,0.132,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,16.537,15.471,1.066,0.013,0.002,0.458,0.147,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,23.583,21.118,2.465,0.025,0.001,1.822,0.234,0.380,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,10.900,9.566,1.334,0.013,0.002,0.799,0.111,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,17.583,16.313,1.270,0.013,0.001,0.731,0.117,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,20.429,19.328,1.101,0.017,0.001,0.565,0.175,0.340,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,1.160,0.101,1.059,0.008,0.001,0.542,0.121,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,1.158,0.115,1.043,0.009,0.001,0.578,0.084,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,1920,0,0.1,1.134,0.084,1.050,0.009,0.001,0.561,0.101,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,1.277,0.108,1.169,0.010,0.002,0.563,0.164,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,1920,0,0.1,4.601,3.174,1.427,0.014,0.001,0.793,0.114,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,1920,0,0.1,9.984,8.922,1.062,0.013,0.001,0.199,0.161,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,15.957,14.563,1.394,0.016,0.001,0.716,0.123,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,3840,0,0.1,23.399,21.151,2.248,0.024,0.001,1.429,0.227,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,9.467,7.953,1.514,0.013,0.001,0.810,0.116,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
