frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.8,91.4,1.5,11.5,3.0,1594.9,16214.9,89.2,2400.0,917510
200,28.6,99.3,4.6,7.4,2.3,1603.4,16214.9,89.2,2400.0,917510
300,28.2,99.2,4.1,6.2,2.7,1614.6,16214.9,89.2,2400.0,917510
400,27.9,99.5,3.0,6.2,2.4,1619.3,16214.9,89.2,2400.0,917510
500,27.9,42.6,59.4,7.0,2.7,1613.5,16214.9,90.3,2400.0,917510
600,27.9,1.0,99.5,7.9,1.8,1619.4,16214.9,89.2,2400.0,917510
700,27.6,1.7,99.4,7.0,2.0,1614.7,16214.9,89.2,2400.0,917510
800,28.1,1.9,99.2,8.8,2.5,1611.1,16214.9,89.8,2400.0,917510
900,27.9,1.3,99.5,8.8,1.6,1606.4,16214.9,90.3,2400.0,917510
1000,27.7,1.7,99.1,7.1,2.3,1606.1,16214.9,89.2,2400.0,917510
1100,27.4,2.0,99.4,6.0,2.6,1606.0,16214.9,90.3,2400.0,917510
