# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.148,0.055,0.093,0.012,0.000,0.065,0.000,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.155,0.051,0.104,0.012,0.001,0.063,0.001,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.349,0.099,0.250,0.012,0.001,0.101,0.089,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.382,0.036,0.346,0.012,0.000,0.142,0.150,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.459,0.041,0.418,0.013,0.000,0.200,0.150,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.508,0.037,0.471,0.012,0.001,0.269,0.120,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.720,0.039,0.681,0.012,0.000,0.328,0.247,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.657,0.044,0.613,0.011,0.000,0.378,0.112,0.110,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.699,0.057,0.642,0.012,0.001,0.408,0.110,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.797,0.046,0.751,0.012,0.000,0.503,0.111,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.943,0.036,0.907,0.012,0.001,0.650,0.108,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.145,0.036,1.109,0.012,0.001,0.781,0.171,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.256,0.046,1.210,0.012,0.001,0.937,0.101,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.554,0.044,0.510,0.012,0.001,0.209,0.108,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.359,0.039,1.320,0.011,0.001,0.974,0.126,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.357,0.037,1.320,0.012,0.000,0.999,0.110,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.143,0.040,1.103,0.012,0.000,0.834,0.089,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,0.931,0.032,0.899,0.008,0.000,0.630,0.083,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,0.934,0.035,0.899,0.008,0.001,0.626,0.081,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.624,0.032,0.592,0.009,0.000,0.256,0.122,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,0.739,0.032,0.707,0.008,0.001,0.404,0.082,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,0.981,0.030,0.951,0.008,0.001,0.650,0.075,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.420,0.050,1.370,0.012,0.001,0.955,0.108,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,3.127,1.666,1.461,0.012,0.000,0.994,0.122,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,6.775,5.273,1.502,0.012,0.001,1.011,0.129,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,10.898,9.743,1.155,0.012,0.001,0.665,0.128,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,14.514,13.558,0.956,0.012,0.001,0.446,0.127,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,20.251,18.752,1.499,0.012,0.001,0.961,0.116,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,2.573,1.211,1.362,0.012,0.001,0.859,0.133,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,8.779,7.455,1.324,0.011,0.001,0.787,0.110,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,15.573,14.277,1.296,0.012,0.000,0.744,0.116,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,3840,0,0.1,23.158,21.674,1.484,0.024,0.001,0.781,0.221,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,10.056,8.653,1.403,0.012,0.001,0.803,0.119,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,1920,0,0.1,16.576,15.167,1.409,0.012,0.001,0.792,0.114,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,3840,0,0.1,23.549,21.155,2.394,0.024,0.000,1.559,0.288,0.520,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,1920,0,0.1,11.758,10.275,1.483,0.011,0.000,0.782,0.145,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,1920,0,0.1,16.681,15.743,0.938,0.011,0.001,0.185,0.142,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
