frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.0,5.7,7.0,3.0,89.4,1633.3,16214.9,85.4,2400.0,917510
200,29.0,4.7,1.7,10.0,99.1,1641.3,16214.9,87.0,2400.0,917510
300,28.4,2.5,2.0,9.2,99.2,1650.6,16214.9,88.1,2400.0,917510
400,28.2,2.0,1.6,10.0,99.2,1677.6,16214.9,86.5,2400.0,917510
500,28.0,2.2,2.2,8.3,99.1,1676.3,16214.9,87.0,2400.0,917510
600,28.1,2.5,2.1,9.2,99.2,1670.3,16214.9,87.5,2400.0,917510
700,28.2,1.2,1.6,10.0,99.2,1670.3,16214.9,89.2,2400.0,917510
800,28.1,2.4,2.0,9.2,99.2,1661.1,16214.9,88.1,2400.0,917510
900,28.0,1.8,1.3,9.6,99.1,1658.4,16214.9,88.7,2400.0,917510
1000,28.2,1.8,1.8,9.6,99.3,1657.2,16214.9,88.7,2400.0,917510
