frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.3,4.9,10.3,92.6,2.1,1584.7,16214.9,89.2,2400.0,917510
200,28.4,4.7,7.0,99.1,2.5,1592.9,16214.9,88.7,2400.0,917510
300,28.1,3.8,6.6,99.4,3.3,1606.5,16214.9,89.8,2400.0,917510
400,27.9,2.8,6.0,99.3,2.3,1609.3,16214.9,90.3,2400.0,917510
500,28.1,3.7,6.1,99.5,1.8,1610.5,16214.9,89.8,2400.0,917510
600,27.9,3.8,7.1,99.2,1.9,1611.2,16214.9,89.8,2400.0,917510
700,27.8,98.0,5.1,3.4,4.5,1608.5,16214.9,89.8,2400.0,917510
800,27.8,99.2,1.6,4.7,4.8,1620.9,16214.9,90.3,2400.0,917510
900,27.9,99.2,2.1,5.2,5.2,1609.9,16214.9,90.3,2400.0,917510
1000,28.0,96.7,1.1,6.3,7.5,1608.0,16214.9,90.3,2400.0,917510
