frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,25.9,5.7,41.2,41.7,14.4,1621.1,16214.9,89.2,2400.0,917510
200,29.2,7.7,99.2,1.2,8.6,1631.3,16214.9,90.3,2400.0,917510
300,28.0,3.6,99.2,0.8,7.7,1641.9,16214.9,89.2,2400.0,917510
400,28.0,4.2,99.2,1.1,6.5,1657.1,16214.9,88.1,2400.0,917510
500,28.0,4.3,99.2,1.2,6.2,1657.2,16214.9,89.2,2400.0,917510
600,27.9,5.2,99.0,1.7,4.6,1655.5,16214.9,89.2,2400.0,917510
700,28.1,4.5,99.6,1.6,7.2,1657.8,16214.9,88.1,2400.0,917510
800,28.1,4.3,99.3,1.8,6.5,1655.2,16214.9,89.8,2400.0,917510
900,27.6,3.5,99.2,1.1,5.0,1654.1,16214.9,89.8,2400.0,917510
1000,27.8,3.4,99.3,1.3,6.4,1653.8,16214.9,89.8,2400.0,917510
1100,28.0,4.6,99.1,1.8,6.1,1660.4,16214.9,88.1,2400.0,917510
1200,27.5,3.1,99.3,0.7,5.1,1660.6,16214.9,89.2,2400.0,917510
1300,28.0,5.2,99.3,2.1,5.7,1657.7,16214.9,88.1,2400.0,917510
1400,27.9,4.5,2.4,98.3,6.3,1654.1,16214.9,88.1,2400.0,917510
