frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.3,3.2,5.9,88.4,11.6,2321.8,16214.9,87.0,2400.0,917510
200,29.6,2.1,6.9,99.2,9.2,2322.1,16214.9,87.0,2400.0,917510
300,29.5,3.3,3.3,99.2,12.3,2319.1,16214.9,87.5,2400.0,917510
400,28.6,8.3,1.2,98.9,4.3,2306.6,16214.9,87.5,2400.0,917510
500,29.3,11.0,1.7,99.2,5.0,2309.5,16214.9,89.8,2400.0,917510
600,28.7,10.4,2.3,99.3,3.7,2302.8,16214.9,87.5,2400.0,917510
700,29.0,10.5,1.7,99.2,4.2,2299.5,16214.9,87.5,2400.0,917510
800,29.1,7.9,5.5,98.9,5.2,2294.0,16214.9,86.5,2400.0,917510
900,28.9,1.9,9.5,99.2,5.0,2294.9,16214.9,88.1,2400.0,917510
1000,29.2,2.5,10.6,99.3,5.0,2296.4,16214.9,87.0,2400.0,917510
1100,28.8,2.7,8.3,99.4,5.4,2296.6,16214.9,88.1,2400.0,917510
1200,28.7,2.4,8.9,99.1,4.2,2296.0,16214.9,88.7,2400.0,917510
1300,28.7,2.7,7.8,99.3,4.8,2296.7,16214.9,88.1,2400.0,917510
1400,28.5,1.6,7.5,99.3,4.9,2298.1,16214.9,88.1,2400.0,917510
