frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.4,5.3,2.2,88.6,9.5,1592.9,16214.9,88.7,2400.0,917510
200,29.5,7.0,2.9,99.2,9.8,1600.3,16214.9,86.5,2400.0,917510
300,28.9,5.0,3.3,99.2,7.9,1607.2,16214.9,87.5,2400.0,917510
400,28.4,0.9,6.1,99.1,7.4,1622.6,16214.9,87.5,2400.0,917510
500,28.3,1.3,5.3,99.6,6.6,1622.0,16214.9,87.5,2400.0,917510
600,28.4,2.0,5.4,99.2,7.0,1614.8,16214.9,89.2,2400.0,917510
700,27.3,2.5,6.3,94.9,5.9,1620.2,16214.9,89.2,2400.0,917510
800,28.5,3.3,6.7,99.2,6.3,1611.3,16214.9,88.1,2400.0,917510
900,28.4,1.3,5.9,99.2,6.2,1612.4,16214.9,88.7,2400.0,917510
1000,28.4,1.8,5.1,99.3,7.9,1616.7,16214.9,88.1,2400.0,917510
1100,28.1,0.4,4.5,99.2,7.7,1616.8,16214.9,89.2,2400.0,917510
1200,28.4,2.3,5.1,99.3,7.1,1613.2,16214.9,88.7,2400.0,917510
1300,28.4,1.5,6.1,99.6,6.9,1614.3,16214.9,88.1,2400.0,917510
1400,28.1,1.0,4.0,99.0,7.0,1608.8,16214.9,89.8,2400.0,917510
1500,27.7,1.4,3.5,99.3,6.0,1604.8,16214.9,90.3,2400.0,917510
