frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.8,87.7,7.1,10.4,3.0,2310.9,16214.9,85.9,2400.0,917510
200,28.7,99.3,3.4,5.6,4.8,2266.3,16214.9,87.0,2400.0,917510
300,28.8,99.1,3.4,4.0,8.5,2272.0,16214.9,85.9,2400.0,917510
400,28.7,99.1,1.2,4.8,8.6,2283.0,16214.9,86.5,2400.0,917510
500,28.7,99.4,1.9,5.2,8.4,2285.7,16214.9,85.4,2400.0,917510
600,28.9,99.1,2.3,5.6,9.1,2295.4,16214.9,85.9,2400.0,917510
700,29.3,99.4,2.7,6.0,9.0,2299.0,16214.9,86.5,2400.0,917510
800,28.7,99.1,1.5,4.5,9.1,2300.8,16214.9,85.9,2400.0,917510
900,28.6,84.0,1.9,20.4,8.2,2301.2,16214.9,86.5,2400.0,917510
1000,28.7,3.4,3.1,99.4,8.6,2304.8,16214.9,85.4,2400.0,917510
1100,28.7,4.2,2.7,99.1,8.8,2303.0,16214.9,86.5,2400.0,917510
1200,28.5,4.1,1.6,99.1,8.8,2302.3,16214.9,87.0,2400.0,917510
