frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.3,6.6,0.9,88.6,9.1,1634.0,16214.9,88.1,2400.0,917510
200,29.0,5.2,1.7,98.8,9.3,1644.9,16214.9,88.1,2400.0,917510
300,28.4,4.9,0.0,99.2,7.8,1652.7,16214.9,89.2,2400.0,917510
400,28.1,5.1,5.1,99.2,3.5,1660.5,16214.9,89.2,2400.0,917510
500,28.3,5.5,6.4,99.6,2.0,1660.9,16214.9,89.2,2400.0,917510
600,28.1,4.0,6.7,99.0,2.0,1661.2,16214.9,89.2,2400.0,917510
700,28.1,4.5,7.0,99.6,2.0,1658.1,16214.9,89.2,2400.0,917510
800,28.4,5.2,6.9,99.0,2.3,1656.3,16214.9,89.8,2400.0,917510
900,28.1,5.4,5.4,99.6,2.2,1657.2,16214.9,89.8,2400.0,917510
1000,28.0,4.8,6.2,99.3,2.0,1652.0,16214.9,89.8,2400.0,917510
1100,28.2,4.6,6.8,99.1,2.5,1652.6,16214.9,89.8,2400.0,917510
1200,27.7,3.8,6.4,99.5,1.3,1650.4,16214.9,89.8,2400.0,917510
1300,27.8,3.6,6.0,99.3,2.1,1658.7,16214.9,89.8,2400.0,917510
