# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,1920,0,0.1,0.208,0.100,0.108,0.008,0.001,0.065,0.000,0.030,0.0,0.0,0.0,0.0,0.0,0.0
2,1920,0,0.1,3.052,2.931,0.121,0.010,0.001,0.058,0.000,0.049,0.0,0.0,0.0,0.0,0.0,0.0
3,1920,0,0.1,0.202,0.046,0.156,0.008,0.001,0.067,0.053,0.027,0.0,0.0,0.0,0.0,0.0,0.0
4,1920,0,0.1,0.295,0.042,0.253,0.008,0.000,0.097,0.115,0.031,0.0,0.0,0.0,0.0,0.0,0.0
5,1920,0,0.1,0.316,0.037,0.279,0.008,0.001,0.127,0.103,0.040,0.0,0.0,0.0,0.0,0.0,0.0
6,1920,0,0.1,0.367,0.061,0.306,0.008,0.000,0.156,0.090,0.051,0.0,0.0,0.0,0.0,0.0,0.0
7,1920,0,0.1,0.509,0.036,0.473,0.008,0.000,0.204,0.201,0.059,0.0,0.0,0.0,0.0,0.0,0.0
8,1920,0,0.1,0.433,0.045,0.388,0.007,0.001,0.233,0.079,0.067,0.0,0.0,0.0,0.0,0.0,0.0
9,1920,0,0.1,0.485,0.039,0.446,0.008,0.000,0.281,0.078,0.077,0.0,0.0,0.0,0.0,0.0,0.0
10,1920,0,0.1,0.574,0.036,0.538,0.008,0.001,0.357,0.087,0.084,0.0,0.0,0.0,0.0,0.0,0.0
11,1920,0,0.1,0.642,0.036,0.606,0.008,0.000,0.424,0.079,0.094,0.0,0.0,0.0,0.0,0.0,0.0
12,1920,0,0.1,0.762,0.038,0.724,0.008,0.001,0.495,0.117,0.103,0.0,0.0,0.0,0.0,0.0,0.0
13,1920,0,0.1,0.802,0.039,0.763,0.007,0.001,0.567,0.072,0.114,0.0,0.0,0.0,0.0,0.0,0.0
14,1920,0,0.1,0.375,0.038,0.337,0.008,0.000,0.131,0.076,0.121,0.0,0.0,0.0,0.0,0.0,0.0
15,1920,0,0.1,0.792,0.042,0.750,0.007,0.001,0.525,0.071,0.145,0.0,0.0,0.0,0.0,0.0,0.0
16,1920,0,0.1,0.825,0.044,0.781,0.008,0.001,0.535,0.079,0.158,0.0,0.0,0.0,0.0,0.0,0.0
17,1920,0,0.1,0.811,0.040,0.771,0.008,0.000,0.534,0.079,0.148,0.0,0.0,0.0,0.0,0.0,0.0
18,1920,0,0.1,0.865,0.064,0.801,0.008,0.002,0.552,0.075,0.163,0.0,0.0,0.0,0.0,0.0,0.0
19,1920,0,0.1,2.680,1.785,0.895,0.009,0.002,0.546,0.092,0.241,0.0,0.0,0.0,0.0,0.0,0.0
20,1920,0,0.1,4.870,4.027,0.843,0.010,0.001,0.247,0.258,0.324,0.0,0.0,0.0,0.0,0.0,0.0
21,1920,0,0.1,9.363,8.533,0.830,0.012,0.001,0.358,0.128,0.329,0.0,0.0,0.0,0.0,0.0,0.0
22,1920,0,0.1,16.179,15.210,0.969,0.010,0.001,0.549,0.099,0.309,0.0,0.0,0.0,0.0,0.0,0.0
23,3840,0,0.1,25.558,24.036,1.522,0.017,0.002,1.106,0.162,0.231,0.0,0.0,0.0,0.0,0.0,0.0
24,1920,0,0.1,17.816,16.804,1.012,0.009,0.002,0.557,0.113,0.329,0.0,0.0,0.0,0.0,0.0,0.0
25,3840,0,0.1,31.892,30.756,1.136,0.018,0.001,0.629,0.165,0.321,0.0,0.0,0.0,0.0,0.0,0.0
26,3840,0,0.1,30.745,29.087,1.658,0.018,0.001,1.170,0.183,0.281,0.0,0.0,0.0,0.0,0.0,0.0
27,3840,0,0.1,30.270,28.561,1.709,0.019,0.002,1.178,0.169,0.339,0.0,0.0,0.0,0.0,0.0,0.0
28,3840,0,0.1,29.755,28.537,1.218,0.019,0.004,0.646,0.194,0.352,0.0,0.0,0.0,0.0,0.0,0.0
29,3840,0,0.1,28.560,26.808,1.752,0.050,0.001,1.185,0.183,0.331,0.0,0.0,0.0,0.0,0.0,0.0
30,3840,0,0.1,25.647,23.828,1.819,0.018,0.002,1.201,0.242,0.353,0.0,0.0,0.0,0.0,0.0,0.0
31,3840,0,0.1,22.166,20.892,1.274,0.017,0.001,0.702,0.147,0.404,0.0,0.0,0.0,0.0,0.0,0.0
32,1920,0,0.1,16.545,15.372,1.173,0.009,0.001,0.524,0.106,0.530,0.0,0.0,0.0,0.0,0.0,0.0
33,3840,0,0.1,31.138,28.759,2.379,0.016,0.002,1.151,0.809,0.399,0.0,0.0,0.0,0.0,0.0,0.0
34,3840,0,0.1,27.147,24.711,2.436,0.017,0.001,1.820,0.153,0.442,0.0,0.0,0.0,0.0,0.0,0.0
35,3840,0,0.1,22.251,21.012,1.239,0.017,0.002,0.601,0.168,0.449,0.0,0.0,0.0,0.0,0.0,0.0
36,1920,0,0.1,17.505,16.339,1.166,0.009,0.002,0.583,0.094,0.473,0.0,0.0,0.0,0.0,0.0,0.0
37,3840,0,0.1,34.328,31.781,2.547,0.019,0.000,1.871,0.166,0.488,0.0,0.0,0.0,0.0,0.0,0.0
38,3840,0,0.1,32.357,30.605,1.752,0.018,0.002,1.026,0.177,0.526,0.0,0.0,0.0,0.0,0.0,0.0
39,3840,0,0.1,29.118,27.482,1.636,0.019,0.001,0.891,0.163,0.560,0.0,0.0,0.0,0.0,0.0,0.0
40,3840,0,0.1,26.540,24.563,1.977,0.017,0.001,1.196,0.196,0.562,0.0,0.0,0.0,0.0,0.0,0.0
41,3840,0,0.1,23.940,22.044,1.896,0.019,0.001,1.103,0.178,0.593,0.0,0.0,0.0,0.0,0.0,0.0
42,1920,0,0.1,19.921,18.666,1.255,0.010,0.002,0.147,0.151,0.941,0.0,0.0,0.0,0.0,0.0,0.0
43,1920,0,0.1,2.047,0.848,1.199,0.009,0.000,0.549,0.087,0.552,0.0,0.0,0.0,0.0,0.0,0.0
44,1920,0,0.1,18.274,16.930,1.344,0.010,0.002,0.594,0.093,0.643,0.0,0.0,0.0,0.0,0.0,0.0
45,3840,0,0.1,34.006,32.011,1.995,0.017,0.002,1.132,0.187,0.652,0.0,0.0,0.0,0.0,0.0,0.0
46,3840,0,0.1,30.397,28.870,1.527,0.018,0.002,0.700,0.159,0.646,0.0,0.0,0.0,0.0,0.0,0.0
47,3840,0,0.1,26.176,24.205,1.971,0.018,0.001,1.083,0.181,0.684,0.0,0.0,0.0,0.0,0.0,0.0
48,3840,0,0.1,22.954,20.878,2.076,0.017,0.002,1.170,0.182,0.701,0.0,0.0,0.0,0.0,0.0,0.0
49,1920,0,0.1,19.069,17.655,1.414,0.012,0.001,0.578,0.096,0.726,0.0,0.0,0.0,0.0,0.0,0.0
50,3840,0,0.1,34.538,32.918,1.620,0.017,0.001,0.662,0.226,0.711,0.0,0.0,0.0,0.0,0.0,0.0
51,3840,0,0.1,30.361,28.255,2.106,0.018,0.002,1.109,0.211,0.761,0.0,0.0,0.0,0.0,0.0,0.0
52,3840,0,0.1,26.913,24.642,2.271,0.018,0.001,1.123,0.190,0.935,0.0,0.0,0.0,0.0,0.0,0.0
53,3840,0,0.1,36.969,34.828,2.141,0.026,0.002,0.877,0.204,1.028,0.0,0.0,0.0,0.0,0.0,0.0
54,5760,0,0.2,47.274,43.414,3.860,0.037,0.001,2.409,0.334,1.076,0.0,0.0,0.0,0.0,0.0,0.0
55,3840,0,0.1,26.030,23.878,2.152,0.018,0.001,1.076,0.177,0.876,0.0,0.0,0.0,0.0,0.0,0.0
56,3840,0,0.1,22.793,21.052,1.741,0.017,0.001,0.710,0.168,0.840,0.0,0.0,0.0,0.0,0.0,0.0
57,1920,0,0.1,19.248,17.667,1.581,0.011,0.002,0.576,0.098,0.891,0.0,0.0,0.0,0.0,0.0,0.0
58,1920,0,0.1,1.574,0.161,1.413,0.008,0.001,0.560,0.084,0.758,0.0,0.0,0.0,0.0,0.0,0.0
59,1920,0,0.1,15.417,13.833,1.584,0.010,0.001,0.556,0.100,0.914,0.0,0.0,0.0,0.0,0.0,0.0
60,3840,0,0.1,29.768,28.044,1.724,0.017,0.001,0.667,0.177,0.856,0.0,0.0,0.0,0.0,0.0,0.0
61,3840,0,0.1,26.506,24.358,2.148,0.019,0.003,1.024,0.157,0.941,0.0,0.0,0.0,0.0,0.0,0.0
62,3840,0,0.1,22.517,20.317,2.200,0.019,0.001,1.097,0.166,0.914,0.0,0.0,0.0,0.0,0.0,0.0
63,1920,0,0.1,19.306,17.671,1.635,0.011,0.001,0.558,0.096,0.966,0.0,0.0,0.0,0.0,0.0,0.0
64,1920,0,0.1,1.450,0.279,1.171,0.008,0.000,0.251,0.079,0.831,0.0,0.0,0.0,0.0,0.0,0.0
65,1920,0,0.1,19.981,16.133,3.848,0.012,0.001,0.614,1.794,1.423,0.0,0.0,0.0,0.0,0.0,0.0
66,1920,0,0.1,8.053,5.683,2.370,0.013,0.125,0.832,0.133,1.265,0.0,0.0,0.0,0.0,0.0,0.0
67,5760,0,0.2,42.935,38.654,4.281,0.037,0.182,2.435,0.311,1.311,0.0,0.0,0.0,0.0,0.0,0.0
68,3840,0,0.1,31.356,29.588,1.768,0.020,0.087,0.434,0.172,1.051,0.0,0.0,0.0,0.0,0.0,0.0
69,3840,0,0.1,30.734,28.105,2.629,0.017,0.126,0.959,0.457,1.063,0.0,0.0,0.0,0.0,0.0,0.0
70,3840,0,0.1,35.979,33.355,2.624,0.018,0.085,1.188,0.183,1.144,52.9,101556.9,1920.0,34.6,100702.6,2907.0
71,5760,0,0.2,49.344,45.830,3.514,0.035,0.185,1.243,0.565,1.484,52.9,101556.9,1920.0,34.6,100702.6,2907.0
72,5760,0,0.2,51.211,47.034,4.177,0.041,0.177,2.499,0.300,1.153,52.9,101556.9,1920.0,34.6,100702.6,2907.0
73,3840,0,0.1,32.096,29.986,2.110,0.017,0.089,0.705,0.171,1.125,52.9,101556.9,1920.0,34.6,100702.6,2907.0
74,3840,0,0.1,31.887,29.486,2.401,0.017,0.112,0.742,0.356,1.171,52.9,101556.9,1920.0,34.6,100702.6,2907.0
75,3840,0,0.1,35.373,32.691,2.682,0.020,0.088,1.234,0.176,1.157,52.9,101556.9,1920.0,34.6,100702.6,2907.0
76,3840,0,0.1,36.838,34.441,2.397,0.017,0.086,0.889,0.153,1.248,52.9,101556.9,1920.0,34.6,100702.6,2907.0
77,3840,0,0.1,34.874,32.526,2.348,0.018,0.116,0.620,0.329,1.258,52.9,101556.9,1920.0,34.6,100702.6,2907.0
78,5760,0,0.2,51.905,47.151,4.754,0.037,0.183,2.560,0.313,1.657,52.9,101556.9,1920.0,34.6,100702.6,2907.0
79,5760,0,0.2,46.825,43.118,3.707,0.037,0.194,1.180,0.585,1.706,52.9,101556.9,1920.0,34.6,100702.6,2907.0
80,3840,0,0.1,30.376,27.594,2.782,0.018,0.086,1.158,0.211,1.305,52.9,101556.9,1920.0,34.6,100702.6,2907.0
81,3840,0,0.1,29.378,26.695,2.683,0.017,0.086,1.140,0.167,1.269,52.9,101556.9,1920.0,34.6,100702.6,2907.0
82,3840,0,0.1,31.434,28.593,2.841,0.028,0.148,0.498,0.404,1.761,52.9,101556.9,1920.0,34.6,100702.6,2907.0
83,5760,0,0.2,51.870,46.992,4.878,0.036,0.179,2.501,0.331,1.828,52.9,101556.9,1920.0,34.6,100702.6,2907.0
84,5760,0,0.2,48.116,44.171,3.945,0.037,0.195,1.175,0.705,1.828,52.9,101556.9,1920.0,34.6,100702.6,2907.0
85,5760,0,0.2,51.646,46.801,4.845,0.037,0.182,2.414,0.323,1.885,52.9,101556.9,1920.0,34.6,100702.6,2907.0
86,3840,0,0.1,34.213,31.734,2.479,0.018,0.088,0.787,0.154,1.428,52.9,101556.9,1920.0,34.6,100702.6,2907.0
87,3840,0,0.1,34.309,31.840,2.469,0.018,0.113,0.548,0.358,1.427,52.9,101556.9,1920.0,34.6,100702.6,2907.0
88,5760,0,0.2,48.369,43.588,4.781,0.037,0.178,2.256,0.308,1.999,52.9,101556.9,1920.0,34.6,100702.6,2907.0
