# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.367,0.193,0.174,0.012,0.001,0.092,0.000,0.060,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,13.329,13.171,0.158,0.014,0.001,0.073,0.001,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,3.270,2.843,0.427,0.013,0.002,0.148,0.169,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.402,0.044,0.358,0.011,0.001,0.139,0.166,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.527,0.063,0.464,0.012,0.001,0.220,0.167,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.362,0.033,0.329,0.008,0.000,0.185,0.083,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.518,0.032,0.486,0.008,0.000,0.222,0.196,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.434,0.031,0.403,0.008,0.001,0.244,0.081,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.487,0.033,0.454,0.008,0.001,0.272,0.092,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.552,0.033,0.519,0.008,0.001,0.338,0.084,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.723,0.031,0.692,0.008,0.001,0.449,0.100,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.253,0.059,1.194,0.013,0.000,0.775,0.248,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.237,0.037,1.200,0.011,0.001,0.925,0.105,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.540,0.039,0.501,0.012,0.001,0.208,0.108,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.255,0.040,1.215,0.012,0.001,0.915,0.103,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.337,0.044,1.293,0.011,0.000,0.976,0.108,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.303,0.045,1.258,0.012,0.000,0.926,0.109,0.210,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.373,0.070,1.303,0.011,0.001,0.948,0.116,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.323,0.060,1.263,0.012,0.001,0.907,0.102,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
