# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.176,0.077,0.099,0.011,0.001,0.071,0.000,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.147,0.045,0.102,0.012,0.000,0.069,0.000,0.020,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.297,0.048,0.249,0.012,0.001,0.099,0.098,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.378,0.035,0.343,0.011,0.001,0.140,0.151,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.446,0.039,0.407,0.012,0.000,0.183,0.157,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.465,0.036,0.429,0.012,0.000,0.232,0.116,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.675,0.041,0.634,0.012,0.000,0.302,0.239,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.607,0.042,0.565,0.011,0.001,0.350,0.110,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.699,0.040,0.659,0.012,0.000,0.422,0.119,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.860,0.060,0.800,0.012,0.001,0.524,0.131,0.130,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.930,0.038,0.892,0.012,0.001,0.638,0.110,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.092,0.036,1.056,0.011,0.001,0.735,0.163,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.806,0.036,0.770,0.012,0.001,0.496,0.105,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.482,0.039,0.443,0.012,0.000,0.151,0.108,0.170,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.906,0.808,1.098,0.010,0.000,0.796,0.106,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.310,0.052,1.258,0.011,0.001,0.843,0.186,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,0.882,0.048,0.834,0.011,0.000,0.470,0.127,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,2.080,0.946,1.134,0.011,0.001,0.779,0.115,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,12.101,11.263,0.838,0.011,0.001,0.428,0.138,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,3840,0,0.1,21.493,20.085,1.408,0.023,0.001,0.819,0.271,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,15.233,14.487,0.746,0.009,0.001,0.328,0.106,0.300,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,3840,0,0.1,24.500,22.938,1.562,0.016,0.001,1.097,0.172,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,16.412,15.622,0.790,0.008,0.000,0.331,0.121,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,3840,0,0.1,30.705,29.402,1.303,0.017,0.000,0.695,0.212,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,5760,0,0.2,44.816,41.688,3.128,0.036,0.001,2.355,0.332,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,5760,0,0.2,40.449,38.468,1.981,0.034,0.001,1.132,0.347,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,3840,0,0.1,34.320,32.307,2.013,0.023,0.001,1.269,0.226,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,5760,0,0.2,44.364,41.998,2.366,0.036,0.000,1.418,0.389,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,3840,0,0.1,34.633,33.026,1.607,0.024,0.000,0.799,0.227,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,5760,0,0.2,44.357,41.729,2.628,0.035,0.001,1.704,0.314,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,36.673,34.626,2.047,0.023,0.001,1.152,0.218,0.651,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,5760,0,0.2,46.842,44.332,2.510,0.035,0.001,1.434,0.357,0.681,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,3840,0,0.1,38.723,36.200,2.523,0.021,0.001,1.608,0.222,0.670,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,1920,0,0.1,20.877,19.645,1.232,0.011,0.001,0.470,0.105,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,3840,0,0.1,30.746,28.603,2.143,0.023,0.000,1.172,0.218,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,5760,0,0.2,42.584,39.357,3.227,0.035,0.001,2.034,0.374,0.780,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,3840,0,0.1,35.563,33.563,2.000,0.024,0.000,0.929,0.223,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,5760,0,0.2,46.988,44.027,2.961,0.035,0.001,1.731,0.331,0.862,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,3840,0,0.1,37.203,34.821,2.382,0.024,0.000,1.219,0.248,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,3840,0,0.1,36.771,35.287,1.484,0.016,0.000,0.589,0.177,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
