frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,70.9,95.5,48.5,78.7,61.4,2408.5,16214.9,83.2,2400.0,524296
200,65.5,96.7,41.5,77.6,44.5,2507.1,16214.9,83.2,2400.0,917512
300,31.2,98.4,14.2,2.7,9.9,2492.0,16214.9,82.6,2400.0,917512
400,29.8,99.0,10.5,1.5,8.1,2479.1,16214.9,82.0,2400.0,917512
500,29.8,99.0,11.9,2.1,6.7,2478.3,16214.9,83.2,2400.0,917504
600,28.6,94.1,9.3,4.9,7.0,2469.2,16214.9,82.0,2400.0,917512
700,30.3,99.0,7.7,8.0,6.7,2459.7,16214.9,81.5,2400.0,917504
800,30.6,99.0,7.4,13.6,2.6,2444.5,16214.9,82.0,2400.0,917512
900,29.6,99.5,7.3,8.9,2.1,2433.4,16214.9,82.0,2400.0,917512
1000,30.2,99.0,7.9,9.9,3.2,2422.3,16214.9,83.2,2400.0,917512
1100,41.2,98.6,22.6,26.8,17.4,2350.8,16214.9,83.7,2400.0,917512
1200,29.0,99.5,6.8,8.4,0.5,2334.5,16214.9,82.0,2400.0,917512
1300,29.1,99.0,7.2,7.4,2.6,2327.2,16214.9,82.6,2400.0,917512
1400,29.7,99.0,7.1,10.1,2.0,2319.6,16214.9,82.6,2400.0,917512
1500,29.5,99.5,7.5,8.2,3.0,2315.0,16214.9,81.0,2400.0,917504
1600,29.0,99.0,7.7,6.6,1.0,2309.0,16214.9,83.7,2400.0,917512
1700,29.9,99.0,8.7,8.9,3.6,2308.9,16214.9,81.5,2400.0,917504
1800,29.7,99.5,7.6,8.9,2.6,2304.0,16214.9,83.2,2400.0,917512
1900,29.1,99.0,6.7,8.7,1.6,2301.4,16214.9,82.0,2400.0,917512
