frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.3,6.5,71.3,12.6,19.2,2312.5,16214.9,85.9,2400.0,917510
200,29.7,5.2,99.3,12.3,1.5,2316.3,16214.9,86.5,2400.0,917510
300,28.8,5.7,99.1,8.3,1.7,2320.6,16214.9,86.5,2400.0,917510
400,29.0,5.9,99.0,8.5,2.1,2322.2,16214.9,87.0,2400.0,917510
500,29.4,5.9,99.2,10.0,2.1,2333.3,16214.9,85.4,2400.0,917510
600,31.9,16.7,80.2,24.2,5.5,2314.3,16214.9,85.4,2400.0,917510
700,29.0,13.8,99.2,0.4,2.0,2312.5,16214.9,85.4,2400.0,917510
800,28.9,12.0,99.3,1.7,2.8,2312.3,16214.9,87.0,2400.0,917510
900,27.7,9.5,95.5,1.4,5.1,2311.1,16214.9,85.9,2400.0,917510
1000,29.0,9.2,99.3,1.4,5.3,2313.8,16214.9,86.5,2400.0,917510
1100,28.5,7.3,99.4,0.9,5.0,2311.2,16214.9,87.0,2400.0,917510
1200,28.6,9.5,99.1,2.0,4.7,2309.4,16214.9,85.9,2400.0,917510
1300,28.9,8.9,99.3,1.4,5.4,2310.0,16214.9,85.9,2400.0,917510
