frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.9,12.4,87.9,1.7,5.7,2336.4,16214.9,85.9,2400.0,917510
200,29.9,14.2,99.2,1.8,5.6,2325.4,16214.9,85.4,2400.0,917512
300,29.0,10.7,99.1,5.3,1.3,2323.0,16214.9,85.4,2400.0,917510
400,28.9,8.7,99.0,5.0,1.1,2328.3,16214.9,85.4,2400.0,917510
500,29.1,10.2,99.1,5.7,1.7,2322.0,16214.9,86.5,2400.0,917510
600,29.4,11.2,99.3,5.5,1.1,2317.5,16214.9,86.5,2400.0,917510
700,29.2,10.6,99.2,4.9,1.2,2315.1,16214.9,87.0,2400.0,917510
800,28.8,10.2,99.3,4.3,1.1,2312.0,16214.9,86.5,2400.0,917510
900,28.5,9.7,99.3,3.8,1.1,2311.2,16214.9,85.4,2400.0,917510
1000,29.1,10.2,99.3,5.8,1.8,2311.1,16214.9,86.5,2400.0,917510
1100,28.7,9.8,99.0,3.3,1.3,2312.9,16214.9,84.8,2400.0,917510
1200,28.4,9.0,99.4,3.6,1.2,2310.7,16214.9,86.5,2400.0,917510
1300,28.9,10.6,99.0,2.7,3.0,2311.3,16214.9,85.9,2400.0,917510
1400,28.5,9.5,99.1,3.4,1.3,2309.7,16214.9,87.0,2400.0,917510
