# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,1920,0,0.1,0.214,0.116,0.098,0.008,0.000,0.059,0.000,0.026,0.0,0.0,0.0,0.0,0.0,0.0
2,1920,0,0.1,3.714,3.598,0.116,0.011,0.001,0.055,0.000,0.047,0.0,0.0,0.0,0.0,0.0,0.0
3,1920,0,0.1,0.192,0.038,0.154,0.007,0.001,0.069,0.051,0.025,0.0,0.0,0.0,0.0,0.0,0.0
4,1920,0,0.1,0.271,0.037,0.234,0.007,0.001,0.090,0.104,0.031,0.0,0.0,0.0,0.0,0.0,0.0
5,1920,0,0.1,0.294,0.034,0.260,0.007,0.001,0.117,0.096,0.038,0.0,0.0,0.0,0.0,0.0,0.0
6,1920,0,0.1,0.326,0.036,0.290,0.007,0.000,0.148,0.088,0.046,0.0,0.0,0.0,0.0,0.0,0.0
7,1920,0,0.1,0.611,0.061,0.550,0.007,0.001,0.194,0.292,0.055,0.0,0.0,0.0,0.0,0.0,0.0
8,1920,0,0.1,0.417,0.045,0.372,0.007,0.000,0.219,0.080,0.065,0.0,0.0,0.0,0.0,0.0,0.0
9,1920,0,0.1,0.461,0.037,0.424,0.007,0.001,0.269,0.069,0.077,0.0,0.0,0.0,0.0,0.0,0.0
10,1920,0,0.1,0.537,0.035,0.502,0.008,0.000,0.329,0.082,0.083,0.0,0.0,0.0,0.0,0.0,0.0
11,1920,0,0.1,0.358,0.035,0.323,0.007,0.001,0.145,0.075,0.095,0.0,0.0,0.0,0.0,0.0,0.0
12,1920,0,0.1,0.465,0.036,0.429,0.007,0.001,0.177,0.123,0.120,0.0,0.0,0.0,0.0,0.0,0.0
13,1920,0,0.1,0.434,0.035,0.399,0.007,0.001,0.205,0.073,0.112,0.0,0.0,0.0,0.0,0.0,0.0
14,1920,0,0.1,0.315,0.035,0.280,0.008,0.000,0.070,0.077,0.124,0.0,0.0,0.0,0.0,0.0,0.0
15,1920,0,0.1,0.588,0.039,0.549,0.008,0.000,0.334,0.073,0.134,0.0,0.0,0.0,0.0,0.0,0.0
16,1920,0,0.1,0.596,0.048,0.548,0.007,0.001,0.318,0.077,0.144,0.0,0.0,0.0,0.0,0.0,0.0
17,1920,0,0.1,0.554,0.040,0.514,0.008,0.001,0.268,0.078,0.157,0.0,0.0,0.0,0.0,0.0,0.0
18,1920,0,0.1,0.440,0.039,0.401,0.008,0.000,0.160,0.076,0.157,0.0,0.0,0.0,0.0,0.0,0.0
19,1920,0,0.1,1.705,1.057,0.648,0.008,0.001,0.094,0.125,0.417,0.0,0.0,0.0,0.0,0.0,0.0
20,1920,0,0.1,2.534,1.795,0.739,0.009,0.001,0.061,0.272,0.393,0.0,0.0,0.0,0.0,0.0,0.0
21,1920,0,0.1,4.465,3.635,0.830,0.012,0.001,0.385,0.106,0.323,0.0,0.0,0.0,0.0,0.0,0.0
22,1920,0,0.1,10.190,9.406,0.784,0.010,0.001,0.173,0.145,0.453,0.0,0.0,0.0,0.0,0.0,0.0
23,1920,0,0.1,17.252,16.493,0.759,0.010,0.002,0.172,0.134,0.439,0.0,0.0,0.0,0.0,0.0,0.0
24,3840,0,0.1,25.864,24.958,0.906,0.017,0.001,0.277,0.222,0.386,0.0,0.0,0.0,0.0,0.0,0.0
25,1920,0,0.1,18.600,17.706,0.894,0.011,0.002,0.268,0.150,0.460,0.0,0.0,0.0,0.0,0.0,0.0
26,3840,0,0.1,31.644,30.550,1.094,0.017,0.001,0.600,0.164,0.310,0.0,0.0,0.0,0.0,0.0,0.0
27,3840,0,0.1,29.029,28.033,0.996,0.016,0.002,0.329,0.229,0.417,0.0,0.0,0.0,0.0,0.0,0.0
28,3840,0,0.1,27.109,26.085,1.024,0.017,0.002,0.323,0.205,0.475,0.0,0.0,0.0,0.0,0.0,0.0
29,3840,0,0.1,23.195,22.105,1.090,0.016,0.001,0.426,0.176,0.468,0.0,0.0,0.0,0.0,0.0,0.0
30,1920,0,0.1,18.270,17.305,0.965,0.008,0.001,0.186,0.149,0.618,0.0,0.0,0.0,0.0,0.0,0.0
31,3840,0,0.1,30.862,29.681,1.181,0.017,0.001,0.309,0.327,0.522,0.0,0.0,0.0,0.0,0.0,0.0
32,3840,0,0.1,25.381,24.300,1.081,0.018,0.001,0.244,0.221,0.592,0.0,0.0,0.0,0.0,0.0,0.0
33,1920,0,0.1,19.035,17.940,1.095,0.010,0.001,0.357,0.126,0.598,0.0,0.0,0.0,0.0,0.0,0.0
34,3840,0,0.1,31.810,30.611,1.199,0.016,0.002,0.415,0.195,0.569,0.0,0.0,0.0,0.0,0.0,0.0
35,3840,0,0.1,27.966,25.420,2.546,0.017,0.001,0.316,0.209,1.998,0.0,0.0,0.0,0.0,0.0,0.0
36,3840,0,0.1,24.202,23.026,1.176,0.016,0.001,0.434,0.176,0.547,0.0,0.0,0.0,0.0,0.0,0.0
37,1920,0,0.1,19.307,18.116,1.191,0.008,0.002,0.167,0.152,0.859,0.0,0.0,0.0,0.0,0.0,0.0
38,1920,0,0.1,1.451,0.243,1.208,0.008,0.001,0.073,0.084,1.040,0.0,0.0,0.0,0.0,0.0,0.0
39,1920,0,0.1,15.553,14.446,1.107,0.009,0.001,0.100,0.154,0.838,0.0,0.0,0.0,0.0,0.0,0.0
40,3840,0,0.1,31.381,30.128,1.253,0.017,0.001,0.295,0.231,0.706,0.0,0.0,0.0,0.0,0.0,0.0
41,3840,0,0.1,26.850,25.590,1.260,0.018,0.001,0.508,0.172,0.559,0.0,0.0,0.0,0.0,0.0,0.0
42,3840,0,0.1,22.586,21.252,1.334,0.017,0.001,0.293,0.285,0.736,0.0,0.0,0.0,0.0,0.0,0.0
43,1920,0,0.1,18.556,17.312,1.244,0.009,0.002,0.297,0.147,0.786,0.0,0.0,0.0,0.0,0.0,0.0
44,3840,0,0.1,34.051,32.781,1.270,0.017,0.001,0.198,0.244,0.807,0.0,0.0,0.0,0.0,0.0,0.0
45,3840,0,0.1,29.385,28.033,1.352,0.017,0.001,0.414,0.188,0.729,0.0,0.0,0.0,0.0,0.0,0.0
46,3840,0,0.1,23.353,22.014,1.339,0.017,0.001,0.239,0.257,0.822,0.0,0.0,0.0,0.0,0.0,0.0
47,1920,0,0.1,17.406,16.119,1.287,0.009,0.002,0.190,0.142,0.941,0.0,0.0,0.0,0.0,0.0,0.0
48,3840,0,0.1,30.841,29.394,1.447,0.018,0.001,0.585,0.168,0.673,0.0,0.0,0.0,0.0,0.0,0.0
49,3840,0,0.1,25.986,24.605,1.381,0.018,0.001,0.253,0.226,0.880,0.0,0.0,0.0,0.0,0.0,0.0
50,3840,0,0.1,21.251,19.867,1.384,0.017,0.001,0.198,0.228,0.935,0.0,0.0,0.0,0.0,0.0,0.0
51,1920,0,0.1,16.757,15.302,1.455,0.009,0.001,0.063,0.188,1.192,0.0,0.0,0.0,0.0,0.0,0.0
52,3840,0,0.1,28.715,27.219,1.496,0.016,0.001,0.452,0.247,0.778,0.0,0.0,0.0,0.0,0.0,0.0
53,3840,0,0.1,21.995,20.514,1.481,0.016,0.001,0.187,0.246,1.028,0.0,0.0,0.0,0.0,0.0,0.0
54,1920,0,0.1,15.391,13.953,1.438,0.009,0.001,0.165,0.148,1.112,0.0,0.0,0.0,0.0,0.0,0.0
55,3840,0,0.1,29.433,27.902,1.531,0.018,0.000,0.369,0.198,0.943,0.0,0.0,0.0,0.0,0.0,0.0
56,3840,0,0.1,23.400,21.889,1.511,0.016,0.001,0.224,0.250,1.017,0.0,0.0,0.0,0.0,0.0,0.0
57,1920,0,0.1,18.875,17.324,1.551,0.009,0.001,0.249,0.210,1.077,0.0,0.0,0.0,0.0,0.0,0.0
58,3840,0,0.1,33.982,32.420,1.562,0.018,0.001,0.258,0.246,1.038,0.0,0.0,0.0,0.0,0.0,0.0
59,3840,0,0.1,30.687,29.071,1.616,0.017,0.001,0.441,0.195,0.960,0.0,0.0,0.0,0.0,0.0,0.0
60,3840,0,0.1,29.123,27.286,1.837,0.025,0.001,0.313,0.263,1.232,0.0,0.0,0.0,0.0,0.0,0.0
61,3840,0,0.1,39.019,37.143,1.876,0.024,0.001,0.318,0.276,1.254,0.0,0.0,0.0,0.0,0.0,0.0
62,1920,0,0.1,21.337,19.953,1.384,0.012,0.001,0.072,0.115,1.183,0.0,0.0,0.0,0.0,0.0,0.0
63,3840,0,0.1,31.734,30.062,1.672,0.017,0.001,0.482,0.217,0.953,0.0,0.0,0.0,0.0,0.0,0.0
64,3840,0,0.1,27.299,25.691,1.608,0.018,0.002,0.250,0.211,1.126,0.0,0.0,0.0,0.0,0.0,0.0
65,3840,0,0.1,25.150,23.530,1.620,0.018,0.001,0.145,0.230,1.222,0.0,0.0,0.0,0.0,0.0,0.0
66,3840,0,0.1,23.919,20.537,3.382,0.018,0.001,0.578,1.666,1.116,0.0,0.0,0.0,0.0,0.0,0.0
67,3840,0,0.1,28.122,26.380,1.742,0.019,0.139,0.113,0.225,1.244,0.0,0.0,0.0,0.0,0.0,0.0
68,3840,0,0.1,27.186,25.481,1.705,0.018,0.096,0.150,0.222,1.217,0.0,0.0,0.0,0.0,0.0,0.0
69,3840,0,0.1,24.656,22.654,2.002,0.018,0.120,0.473,0.352,1.035,0.0,0.0,0.0,0.0,0.0,0.0
70,3840,0,0.1,30.530,28.650,1.880,0.018,0.127,0.500,0.179,1.054,0.0,0.0,0.0,0.0,0.0,0.0
71,3840,0,0.1,29.067,27.284,1.783,0.018,0.083,0.191,0.243,1.245,52.9,101556.9,1920.0,34.9,101102.4,2893.0
72,3840,0,0.1,28.650,26.770,1.880,0.017,0.078,0.309,0.359,1.114,52.9,101556.9,1920.0,34.9,101102.4,2893.0
73,3840,0,0.1,31.673,29.228,2.445,0.018,0.108,1.035,0.179,1.103,52.9,101556.9,1920.0,34.9,101102.4,2893.0
74,3840,0,0.1,29.485,27.623,1.862,0.017,0.089,0.196,0.290,1.267,52.9,101556.9,1920.0,34.9,101102.4,2893.0
75,3840,0,0.1,27.337,25.348,1.989,0.017,0.089,0.195,0.536,1.148,52.9,101556.9,1920.0,34.9,101102.4,2893.0
76,3840,0,0.1,30.587,28.015,2.572,0.018,0.107,1.129,0.162,1.153,52.9,101556.9,1920.0,34.9,101102.4,2893.0
77,3840,0,0.1,26.562,24.659,1.903,0.016,0.086,0.191,0.219,1.387,52.9,101556.9,1920.0,34.9,101102.4,2893.0
78,3840,0,0.1,22.544,20.691,1.853,0.017,0.085,0.107,0.262,1.379,52.9,101556.9,1920.0,34.9,101102.4,2893.0
79,1920,0,0.1,18.941,16.811,2.130,0.010,0.046,0.578,0.312,1.181,52.9,101556.9,1920.0,34.9,101102.4,2893.0
80,3840,0,0.1,40.254,38.074,2.180,0.017,0.138,0.638,0.152,1.230,52.9,101556.9,1920.0,34.9,101102.4,2893.0
81,1920,0,0.1,22.462,21.136,1.326,0.008,0.040,0.050,0.091,1.134,52.9,101556.9,1920.0,34.9,101102.4,2893.0
82,1920,0,0.1,20.202,18.295,1.907,0.010,0.045,0.119,0.140,1.589,52.9,101556.9,1920.0,34.9,101102.4,2893.0
