frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.1,11.3,85.3,2.2,5.2,2310.0,16214.9,87.5,2400.0,917510
200,29.8,12.9,99.2,1.2,5.6,2324.4,16214.9,87.5,2400.0,917510
300,29.3,10.5,99.2,1.3,5.1,2325.5,16214.9,87.5,2400.0,917510
400,29.2,11.5,99.2,3.1,2.3,2337.8,16214.9,86.5,2400.0,917510
500,29.0,10.2,98.8,3.8,2.1,2334.9,16214.9,87.5,2400.0,917510
600,29.0,8.5,99.3,4.6,2.8,2333.6,16214.9,87.5,2400.0,917510
700,28.7,8.9,99.1,4.0,1.3,2332.5,16214.9,88.7,2400.0,917510
800,29.1,10.5,99.3,5.1,1.8,2333.1,16214.9,88.7,2400.0,917510
900,28.8,8.6,99.2,4.5,2.0,2333.7,16214.9,88.7,2400.0,917510
1000,29.0,10.0,99.2,3.9,2.7,2332.6,16214.9,88.1,2400.0,917510
1100,28.9,9.4,99.0,4.5,2.6,2331.2,16214.9,88.1,2400.0,917510
1200,29.1,10.0,99.4,4.2,2.6,2329.9,16214.9,88.7,2400.0,917510
1300,29.8,7.9,72.4,4.4,34.1,2304.2,16214.9,88.1,2400.0,917510
1400,28.8,1.9,9.0,4.2,99.3,2303.3,16214.9,88.1,2400.0,917510
