frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.4,14.0,2.7,1.1,91.3,2296.5,16214.9,85.9,2400.0,917510
200,29.1,13.5,2.7,1.7,99.3,2306.4,16214.9,84.8,2400.0,917510
300,29.3,13.1,2.7,2.1,99.1,2313.0,16214.9,85.9,2400.0,917510
400,28.7,8.4,2.3,5.0,99.1,2306.0,16214.9,86.5,2400.0,917510
500,28.8,3.4,2.5,9.4,99.1,2308.4,16214.9,86.5,2400.0,917510
600,28.7,4.1,2.9,8.2,99.4,2313.3,16214.9,85.9,2400.0,917510
700,28.5,2.7,3.0,8.9,99.1,2314.7,16214.9,85.9,2400.0,917510
800,28.9,5.3,1.5,8.9,99.1,2317.5,16214.9,86.5,2400.0,917510
900,28.3,3.4,1.9,8.4,99.4,2315.0,16214.9,87.0,2400.0,917510
1000,28.5,3.0,2.1,9.3,99.1,2315.8,16214.9,85.4,2400.0,917510
1100,28.5,3.0,3.3,9.0,99.1,2315.6,16214.9,85.9,2400.0,917510
