frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.2,6.4,88.6,2.1,11.4,2328.9,16214.9,85.9,2400.0,917510
200,29.4,4.6,99.2,1.1,12.1,2325.2,16214.9,85.4,2400.0,917510
300,29.2,2.7,99.1,2.2,12.1,2328.2,16214.9,86.5,2400.0,917510
400,29.2,2.5,99.3,2.1,13.0,2328.1,16214.9,86.5,2400.0,917510
500,29.3,3.6,99.2,1.2,12.1,2326.9,16214.9,85.9,2400.0,917510
600,29.8,4.3,98.9,2.9,13.3,2331.3,16214.9,86.5,2400.0,917510
700,29.0,2.1,99.6,2.0,11.6,2329.5,16214.9,87.0,2400.0,917510
800,28.9,2.9,98.9,1.8,11.8,2331.6,16214.9,86.5,2400.0,917510
900,28.8,1.8,99.3,1.8,11.5,2332.6,16214.9,86.5,2400.0,917510
1000,29.2,2.4,99.3,1.7,13.4,2335.6,16214.9,87.0,2400.0,917510
1100,29.1,3.0,99.3,2.7,12.1,2334.5,16214.9,87.0,2400.0,917510
1200,29.0,4.5,33.1,73.1,5.7,2285.0,16214.9,87.0,2400.0,917510
1300,28.9,2.4,9.8,99.3,3.7,2287.7,16214.9,87.0,2400.0,917510
1400,28.5,3.5,8.8,98.9,2.5,2286.1,16214.9,86.5,2400.0,917510
