# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.153,0.066,0.087,0.011,0.001,0.058,0.000,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.148,0.045,0.103,0.012,0.001,0.066,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.297,0.057,0.240,0.012,0.001,0.099,0.085,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.383,0.037,0.346,0.012,0.000,0.141,0.151,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.476,0.044,0.432,0.012,0.000,0.200,0.164,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.505,0.039,0.466,0.012,0.001,0.271,0.114,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.710,0.051,0.659,0.012,0.000,0.324,0.241,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.676,0.036,0.640,0.011,0.001,0.370,0.150,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.661,0.037,0.624,0.012,0.001,0.399,0.107,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.788,0.043,0.745,0.011,0.001,0.496,0.115,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.947,0.036,0.911,0.012,0.001,0.647,0.115,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.136,0.041,1.095,0.012,0.001,0.773,0.165,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.239,0.036,1.203,0.012,0.001,0.926,0.106,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.534,0.034,0.500,0.012,0.001,0.208,0.107,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.290,0.033,1.257,0.011,0.001,0.955,0.107,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.339,0.040,1.299,0.012,0.000,0.977,0.111,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.305,0.039,1.266,0.011,0.001,0.927,0.115,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.288,0.039,1.249,0.012,0.000,0.899,0.110,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.321,0.038,1.283,0.011,0.001,0.916,0.113,0.240,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.834,0.034,0.800,0.012,0.000,0.367,0.168,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
