# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.289,0.178,0.111,0.009,0.002,0.063,0.001,0.030,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,4.364,4.244,0.120,0.010,0.002,0.059,0.000,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.192,0.040,0.152,0.008,0.001,0.065,0.052,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.316,0.037,0.279,0.008,0.001,0.097,0.139,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.326,0.037,0.289,0.008,0.001,0.127,0.114,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.472,0.044,0.428,0.012,0.000,0.233,0.115,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.679,0.042,0.637,0.012,0.000,0.303,0.242,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.613,0.048,0.565,0.011,0.000,0.349,0.109,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.692,0.044,0.648,0.012,0.000,0.423,0.107,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.804,0.044,0.760,0.012,0.001,0.522,0.105,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.524,0.044,0.480,0.012,0.000,0.231,0.105,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.657,0.065,0.592,0.012,0.001,0.273,0.161,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.633,0.045,0.588,0.012,0.000,0.313,0.104,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.504,0.075,0.429,0.011,0.001,0.107,0.129,0.180,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.906,0.060,0.846,0.012,0.001,0.517,0.115,0.200,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.899,0.053,0.846,0.012,0.000,0.505,0.120,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,0.837,0.067,0.770,0.012,0.000,0.403,0.128,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,2.276,1.421,0.855,0.014,0.002,0.268,0.177,0.390,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,13.586,12.865,0.721,0.013,0.001,0.125,0.166,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,3840,0,0.1,23.508,22.271,1.237,0.026,0.001,0.643,0.284,0.280,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,3840,0,0.1,21.949,20.925,1.024,0.026,0.001,0.428,0.237,0.330,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,3840,0,0.1,25.234,24.153,1.081,0.025,0.001,0.450,0.244,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,3840,0,0.1,34.311,32.878,1.433,0.025,0.001,0.790,0.212,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,5760,0,0.2,47.725,46.007,1.718,0.033,0.001,0.946,0.316,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,5760,0,0.2,44.319,42.833,1.486,0.035,0.001,0.650,0.336,0.460,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,3840,0,0.1,38.670,37.123,1.547,0.025,0.001,0.760,0.209,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,20.390,19.599,0.791,0.012,0.001,0.219,0.107,0.450,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,30.292,28.899,1.393,0.030,0.001,0.538,0.310,0.511,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,5760,0,0.2,40.547,38.926,1.621,0.036,0.001,0.711,0.311,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,3840,0,0.1,25.997,24.766,1.231,0.018,0.001,0.547,0.180,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,23.480,22.352,1.128,0.018,0.001,0.228,0.214,0.664,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,19.881,18.678,1.203,0.011,0.001,0.383,0.157,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,1.462,0.778,0.684,0.008,0.001,0.157,0.077,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,3840,0,0.1,25.225,23.928,1.297,0.025,0.001,0.243,0.283,0.742,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,3840,0,0.1,37.343,35.925,1.418,0.027,0.001,0.430,0.235,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,1920,0,0.1,20.462,19.286,1.176,0.011,0.001,0.377,0.112,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,3840,0,0.1,31.466,29.990,1.476,0.026,0.001,0.477,0.247,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,5760,0,0.2,42.943,40.975,1.968,0.035,0.002,0.808,0.315,0.805,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,3840,0,0.1,34.328,32.649,1.679,0.026,0.001,0.634,0.229,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,5760,0,0.2,45.795,43.980,1.815,0.037,0.001,0.585,0.353,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,3840,0,0.1,37.450,35.887,1.563,0.025,0.001,0.372,0.250,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,5760,0,0.2,46.276,43.918,2.358,0.036,0.002,1.112,0.310,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,3840,0,0.1,36.260,34.644,1.616,0.024,0.002,0.291,0.301,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,5760,0,0.2,46.482,44.290,2.192,0.038,0.001,0.758,0.425,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
45,3840,0,0.1,36.429,34.745,1.684,0.025,0.001,0.277,0.282,1.096,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
46,5760,0,0.2,46.111,43.903,2.208,0.035,0.001,0.766,0.347,1.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
47,3840,0,0.1,35.207,33.498,1.709,0.025,0.001,0.327,0.256,1.097,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
48,5760,0,0.2,45.990,43.861,2.129,0.037,0.001,0.655,0.333,1.100,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
49,3840,0,0.1,37.181,35.167,2.014,0.024,0.004,0.616,0.215,1.153,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
50,5760,0,0.2,46.859,44.771,2.088,0.038,0.003,0.501,0.358,1.183,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
51,3840,0,0.1,37.540,35.691,1.849,0.025,0.001,0.205,0.323,1.292,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
52,5760,0,0.2,49.504,46.997,2.507,0.037,0.001,0.926,0.307,1.234,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
53,5760,0,0.2,43.215,41.155,2.060,0.036,0.002,0.318,0.410,1.291,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
54,3840,0,0.1,38.853,34.604,4.249,0.025,0.001,0.781,2.107,1.332,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
55,1920,0,0.1,21.380,19.801,1.579,0.012,0.084,0.072,0.103,1.306,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
56,3840,0,0.1,39.875,37.837,2.038,0.025,0.121,0.200,0.266,1.422,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
57,1920,0,0.1,22.394,20.828,1.566,0.012,0.062,0.073,0.113,1.304,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
58,3840,0,0.1,33.376,30.723,2.653,0.026,0.122,0.666,0.464,1.372,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,102.1
59,5760,0,0.2,51.740,49.577,2.163,0.029,0.167,0.609,0.253,1.100,0.0,0.0,0.0,29.3,101102.8,3449.0,1,28800,,,102.1
60,3840,0,0.1,33.408,31.930,1.478,0.018,0.084,0.188,0.176,1.012,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,,,102.1
61,3840,0,0.1,33.777,31.274,2.503,0.017,0.094,0.870,0.408,1.111,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,,18.202,102.1
62,5760,0,0.2,50.283,47.274,3.009,0.037,0.178,0.923,0.334,1.535,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,,18.202,102.1
63,5760,0,0.2,46.181,42.702,3.479,0.037,0.190,1.143,0.579,1.528,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-1607.63,18.202,104.0
64,5760,0,0.2,44.724,41.442,3.282,0.040,0.180,1.115,0.328,1.615,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-1607.63,18.202,104.0
65,3840,0,0.1,37.650,35.376,2.274,0.025,0.118,0.165,0.298,1.665,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-1607.63,18.202,104.0
66,1920,0,0.1,22.347,19.597,2.750,0.012,0.058,0.784,0.318,1.576,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-1607.63,11.859,104.0
67,3840,0,0.1,39.906,36.917,2.989,0.024,0.156,0.967,0.213,1.625,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-1607.63,11.859,104.0
68,1920,0,0.1,22.752,20.837,1.915,0.011,0.060,0.070,0.110,1.663,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-1607.63,11.859,104.0
69,3840,0,0.1,35.496,33.097,2.399,0.024,0.124,0.246,0.252,1.748,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-1607.63,11.859,104.0
70,5760,0,0.2,48.829,44.307,4.522,0.037,0.202,1.927,0.637,1.714,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-479.56,11.859,102.0
71,5760,0,0.2,48.487,45.887,2.600,0.036,0.179,0.272,0.357,1.751,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-479.56,11.859,102.0
72,5760,0,0.2,45.209,40.923,4.286,0.037,0.201,1.645,0.588,1.810,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-479.56,9.991,102.0
73,5760,0,0.2,44.043,41.269,2.774,0.036,0.182,0.319,0.359,1.874,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-479.56,9.991,102.0
74,3840,0,0.1,38.348,34.678,3.670,0.025,0.148,1.048,0.568,1.878,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-292.26,9.991,101.7
75,1920,0,0.1,22.156,19.276,2.880,0.012,0.059,0.830,0.131,1.847,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-292.26,9.991,101.7
76,3840,0,0.1,39.511,36.646,2.865,0.024,0.120,0.590,0.213,1.915,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-292.26,9.991,101.7
77,1920,0,0.1,22.605,20.454,2.151,0.012,0.059,0.074,0.107,1.898,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-292.26,9.991,101.7
78,3840,0,0.1,38.103,34.620,3.483,0.024,0.121,0.875,0.523,1.936,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-292.26,8.818,101.7
79,5760,0,0.2,60.622,56.749,3.873,0.038,0.204,1.327,0.316,1.983,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-292.26,8.818,101.7
80,1920,0,0.1,43.807,41.562,2.245,0.011,0.060,0.072,0.113,1.987,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-292.26,8.818,101.7
81,3840,0,0.1,40.579,37.195,3.384,0.025,0.123,0.670,0.538,2.025,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-43.93,8.818,99.5
82,1920,0,0.1,24.444,21.392,3.052,0.012,0.068,0.848,0.110,2.012,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-43.93,8.818,99.5
83,5760,0,0.2,45.763,42.339,3.424,0.035,0.178,0.725,0.359,2.122,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-43.93,8.818,99.5
84,3840,0,0.1,39.839,36.653,3.186,0.026,0.121,0.439,0.480,2.118,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-43.93,9.196,99.5
85,1920,0,0.1,23.932,20.782,3.150,0.012,0.069,0.833,0.118,2.116,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-43.93,9.196,99.5
86,5760,0,0.2,45.552,42.526,3.026,0.037,0.179,0.222,0.403,2.181,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,-43.93,9.196,99.5
87,5760,0,0.2,43.491,39.050,4.441,0.038,0.228,1.177,0.706,2.287,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,459.75,9.196,104.6
88,5760,0,0.2,49.565,45.379,4.186,0.036,0.178,1.411,0.321,2.235,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,459.75,9.196,104.6
89,5760,0,0.2,42.939,38.766,4.173,0.036,0.182,1.013,0.654,2.284,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,459.75,11.843,104.6
90,5760,0,0.2,44.411,39.947,4.464,0.037,0.206,1.594,0.323,2.299,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,459.75,11.843,104.6
91,3840,0,0.1,39.701,36.683,3.018,0.025,0.121,0.199,0.263,2.407,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,459.75,11.843,104.6
92,1920,0,0.1,23.959,20.649,3.310,0.012,0.060,0.589,0.325,2.321,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,26.62,11.843,106.6
93,5760,0,0.2,44.539,40.142,4.397,0.036,0.209,1.365,0.339,2.443,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,26.62,11.843,106.6
94,3840,0,0.1,38.410,35.316,3.094,0.025,0.121,0.159,0.272,2.515,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,26.62,11.843,106.6
95,1920,0,0.1,22.528,19.361,3.167,0.012,0.059,0.338,0.319,2.438,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,26.62,12.275,106.6
96,3840,0,0.1,46.243,36.983,9.260,0.025,5.676,0.851,0.248,2.457,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,26.62,12.275,106.6
97,1920,0,0.1,29.984,27.160,2.824,0.012,0.119,0.147,0.102,2.442,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,26.62,12.275,106.6
98,5760,0,0.2,44.084,40.224,3.860,0.037,0.350,0.348,0.594,2.528,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,748.61,12.275,100.3
99,3840,0,0.1,30.659,27.280,3.379,0.019,0.488,0.831,0.185,1.853,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,748.61,12.275,100.3
100,3840,0,0.1,29.667,26.973,2.694,0.018,0.174,0.150,0.262,2.086,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,748.61,12.275,100.3
101,5760,0,0.2,47.351,42.852,4.499,0.036,0.346,0.877,0.627,2.609,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,748.61,11.201,100.3
102,5760,0,0.2,50.748,45.908,4.840,0.036,0.762,1.045,0.327,2.665,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,748.61,11.201,100.3
103,5760,0,0.2,49.306,44.865,4.441,0.036,0.357,0.722,0.631,2.692,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,572.76,11.201,97.8
104,5760,0,0.2,51.397,46.127,5.270,0.039,0.758,1.436,0.323,2.711,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,572.76,11.201,97.8
105,5760,0,0.2,48.959,44.620,4.339,0.038,0.346,0.532,0.619,2.800,53.0,101753.3,1920.0,29.3,101102.8,3449.0,1,28800,572.76,10.244,97.8
106,5760,0,0.2,50.828,45.711,5.117,0.037,0.762,1.179,0.320,2.816,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,572.76,10.244,97.8
107,5760,0,0.2,48.787,44.495,4.292,0.038,0.316,0.479,0.589,2.867,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,420.77,10.244,96.1
108,5760,0,0.2,51.778,46.215,5.563,0.036,0.752,1.558,0.312,2.900,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,420.77,10.244,96.1
109,5760,0,0.2,47.626,43.452,4.174,0.037,0.341,0.520,0.322,2.950,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,420.77,10.244,96.1
110,3840,0,0.1,42.944,37.479,5.465,0.024,0.650,1.365,0.465,2.957,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,420.77,9.563,96.1
111,1920,0,0.1,27.162,23.893,3.269,0.012,0.129,0.072,0.124,2.931,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,420.77,9.563,96.1
112,5760,0,0.2,44.954,40.983,3.971,0.038,0.343,0.224,0.337,3.025,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,420.77,9.563,96.1
113,3840,0,0.1,39.484,34.126,5.358,0.024,0.694,1.106,0.473,3.058,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,637.28,9.563,92.3
114,1920,0,0.1,23.760,20.417,3.343,0.012,0.125,0.072,0.124,3.009,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,637.28,9.563,92.3
115,3840,0,0.1,42.015,38.184,3.831,0.026,0.231,0.197,0.236,3.137,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,637.28,9.563,92.3
116,1920,0,0.1,26.379,22.965,3.414,0.012,0.133,0.073,0.117,3.076,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,637.28,9.563,92.3
117,3840,0,0.1,40.823,35.386,5.437,0.024,0.689,1.134,0.461,3.126,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,637.28,11.919,92.3
118,1920,0,0.1,25.808,21.741,4.067,0.012,0.125,0.729,0.123,3.076,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,637.28,11.919,92.3
119,5760,0,0.2,46.840,42.727,4.113,0.037,0.342,0.226,0.324,3.181,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,637.28,11.919,92.3
120,5760,0,0.2,44.304,38.551,5.753,0.038,0.780,1.144,0.583,3.205,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,600.22,11.919,89.6
121,5760,0,0.2,49.155,44.830,4.325,0.037,0.342,0.382,0.333,3.228,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,600.22,11.919,89.6
122,5760,0,0.2,50.851,44.667,6.184,0.038,0.752,1.502,0.592,3.297,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,600.22,15.229,89.6
123,5760,0,0.2,56.675,51.949,4.726,0.036,0.337,0.680,0.326,3.343,52.4,100649.0,1920.0,23.2,100652.8,4330.0,1,28800,600.22,15.229,89.6
