# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.154,0.061,0.093,0.012,0.000,0.066,0.000,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.145,0.047,0.098,0.011,0.001,0.066,0.000,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.277,0.048,0.229,0.012,0.001,0.096,0.086,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.393,0.044,0.349,0.011,0.001,0.144,0.152,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.566,0.059,0.507,0.012,0.001,0.202,0.229,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.497,0.038,0.459,0.012,0.001,0.262,0.117,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.714,0.040,0.674,0.011,0.001,0.326,0.240,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.613,0.040,0.573,0.012,0.001,0.356,0.112,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.669,0.036,0.633,0.011,0.001,0.406,0.108,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.810,0.046,0.764,0.011,0.001,0.514,0.114,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.950,0.045,0.905,0.012,0.000,0.651,0.108,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.147,0.047,1.100,0.011,0.001,0.783,0.159,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.257,0.045,1.212,0.012,0.000,0.932,0.106,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.555,0.043,0.512,0.012,0.000,0.219,0.108,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.282,0.046,1.236,0.012,0.001,0.912,0.125,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.329,0.046,1.283,0.011,0.001,0.959,0.113,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.295,0.049,1.246,0.012,0.001,0.904,0.118,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.273,0.044,1.229,0.010,0.000,0.878,0.110,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.272,0.034,1.238,0.011,0.001,0.884,0.103,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.809,0.036,0.773,0.012,0.000,0.355,0.154,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,0.991,0.043,0.948,0.012,0.000,0.559,0.108,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.385,0.056,1.329,0.012,0.001,0.899,0.122,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.516,0.107,1.409,0.011,0.002,0.948,0.127,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
