frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.0,90.1,2.4,5.3,9.2,2311.8,16214.9,86.5,2400.0,917512
200,28.2,95.9,3.2,4.8,9.1,2314.6,16214.9,85.4,2400.0,917510
300,28.8,99.1,4.4,3.5,7.8,2327.0,16214.9,85.4,2400.0,917510
400,28.7,99.1,4.2,2.3,8.6,2329.7,16214.9,85.9,2400.0,917510
500,28.8,99.4,4.7,2.2,9.5,2325.0,16214.9,84.8,2400.0,917510
600,28.8,22.9,78.0,2.2,12.3,2334.5,16214.9,86.5,2400.0,917510
700,28.5,0.3,99.1,2.4,12.2,2335.4,16214.9,85.4,2400.0,917510
800,28.8,1.2,99.1,2.9,11.7,2332.5,16214.9,88.1,2400.0,917510
900,28.4,0.9,99.1,5.8,6.8,2325.3,16214.9,86.5,2400.0,917510
1000,28.8,1.8,99.1,9.8,4.0,2320.2,16214.9,86.5,2400.0,917510
1100,28.6,1.9,99.4,9.3,3.9,2315.3,16214.9,85.9,2400.0,917510
1200,28.4,2.2,99.1,9.0,2.8,2314.2,16214.9,85.9,2400.0,917510
