# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.120,0.054,0.066,0.008,0.000,0.045,0.000,0.010,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.147,0.060,0.087,0.008,0.000,0.051,0.000,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.202,0.036,0.166,0.008,0.001,0.064,0.065,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.290,0.036,0.254,0.008,0.001,0.094,0.119,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.326,0.036,0.290,0.007,0.001,0.125,0.116,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.343,0.043,0.300,0.008,0.001,0.156,0.086,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.489,0.030,0.459,0.008,0.001,0.201,0.192,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.507,0.067,0.440,0.008,0.001,0.239,0.105,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.484,0.036,0.448,0.008,0.000,0.281,0.076,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.568,0.037,0.531,0.008,0.001,0.351,0.083,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.650,0.035,0.615,0.008,0.001,0.424,0.074,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.749,0.030,0.719,0.007,0.001,0.478,0.129,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.778,0.028,0.750,0.007,0.001,0.554,0.071,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.363,0.031,0.332,0.008,0.000,0.129,0.074,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.777,0.032,0.745,0.008,0.000,0.525,0.072,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.781,0.029,0.752,0.007,0.001,0.522,0.078,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,0.801,0.034,0.767,0.008,0.001,0.518,0.084,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,0.831,0.035,0.796,0.008,0.001,0.532,0.084,0.170,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,2.413,1.587,0.826,0.008,0.000,0.538,0.102,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,3.841,3.105,0.736,0.009,0.000,0.241,0.221,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,6.465,5.701,0.764,0.008,0.001,0.374,0.101,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,13.254,12.398,0.856,0.009,0.000,0.543,0.096,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,3840,0,0.1,22.543,21.047,1.496,0.016,0.000,1.040,0.171,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,12.320,11.445,0.875,0.007,0.001,0.537,0.101,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,3840,0,0.1,24.699,23.670,1.029,0.016,0.001,0.585,0.163,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,3840,0,0.1,21.309,19.654,1.655,0.016,0.001,1.111,0.193,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,19.209,18.224,0.985,0.008,0.001,0.593,0.094,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,36.184,34.543,1.641,0.016,0.000,1.100,0.170,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,3840,0,0.1,32.371,31.180,1.191,0.015,0.000,0.669,0.150,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,3840,0,0.1,28.541,26.819,1.722,0.016,0.000,1.124,0.182,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,23.186,21.332,1.854,0.016,0.000,1.108,0.279,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,3840,0,0.1,23.822,22.032,1.790,0.023,0.001,0.992,0.222,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,3840,0,0.1,33.885,31.363,2.522,0.023,0.001,1.715,0.225,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,5760,0,0.2,41.162,38.982,2.180,0.024,0.002,1.417,0.269,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,17.253,16.160,1.093,0.009,0.001,0.380,0.125,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,3840,0,0.1,32.484,30.574,1.910,0.016,0.000,1.168,0.175,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,3840,0,0.1,28.936,26.963,1.973,0.016,0.001,1.191,0.208,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,3840,0,0.1,25.667,24.229,1.438,0.017,0.000,0.671,0.158,0.590,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,3840,0,0.1,22.340,20.360,1.980,0.014,0.001,1.162,0.197,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,18.241,17.015,1.226,0.008,0.001,0.580,0.092,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,3840,0,0.1,34.214,32.286,1.928,0.016,0.001,1.067,0.190,0.651,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,3840,0,0.1,29.818,28.334,1.484,0.016,0.001,0.691,0.149,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,3840,0,0.1,26.655,24.662,1.993,0.016,0.001,1.137,0.167,0.670,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,3840,0,0.1,22.163,20.172,1.991,0.016,0.001,1.075,0.199,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
45,1920,0,0.1,16.699,15.570,1.129,0.008,0.001,0.108,0.129,0.880,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
46,3840,0,0.1,30.127,28.173,1.954,0.016,0.000,1.016,0.184,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
47,3840,0,0.1,24.820,22.801,2.019,0.016,0.000,1.074,0.207,0.719,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
48,1920,0,0.1,19.069,17.737,1.332,0.008,0.001,0.561,0.093,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
49,3840,0,0.1,32.818,31.166,1.652,0.017,0.000,0.637,0.231,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
50,3840,0,0.1,27.667,25.606,2.061,0.016,0.000,1.065,0.182,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
51,3840,0,0.1,23.871,21.750,2.121,0.016,0.001,1.090,0.190,0.821,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
52,1920,0,0.1,18.487,17.161,1.326,0.008,0.000,0.345,0.103,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
53,3840,0,0.1,30.202,28.415,1.787,0.015,0.001,0.749,0.147,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
54,3840,0,0.1,23.543,21.479,2.064,0.016,0.000,1.026,0.190,0.829,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
55,1920,0,0.1,16.254,14.846,1.408,0.008,0.000,0.524,0.097,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
56,3840,0,0.1,29.743,28.163,1.580,0.016,0.000,0.607,0.143,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
57,3840,0,0.1,23.486,21.389,2.097,0.015,0.001,1.035,0.159,0.884,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
58,1920,0,0.1,17.403,15.948,1.455,0.008,0.001,0.530,0.094,0.820,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
59,3840,0,0.1,30.703,28.538,2.165,0.016,0.000,1.047,0.188,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
60,3840,0,0.1,24.781,23.164,1.617,0.016,0.000,0.561,0.158,0.879,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
61,1920,0,0.1,17.984,16.483,1.501,0.007,0.001,0.524,0.101,0.864,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
62,3840,0,0.1,33.790,31.482,2.308,0.017,0.000,1.154,0.164,0.970,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
63,3840,0,0.1,32.235,30.217,2.018,0.017,0.000,0.834,0.173,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
64,3840,0,0.1,32.159,28.394,3.765,0.016,0.000,1.000,1.651,1.094,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
65,3840,0,0.1,34.674,32.172,2.502,0.017,0.119,1.166,0.174,1.024,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
66,3840,0,0.1,33.827,31.547,2.280,0.017,0.085,0.938,0.188,1.048,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
67,3840,0,0.1,30.747,28.782,1.965,0.017,0.083,0.468,0.344,1.050,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,205.2
68,3840,0,0.1,34.394,31.836,2.558,0.017,0.108,1.139,0.224,1.068,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,205.2
69,3840,0,0.1,33.328,30.752,2.576,0.017,0.083,1.158,0.187,1.128,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,,,205.2
70,3840,0,0.1,32.340,30.462,1.878,0.016,0.082,0.333,0.369,1.074,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,,0.240,205.2
71,3840,0,0.1,34.660,32.092,2.568,0.016,0.094,1.178,0.167,1.111,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,,0.240,205.2
72,3840,0,0.1,33.567,30.935,2.632,0.016,0.085,1.181,0.207,1.141,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,,0.240,205.2
73,3840,0,0.1,32.714,30.723,1.991,0.017,0.084,0.251,0.442,1.193,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-23.54,0.240,205.0
74,3840,0,0.1,35.678,32.986,2.692,0.017,0.100,1.209,0.170,1.193,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-23.54,0.240,205.0
75,3840,0,0.1,33.985,31.281,2.704,0.017,0.083,1.222,0.172,1.206,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-23.54,0.240,205.0
76,3840,0,0.1,32.859,30.949,1.910,0.016,0.083,0.347,0.251,1.210,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-23.54,0.240,205.0
77,3840,0,0.1,31.288,28.408,2.880,0.017,0.101,1.166,0.403,1.191,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-23.54,0.171,205.0
78,5760,0,0.2,48.463,44.053,4.410,0.035,0.177,2.187,0.332,1.676,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-23.54,0.171,205.0
79,5760,0,0.2,42.828,39.874,2.954,0.031,0.141,1.053,0.455,1.271,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.10,0.171,205.3
80,3840,0,0.1,27.475,24.669,2.806,0.016,0.086,1.185,0.173,1.344,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.10,0.171,205.3
81,3840,0,0.1,27.053,24.831,2.222,0.016,0.084,0.625,0.148,1.346,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.10,0.171,205.3
82,3840,0,0.1,33.104,29.417,3.687,0.024,0.134,1.224,0.514,1.787,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.10,0.169,205.3
83,5760,0,0.2,51.986,47.124,4.862,0.034,0.177,2.502,0.312,1.832,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.10,0.169,205.3
84,3840,0,0.1,37.495,35.255,2.240,0.016,0.083,0.251,0.526,1.360,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-3.90,0.169,205.1
85,5760,0,0.2,41.936,38.481,3.455,0.024,0.140,1.654,0.237,1.395,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-3.90,0.169,205.1
86,3840,0,0.1,23.300,20.796,2.504,0.017,0.082,0.779,0.175,1.448,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-3.90,0.169,205.1
87,3840,0,0.1,23.043,20.540,2.503,0.017,0.084,0.545,0.359,1.497,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-3.90,0.151,205.1
88,3840,0,0.1,27.277,24.402,2.875,0.016,0.099,1.064,0.197,1.495,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-3.90,0.151,205.1
89,3840,0,0.1,28.051,25.362,2.689,0.016,0.083,0.904,0.168,1.515,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-3.90,0.151,205.1
90,3840,0,0.1,28.147,25.709,2.438,0.017,0.084,0.422,0.352,1.561,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.21,0.151,205.7
91,3840,0,0.1,32.417,29.478,2.939,0.017,0.099,1.090,0.178,1.552,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.21,0.151,205.7
92,3840,0,0.1,30.934,28.061,2.873,0.016,0.105,1.015,0.166,1.569,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.21,0.151,205.7
93,3840,0,0.1,29.434,27.096,2.338,0.017,0.083,0.280,0.403,1.552,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.21,0.123,205.7
94,3840,0,0.1,34.341,31.149,3.192,0.016,0.100,1.125,0.177,1.771,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.21,0.123,205.7
95,3840,0,0.1,34.137,31.101,3.036,0.017,0.085,1.088,0.182,1.662,52.9,101658.3,1920.0,33.9,100903.7,2977.0,1,28800,-5.21,0.123,205.7
