# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.310,0.174,0.136,0.011,0.001,0.081,0.001,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,11.441,11.277,0.164,0.013,0.002,0.076,0.000,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.287,0.052,0.235,0.012,0.001,0.099,0.080,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.544,0.075,0.469,0.012,0.000,0.147,0.262,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.447,0.042,0.405,0.012,0.000,0.195,0.144,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.359,0.036,0.323,0.008,0.000,0.172,0.091,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.461,0.038,0.423,0.008,0.000,0.220,0.135,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.442,0.042,0.400,0.008,0.000,0.247,0.077,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.498,0.035,0.463,0.008,0.000,0.287,0.087,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.574,0.036,0.538,0.008,0.001,0.361,0.080,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.731,0.063,0.668,0.008,0.001,0.453,0.094,0.110,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.267,0.045,1.222,0.012,0.001,0.765,0.299,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.231,0.042,1.189,0.011,0.001,0.912,0.104,0.160,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.539,0.040,0.499,0.012,0.000,0.202,0.113,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.203,0.049,1.154,0.012,0.000,0.854,0.102,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.227,0.047,1.180,0.011,0.001,0.862,0.108,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.208,0.039,1.169,0.011,0.001,0.823,0.121,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.259,0.048,1.211,0.012,0.001,0.814,0.144,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.237,0.051,1.186,0.012,0.001,0.809,0.114,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,1.212,0.052,1.160,0.012,0.001,0.334,0.546,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,3.529,2.529,1.000,0.015,0.001,0.538,0.151,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,6.590,5.271,1.319,0.014,0.001,0.882,0.124,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,10.478,9.175,1.303,0.013,0.001,0.856,0.123,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,17.791,16.449,1.342,0.013,0.002,0.873,0.127,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,3840,0,0.1,28.316,26.214,2.102,0.024,0.001,1.419,0.293,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
