frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.1,4.0,6.6,89.4,8.3,2273.8,16214.9,85.9,2400.0,917510
200,29.8,3.2,6.4,98.8,11.2,2276.8,16214.9,85.4,2400.0,917510
300,29.1,3.0,4.6,99.1,9.8,2309.5,16214.9,87.5,2400.0,917510
400,28.8,2.3,0.8,99.2,12.3,2310.1,16214.9,86.5,2400.0,917510
500,29.3,3.0,1.3,99.1,13.1,2312.7,16214.9,86.5,2400.0,917510
600,28.9,7.9,1.5,99.2,6.9,2313.2,16214.9,85.9,2400.0,917510
700,29.0,3.7,8.6,99.1,5.0,2312.6,16214.9,84.8,2400.0,917510
800,28.5,1.8,9.7,99.0,2.8,2315.8,16214.9,86.5,2400.0,917510
900,28.5,2.4,8.4,99.2,4.0,2316.0,16214.9,87.0,2400.0,917510
1000,28.9,2.0,8.6,99.3,4.7,2317.2,16214.9,87.0,2400.0,917510
1100,28.6,2.3,8.7,99.0,4.2,2318.0,16214.9,86.5,2400.0,917510
1200,28.8,1.9,8.8,99.4,4.4,2317.0,16214.9,87.0,2400.0,917510
1300,28.8,2.5,8.3,98.9,4.3,2315.1,16214.9,85.4,2400.0,917510
1400,28.5,1.7,8.7,99.3,4.2,2317.8,16214.9,86.5,2400.0,917510
