frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.2,5.7,1.1,91.0,6.7,1515.1,16214.9,59.0,2400.0,0
200,28.4,5.0,2.0,99.3,7.4,1536.2,16214.9,59.5,2400.0,0
300,27.6,3.0,0.8,99.3,5.3,1538.5,16214.9,60.6,2400.0,0
400,28.2,3.0,2.6,99.3,6.8,1538.4,16214.9,60.1,2400.0,0
500,27.9,1.7,4.4,99.0,5.8,1530.4,16214.9,60.1,2400.0,0
600,28.1,2.9,4.3,99.3,6.8,1527.1,16214.9,61.1,2400.0,0
700,27.8,2.0,3.1,99.3,5.1,1524.8,16214.9,62.3,2400.0,0
800,27.9,2.3,3.4,99.2,6.7,1521.2,16214.9,61.1,2400.0,0
900,28.1,1.9,4.9,99.2,6.8,1523.0,16214.9,61.7,2400.0,0
1000,27.9,0.9,4.1,99.4,6.2,1533.6,16214.9,62.8,2400.0,0
1100,28.1,2.5,4.1,99.4,6.5,1535.1,16214.9,63.9,2400.0,0
1200,28.2,3.4,4.5,99.2,5.3,1528.8,16214.9,61.7,2400.0,0
