# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.267,0.141,0.126,0.012,0.001,0.079,0.001,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,11.387,11.233,0.154,0.014,0.001,0.071,0.000,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.340,0.072,0.268,0.012,0.001,0.095,0.077,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.406,0.043,0.363,0.011,0.001,0.141,0.168,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.453,0.045,0.408,0.011,0.000,0.199,0.143,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.522,0.049,0.473,0.012,0.001,0.271,0.120,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.637,0.055,0.582,0.012,0.000,0.325,0.164,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.701,0.071,0.630,0.011,0.001,0.362,0.149,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.673,0.042,0.631,0.012,0.000,0.399,0.111,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.780,0.046,0.734,0.011,0.001,0.496,0.103,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.942,0.050,0.892,0.011,0.001,0.637,0.107,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.274,0.045,1.229,0.012,0.000,0.782,0.287,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.254,0.051,1.203,0.012,0.001,0.924,0.104,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.551,0.046,0.505,0.012,0.000,0.211,0.110,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.263,0.044,1.219,0.011,0.001,0.914,0.107,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.375,0.046,1.329,0.012,0.000,0.984,0.131,0.200,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.319,0.048,1.271,0.012,0.000,0.926,0.107,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.284,0.044,1.240,0.012,0.000,0.899,0.101,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.330,0.062,1.268,0.012,0.001,0.909,0.106,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,1.137,0.047,1.090,0.012,0.000,0.367,0.461,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.071,0.072,0.999,0.012,0.001,0.590,0.132,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.406,0.060,1.346,0.012,0.001,0.918,0.129,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.568,0.119,1.449,0.013,0.002,0.973,0.148,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,5.303,3.818,1.485,0.012,0.001,0.993,0.148,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,9.476,7.895,1.581,0.012,0.001,1.058,0.163,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,14.161,12.948,1.213,0.014,0.002,0.701,0.145,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,19.460,18.398,1.062,0.013,0.001,0.463,0.158,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,1.732,0.321,1.411,0.012,0.001,0.922,0.133,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,9.301,7.814,1.487,0.012,0.002,0.886,0.187,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,15.866,14.504,1.362,0.014,0.001,0.800,0.137,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,25.254,23.142,2.112,0.025,0.001,1.354,0.288,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
