frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.2,3.9,88.1,7.8,6.5,1626.4,16214.9,87.5,2400.0,917510
200,28.6,2.1,98.7,6.7,5.9,1637.2,16214.9,89.2,2400.0,917510
300,28.3,2.0,98.8,3.5,7.4,1649.1,16214.9,89.2,2400.0,917510
400,28.1,2.0,99.6,2.9,7.7,1649.8,16214.9,89.2,2400.0,917510
500,28.4,3.0,98.9,4.8,6.6,1657.4,16214.9,87.5,2400.0,917510
600,28.0,1.9,99.2,4.2,6.0,1655.3,16214.9,89.8,2400.0,917510
700,28.5,2.4,99.2,6.2,6.3,1652.3,16214.9,89.2,2400.0,917510
800,27.6,1.4,99.3,3.2,6.0,1652.2,16214.9,88.7,2400.0,917510
900,28.1,2.1,99.3,3.9,6.4,1658.2,16214.9,89.8,2400.0,917510
1000,27.7,1.8,99.3,3.9,6.0,1664.3,16214.9,89.2,2400.0,917510
1100,27.6,90.2,10.5,4.0,5.0,1660.8,16214.9,89.2,2400.0,917510
1200,27.7,26.0,1.5,77.0,6.6,1680.2,16214.9,89.2,2400.0,917510
1300,28.0,4.0,1.0,99.3,6.9,1667.6,16214.9,89.2,2400.0,917510
1400,27.7,3.4,1.7,99.3,6.1,1658.0,16214.9,87.5,2400.0,917510
