frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.0,12.2,81.4,5.3,2.7,2259.8,16214.9,83.7,2400.0,917512
200,31.6,16.2,99.0,8.0,5.5,2255.9,16214.9,84.8,2400.0,917510
300,30.2,12.6,98.6,6.6,2.4,2257.9,16214.9,84.3,2400.0,917512
400,31.1,12.7,98.7,5.3,8.4,2259.0,16214.9,83.2,2400.0,917512
