# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.166,0.068,0.098,0.011,0.001,0.070,0.000,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.148,0.050,0.098,0.013,0.000,0.064,0.000,0.020,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,4.146,3.898,0.248,0.012,0.001,0.096,0.099,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.381,0.041,0.340,0.012,0.000,0.140,0.146,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.458,0.038,0.420,0.011,0.001,0.199,0.153,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.531,0.037,0.494,0.012,0.001,0.270,0.143,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.782,0.057,0.725,0.012,0.000,0.325,0.305,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.610,0.038,0.572,0.011,0.001,0.353,0.112,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.667,0.035,0.632,0.012,0.001,0.398,0.114,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.779,0.035,0.744,0.012,0.000,0.495,0.117,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.937,0.037,0.900,0.012,0.001,0.646,0.108,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.130,0.035,1.095,0.012,0.000,0.773,0.164,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.276,0.041,1.235,0.011,0.001,0.956,0.105,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.544,0.041,0.503,0.012,0.000,0.209,0.111,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.272,0.038,1.234,0.012,0.001,0.928,0.107,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.346,0.034,1.312,0.011,0.000,0.987,0.111,0.200,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.313,0.044,1.269,0.012,0.000,0.930,0.113,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.306,0.052,1.254,0.012,0.000,0.901,0.114,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.304,0.038,1.266,0.012,0.000,0.901,0.113,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.871,0.057,0.814,0.011,0.001,0.380,0.156,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.006,0.036,0.970,0.012,0.001,0.579,0.108,0.270,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.419,0.049,1.370,0.012,0.001,0.926,0.125,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.480,0.057,1.423,0.012,0.001,0.967,0.126,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,4.731,3.233,1.498,0.012,0.000,1.000,0.150,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,8.674,7.163,1.511,0.012,0.001,1.012,0.132,0.350,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,12.978,11.836,1.142,0.012,0.001,0.648,0.123,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,17.425,16.371,1.054,0.011,0.001,0.537,0.146,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,23.569,21.129,2.440,0.024,0.001,1.806,0.225,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,10.434,9.010,1.424,0.012,0.001,0.880,0.114,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,16.554,15.279,1.275,0.012,0.001,0.714,0.114,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,23.850,22.339,1.511,0.024,0.000,0.782,0.210,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,11.866,10.488,1.378,0.012,0.000,0.776,0.118,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,17.972,16.578,1.394,0.012,0.000,0.783,0.113,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,3840,0,0.1,24.419,22.019,2.400,0.024,0.001,1.576,0.308,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,12.235,10.804,1.431,0.012,0.000,0.772,0.112,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,1920,0,0.1,18.373,17.424,0.949,0.011,0.001,0.183,0.152,0.600,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,3840,0,0.1,26.245,24.029,2.216,0.023,0.000,1.402,0.225,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,13.852,12.342,1.510,0.011,0.000,0.740,0.141,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,1920,0,0.1,20.305,18.800,1.505,0.012,0.001,0.794,0.116,0.581,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,2.799,1.257,1.542,0.012,0.000,0.840,0.107,0.581,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,1920,0,0.1,8.895,7.788,1.107,0.012,0.001,0.368,0.127,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,1920,0,0.1,12.826,11.422,1.404,0.012,0.001,0.598,0.142,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,1920,0,0.1,17.465,15.662,1.803,0.012,0.000,0.985,0.130,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,3840,0,0.1,23.290,20.481,2.809,0.023,0.001,1.908,0.218,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
45,1920,0,0.1,9.771,8.044,1.727,0.012,0.001,0.908,0.131,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
46,1920,0,0.1,14.720,13.254,1.466,0.011,0.001,0.627,0.132,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
47,1920,0,0.1,17.897,16.623,1.274,0.012,0.000,0.412,0.127,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
48,3840,0,0.1,23.431,20.600,2.831,0.024,0.001,1.801,0.288,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
49,1920,0,0.1,9.350,7.551,1.799,0.012,0.000,0.921,0.121,0.742,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
50,1920,0,0.1,14.112,12.179,1.933,0.012,0.001,0.967,0.136,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
51,1920,0,0.1,19.511,17.757,1.754,0.012,0.000,0.810,0.116,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
52,1920,0,0.1,1.511,0.442,1.069,0.012,0.000,0.198,0.124,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
53,1920,0,0.1,5.496,3.690,1.806,0.012,0.000,0.846,0.112,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
54,1920,0,0.1,12.137,10.415,1.722,0.012,0.001,0.789,0.107,0.811,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
55,1920,0,0.1,18.283,16.622,1.661,0.012,0.000,0.699,0.120,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
56,3840,0,0.1,24.837,22.445,2.392,0.023,0.001,1.254,0.260,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
