frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,22.4,1.1,4.8,5.4,75.9,1500.4,16214.9,72.2,2400.0,0
200,29.0,3.2,4.3,13.3,95.8,1500.2,16214.9,71.6,2400.0,0
300,29.3,2.6,5.8,8.1,99.0,1495.8,16214.9,73.8,2400.0,0
400,29.3,2.6,6.3,9.0,98.9,1501.3,16214.9,72.2,2400.0,0
500,29.2,3.1,5.6,8.7,99.0,1513.0,16214.9,73.8,2400.0,0
600,29.3,1.1,5.2,11.7,99.0,1510.1,16214.9,73.3,2400.0,0
700,29.1,1.6,4.2,9.6,99.5,1507.6,16214.9,73.8,2400.0,0
800,28.9,2.6,6.8,6.9,98.4,1503.6,16214.9,73.8,2400.0,0
900,29.5,2.6,6.7,8.7,99.0,1499.8,16214.9,73.3,2400.0,0
1000,28.5,1.6,4.8,6.5,99.5,1495.9,16214.9,74.9,2400.0,0
1100,29.0,2.6,4.3,9.4,99.0,1494.9,16214.9,74.4,2400.0,0
1200,29.1,2.6,4.2,10.3,99.0,1492.2,16214.9,75.5,2400.0,0
1300,29.0,2.6,5.1,8.9,99.0,1491.2,16214.9,74.9,2400.0,0
1400,29.1,2.6,4.6,9.8,99.0,1489.8,16214.9,74.9,2400.0,0
1500,28.8,2.1,4.6,10.6,99.0,1488.6,16214.9,74.9,2400.0,0
1600,28.8,2.0,5.0,8.1,99.0,1486.5,16214.9,75.5,2400.0,0
1700,28.5,2.0,4.5,9.0,99.5,1498.6,16214.9,76.0,2400.0,0
1800,29.1,2.0,4.0,9.4,99.0,1493.4,16214.9,75.5,2400.0,0
1900,28.8,2.1,6.1,7.9,99.0,1489.1,16214.9,76.0,2400.0,0
2000,28.5,3.5,3.6,7.7,99.0,1494.2,16214.9,75.5,2400.0,0
