# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.160,0.066,0.094,0.011,0.000,0.065,0.001,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.145,0.047,0.098,0.011,0.000,0.064,0.000,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.271,0.046,0.225,0.011,0.001,0.096,0.078,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.389,0.044,0.345,0.012,0.001,0.140,0.152,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.448,0.040,0.408,0.011,0.001,0.200,0.143,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.506,0.038,0.468,0.012,0.000,0.269,0.119,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.698,0.040,0.658,0.011,0.001,0.326,0.240,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.665,0.058,0.607,0.012,0.001,0.358,0.132,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.679,0.035,0.644,0.012,0.000,0.418,0.107,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.786,0.041,0.745,0.012,0.000,0.500,0.111,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.938,0.042,0.896,0.012,0.000,0.642,0.107,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.168,0.040,1.128,0.011,0.001,0.799,0.168,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.259,0.036,1.223,0.012,0.000,0.949,0.105,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.540,0.037,0.503,0.012,0.000,0.210,0.108,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.268,0.039,1.229,0.012,0.000,0.926,0.106,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.348,0.039,1.309,0.012,0.000,0.988,0.112,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.322,0.043,1.279,0.012,0.000,0.944,0.108,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.290,0.042,1.248,0.011,0.001,0.899,0.111,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.296,0.042,1.254,0.012,0.000,0.895,0.108,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.841,0.039,0.802,0.012,0.000,0.365,0.168,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.019,0.036,0.983,0.012,0.000,0.592,0.110,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.432,0.051,1.381,0.012,0.001,0.916,0.115,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.433,0.050,1.383,0.012,0.001,0.946,0.117,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,3.499,2.023,1.476,0.012,0.000,0.984,0.152,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,7.172,5.686,1.486,0.011,0.001,1.000,0.126,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,11.239,10.125,1.114,0.012,0.000,0.639,0.120,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
