frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.5,2.8,91.7,7.0,8.7,2278.2,16214.9,84.8,2400.0,917510
200,29.1,2.0,98.7,8.0,7.6,2285.1,16214.9,85.9,2400.0,917510
300,29.1,1.2,99.1,14.0,0.6,2304.3,16214.9,86.5,2400.0,917510
400,28.7,1.5,99.4,12.1,1.2,2309.9,16214.9,85.4,2400.0,917510
500,28.9,6.6,99.1,8.2,1.8,2306.6,16214.9,85.4,2400.0,917510
600,28.8,9.1,99.1,4.4,1.5,2311.9,16214.9,85.4,2400.0,917510
700,28.6,8.4,99.4,4.5,0.9,2313.5,16214.9,85.9,2400.0,917510
800,28.6,8.4,99.1,4.8,1.2,2313.9,16214.9,86.5,2400.0,917510
900,28.9,9.6,99.4,5.0,2.8,2314.7,16214.9,86.5,2400.0,917510
1000,28.9,9.1,99.1,5.4,1.8,2313.2,16214.9,85.4,2400.0,917510
1100,28.4,8.0,99.4,4.6,1.2,2310.7,16214.9,85.4,2400.0,917510
1200,28.6,8.5,99.1,5.3,1.9,2309.5,16214.9,85.4,2400.0,917510
