frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,28.1,12.2,60.2,8.9,31.0,2317.1,16214.9,88.1,2400.0,917510
200,29.3,14.8,1.5,77.3,24.9,2318.0,16214.9,87.0,2400.0,917510
300,29.7,12.4,2.9,99.2,3.4,2317.9,16214.9,88.1,2400.0,917510
400,29.3,11.2,2.2,98.9,4.7,2318.4,16214.9,87.5,2400.0,917510
500,29.4,11.8,2.2,99.6,3.5,2315.0,16214.9,87.5,2400.0,917510
600,28.9,10.8,1.2,99.2,4.2,2313.8,16214.9,88.1,2400.0,917510
700,29.6,12.3,3.7,99.2,3.8,2313.1,16214.9,87.5,2400.0,917510
800,29.0,9.7,1.7,99.0,4.2,2310.4,16214.9,87.5,2400.0,917510
900,28.8,9.8,2.0,99.2,4.3,2311.4,16214.9,88.7,2400.0,917510
1000,29.3,10.2,3.0,99.3,4.8,2313.9,16214.9,87.5,2400.0,917510
1100,28.9,9.3,2.0,99.0,5.0,2312.9,16214.9,87.5,2400.0,917510
1200,29.0,10.8,1.9,99.4,3.1,2312.4,16214.9,88.7,2400.0,917510
1300,29.1,9.7,1.8,98.9,5.3,2309.8,16214.9,87.0,2400.0,917510
1400,28.7,9.6,2.3,99.3,3.7,2310.7,16214.9,88.1,2400.0,917510
