frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,22.4,4.2,8.4,67.0,10.1,1482.2,16214.9,68.3,2400.0,0
200,27.7,3.8,1.6,94.2,9.5,1489.9,16214.9,70.5,2400.0,0
300,29.4,8.4,3.7,98.4,8.0,1497.2,16214.9,70.5,2400.0,0
400,29.9,6.4,3.7,98.9,9.9,1494.7,16214.9,71.0,2400.0,0
500,29.3,7.1,2.6,99.0,8.3,1503.3,16214.9,71.6,2400.0,0
600,29.4,5.3,2.6,99.0,10.9,1522.4,16214.9,71.6,2400.0,0
700,29.2,3.7,3.2,99.0,9.9,1517.2,16214.9,72.2,2400.0,0
800,29.4,3.7,2.1,99.0,11.9,1506.4,16214.9,71.6,2400.0,0
900,30.1,6.9,2.6,99.0,10.1,1511.8,16214.9,72.7,2400.0,0
1000,29.3,6.2,2.1,99.5,10.3,1504.6,16214.9,71.6,2400.0,0
1100,29.8,6.3,2.1,99.0,10.9,1500.3,16214.9,72.7,2400.0,0
1200,29.6,7.8,2.1,99.0,9.5,1499.6,16214.9,71.6,2400.0,0
1300,29.7,7.1,3.1,99.0,10.7,1496.5,16214.9,72.7,2400.0,0
1400,28.8,4.8,2.1,99.5,8.5,1492.3,16214.9,71.6,2400.0,0
1500,29.4,6.3,2.1,99.0,10.3,1496.4,16214.9,72.7,2400.0,0
1600,29.3,6.9,2.5,99.0,8.0,1491.4,16214.9,72.7,2400.0,0
1700,28.6,5.7,1.6,99.0,6.7,1488.4,16214.9,72.2,2400.0,0
1800,29.7,7.6,4.0,99.0,10.4,1488.1,16214.9,71.6,2400.0,0
1900,29.1,6.2,1.5,99.5,9.2,1491.2,16214.9,73.3,2400.0,0
2000,29.0,5.6,2.0,99.0,8.6,1506.6,16214.9,74.4,2400.0,0
