frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.2,7.1,2.6,89.0,5.7,1629.8,16214.9,86.5,2400.0,917510
200,28.8,8.2,2.0,99.2,6.0,1642.1,16214.9,87.5,2400.0,917510
300,28.6,8.9,2.1,99.1,3.9,1647.2,16214.9,88.1,2400.0,917510
400,28.1,7.3,1.3,99.2,3.4,1657.6,16214.9,88.7,2400.0,917510
500,28.3,6.1,6.1,98.8,0.8,1657.2,16214.9,89.2,2400.0,917510
600,28.1,6.7,4.8,99.6,0.8,1650.1,16214.9,87.5,2400.0,917510
700,28.3,6.3,5.8,99.1,1.8,1648.4,16214.9,89.2,2400.0,917510
800,27.7,5.2,5.2,99.2,1.6,1644.1,16214.9,89.2,2400.0,917510
900,28.6,8.3,5.1,99.2,1.7,1644.6,16214.9,89.2,2400.0,917510
1000,27.8,5.3,4.8,99.2,1.6,1650.8,16214.9,88.7,2400.0,917510
