# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.303,0.176,0.127,0.012,0.001,0.080,0.001,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,14.362,14.205,0.157,0.014,0.001,0.075,0.001,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,4.178,3.804,0.374,0.014,0.001,0.117,0.146,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.509,0.065,0.444,0.012,0.000,0.160,0.222,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.456,0.046,0.410,0.012,0.001,0.199,0.146,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.518,0.051,0.467,0.012,0.000,0.271,0.116,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.705,0.043,0.662,0.012,0.000,0.326,0.244,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.617,0.040,0.577,0.012,0.001,0.355,0.115,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.689,0.047,0.642,0.012,0.001,0.399,0.110,0.120,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.790,0.046,0.744,0.011,0.000,0.495,0.116,0.120,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.958,0.061,0.897,0.011,0.000,0.644,0.108,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.137,0.041,1.096,0.012,0.000,0.773,0.166,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.253,0.037,1.216,0.012,0.001,0.942,0.102,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.547,0.050,0.497,0.011,0.001,0.208,0.107,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.260,0.046,1.214,0.012,0.000,0.917,0.102,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.345,0.047,1.298,0.012,0.001,0.980,0.108,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.306,0.046,1.260,0.012,0.001,0.930,0.107,0.210,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.335,0.081,1.254,0.012,0.001,0.913,0.102,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.342,0.064,1.278,0.012,0.002,0.907,0.120,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.840,0.049,0.791,0.011,0.001,0.367,0.157,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.030,0.041,0.989,0.012,0.001,0.590,0.110,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.412,0.060,1.352,0.012,0.001,0.919,0.110,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.530,0.101,1.429,0.012,0.002,0.976,0.122,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,5.153,3.676,1.477,0.014,0.001,1.001,0.130,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,9.367,7.821,1.546,0.013,0.002,1.053,0.133,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,13.869,12.660,1.209,0.013,0.002,0.710,0.139,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,19.067,18.035,1.032,0.013,0.001,0.460,0.148,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,25.508,23.065,2.443,0.025,0.002,1.808,0.227,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,12.941,11.570,1.371,0.013,0.002,0.836,0.112,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,19.715,18.454,1.261,0.013,0.001,0.732,0.113,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,1.754,0.607,1.147,0.012,0.000,0.623,0.119,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,7.150,6.135,1.015,0.013,0.001,0.168,0.178,0.650,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,14.786,13.421,1.365,0.013,0.001,0.778,0.126,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
