frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.9,12.2,88.1,2.3,3.7,2277.8,16214.9,85.4,2400.0,917510
200,30.1,13.1,99.2,2.5,5.3,2284.8,16214.9,86.5,2400.0,917510
300,29.6,12.0,99.1,1.8,6.2,2288.6,16214.9,84.8,2400.0,917510
400,29.1,10.7,99.3,5.5,0.7,2298.7,16214.9,86.5,2400.0,917510
500,29.1,9.7,99.2,5.8,1.2,2294.9,16214.9,87.0,2400.0,917510
600,29.0,9.1,98.9,6.4,1.4,2294.0,16214.9,87.0,2400.0,917510
700,29.4,10.8,99.6,6.1,1.7,2306.8,16214.9,85.4,2400.0,917510
800,29.0,9.3,99.0,6.2,0.3,2303.7,16214.9,85.4,2400.0,917510
900,28.7,8.0,99.2,5.4,1.5,2309.8,16214.9,85.9,2400.0,917510
1000,29.0,2.1,99.0,13.9,0.7,2309.6,16214.9,86.5,2400.0,917510
1100,28.9,2.8,99.4,12.8,0.9,2310.6,16214.9,86.5,2400.0,917510
1200,28.8,7.8,99.1,7.5,1.5,2307.7,16214.9,86.5,2400.0,917510
1300,28.5,9.7,99.3,3.9,0.3,2310.0,16214.9,86.5,2400.0,917510
1400,28.4,8.9,99.1,4.8,0.6,2309.1,16214.9,87.5,2400.0,917510
