frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.5,2.1,5.0,7.6,91.4,1528.7,16214.9,53.5,2400.0,0
200,28.7,1.8,5.3,9.0,99.3,1542.6,16214.9,55.1,2400.0,0
300,28.3,2.2,5.2,7.8,99.2,1538.4,16214.9,56.2,2400.0,0
400,28.2,2.0,5.1,6.2,99.0,1566.9,16214.9,55.1,2400.0,0
500,28.3,2.7,4.0,6.4,99.3,1560.0,16214.9,57.3,2400.0,0
600,28.4,2.4,4.5,6.9,99.3,1551.9,16214.9,56.8,2400.0,0
700,28.3,2.2,4.9,7.4,99.1,1544.9,16214.9,57.9,2400.0,0
800,28.0,1.7,3.5,7.4,99.4,1534.6,16214.9,57.9,2400.0,0
900,28.7,6.2,1.9,7.1,99.3,1535.5,16214.9,59.0,2400.0,0
1000,28.2,4.1,1.3,7.8,99.1,1530.7,16214.9,58.4,2400.0,0
1100,28.0,3.3,1.8,8.0,99.4,1529.1,16214.9,59.0,2400.0,0
1200,28.1,3.9,2.2,6.7,99.2,1531.8,16214.9,59.5,2400.0,0
