# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.116,0.049,0.067,0.007,0.000,0.048,0.000,0.010,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.130,0.057,0.073,0.008,0.000,0.043,0.001,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.186,0.036,0.150,0.007,0.001,0.059,0.057,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.268,0.037,0.231,0.008,0.000,0.089,0.105,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.339,0.039,0.300,0.007,0.001,0.127,0.127,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.351,0.036,0.315,0.008,0.000,0.170,0.089,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.485,0.037,0.448,0.007,0.001,0.205,0.178,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.482,0.069,0.413,0.008,0.000,0.225,0.100,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.446,0.036,0.410,0.007,0.001,0.250,0.073,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.525,0.037,0.488,0.007,0.000,0.311,0.080,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.606,0.033,0.573,0.007,0.001,0.397,0.070,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.760,0.032,0.728,0.007,0.001,0.501,0.110,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.805,0.034,0.771,0.007,0.001,0.578,0.070,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.372,0.032,0.340,0.007,0.001,0.131,0.074,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
