# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.125,0.056,0.069,0.007,0.000,0.048,0.000,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.128,0.050,0.078,0.008,0.001,0.043,0.001,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.175,0.030,0.145,0.008,0.000,0.058,0.053,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.263,0.034,0.229,0.007,0.001,0.089,0.103,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.300,0.032,0.268,0.007,0.001,0.125,0.099,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.404,0.037,0.367,0.008,0.000,0.169,0.125,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.473,0.030,0.443,0.007,0.001,0.205,0.175,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.403,0.031,0.372,0.007,0.000,0.222,0.078,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.436,0.031,0.405,0.007,0.001,0.250,0.073,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.515,0.032,0.483,0.007,0.001,0.310,0.083,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.607,0.033,0.574,0.008,0.000,0.397,0.077,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.739,0.034,0.705,0.008,0.000,0.483,0.112,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.802,0.032,0.770,0.007,0.001,0.580,0.070,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.368,0.031,0.337,0.007,0.001,0.133,0.074,0.120,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.825,0.032,0.793,0.007,0.000,0.582,0.072,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.877,0.033,0.844,0.007,0.001,0.612,0.078,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,0.860,0.031,0.829,0.007,0.000,0.583,0.078,0.160,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,0.846,0.031,0.815,0.007,0.001,0.565,0.073,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,0.856,0.032,0.824,0.007,0.001,0.565,0.078,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.571,0.034,0.537,0.008,0.000,0.230,0.110,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,0.665,0.036,0.629,0.007,0.001,0.362,0.074,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,0.895,0.036,0.859,0.007,0.001,0.576,0.070,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,0.926,0.041,0.885,0.007,0.001,0.595,0.072,0.210,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,1.318,0.364,0.954,0.007,0.001,0.615,0.076,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,1.163,0.106,1.057,0.008,0.000,0.635,0.155,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,0.886,0.100,0.786,0.007,0.001,0.400,0.106,0.270,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,0.820,0.118,0.702,0.008,0.000,0.285,0.107,0.300,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,1.093,0.073,1.020,0.008,0.001,0.582,0.133,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,1.036,0.077,0.959,0.008,0.001,0.542,0.110,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,0.956,0.061,0.895,0.007,0.001,0.492,0.084,0.310,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,0.954,0.069,0.885,0.007,0.001,0.444,0.116,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
