frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.5,16.5,6.3,80.5,6.7,2266.0,16214.9,87.0,2400.0,917510
200,30.0,15.9,1.6,98.8,3.1,2276.4,16214.9,86.5,2400.0,917510
300,29.6,13.8,1.7,99.2,3.3,2286.3,16214.9,87.0,2400.0,917510
400,28.8,8.8,0.7,99.3,5.4,2300.5,16214.9,88.1,2400.0,917510
500,29.1,9.9,0.8,99.2,5.7,2301.7,16214.9,88.1,2400.0,917510
600,29.5,11.3,1.9,99.2,5.3,2300.8,16214.9,87.0,2400.0,917510
700,29.3,10.1,2.2,99.5,5.5,2301.0,16214.9,88.1,2400.0,917510
800,29.1,9.7,1.7,99.3,4.9,2301.5,16214.9,88.1,2400.0,917510
900,29.1,10.3,2.1,99.2,5.0,2303.9,16214.9,87.5,2400.0,917510
1000,29.2,9.8,1.4,99.3,6.0,2303.9,16214.9,88.1,2400.0,917510
1100,28.9,9.3,1.3,99.4,5.1,2303.2,16214.9,88.7,2400.0,917510
1200,29.1,9.6,2.2,99.1,5.3,2301.3,16214.9,88.7,2400.0,917510
1300,29.1,10.0,2.1,99.3,5.5,2301.0,16214.9,88.1,2400.0,917510
1400,28.7,9.2,2.3,99.3,3.3,2301.5,16214.9,87.5,2400.0,917510
