frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.5,11.3,5.9,80.9,7.7,1628.0,16214.9,88.7,2400.0,917510
200,29.0,5.8,97.1,3.7,10.1,1635.5,16214.9,88.7,2400.0,917510
300,28.4,94.0,7.3,3.6,7.3,1644.5,16214.9,88.7,2400.0,917510
400,28.2,99.2,2.0,3.6,8.3,1661.8,16214.9,89.2,2400.0,917510
500,27.9,99.2,1.2,3.7,6.6,1659.3,16214.9,89.2,2400.0,917510
600,27.9,99.0,1.7,2.4,8.6,1656.9,16214.9,88.7,2400.0,917510
700,28.3,99.2,1.6,4.8,7.2,1656.6,16214.9,90.3,2400.0,917510
800,27.8,99.3,1.4,3.1,7.5,1653.8,16214.9,89.2,2400.0,917510
900,27.8,99.3,1.4,3.1,6.3,1654.1,16214.9,89.8,2400.0,917510
1000,27.9,99.4,1.3,3.9,6.5,1653.1,16214.9,88.7,2400.0,917510
1100,28.2,99.4,0.9,4.1,7.9,1652.3,16214.9,89.2,2400.0,917510
1200,27.7,99.4,1.5,3.3,6.9,1650.1,16214.9,90.3,2400.0,917510
1300,27.7,99.3,1.1,4.1,6.3,1649.5,16214.9,88.1,2400.0,917510
