frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.1,15.1,1.7,2.6,84.3,2268.8,16214.9,84.8,2400.0,917510
200,29.6,16.6,0.8,1.7,98.8,2280.6,16214.9,86.5,2400.0,917510
300,29.3,12.0,3.4,2.1,99.1,2284.0,16214.9,86.5,2400.0,917510
400,28.9,11.6,3.4,2.1,99.1,2288.0,16214.9,86.5,2400.0,917510
500,29.3,12.0,3.6,2.0,98.8,2293.1,16214.9,86.5,2400.0,917510
600,28.9,9.8,3.4,3.7,98.9,2293.4,16214.9,87.0,2400.0,917510
700,29.3,10.3,5.9,2.1,99.6,2294.4,16214.9,85.4,2400.0,917510
800,29.3,10.4,4.9,1.9,98.9,2294.2,16214.9,87.0,2400.0,917510
900,29.6,11.2,6.2,3.1,99.5,2296.6,16214.9,86.5,2400.0,917510
1000,28.9,8.7,5.0,1.8,98.9,2296.8,16214.9,86.5,2400.0,917510
1100,28.8,10.4,4.9,1.0,99.0,2297.1,16214.9,85.4,2400.0,917510
1200,28.6,9.4,3.6,1.9,99.4,2300.5,16214.9,85.4,2400.0,917510
1300,28.9,9.8,3.5,1.9,99.1,2298.4,16214.9,86.5,2400.0,917510
1400,28.9,10.0,3.1,1.9,99.2,2296.1,16214.9,87.0,2400.0,917510
